[Header]	
System	UBCECO_TOCVcsh	
File Ver.	2.00	
User		
Date of Creation	12/31/2019 5:08:35 PM	
Comments		

[System]	
Detector	Combustion	
Catalyst	High Sensitivity	
ASI Tray	40 mL Vials	

[Data]	
Type	Anal.	Sample Name	Sample ID	Origin	Cal. Curve	Manual Dilution	Notes	Date / Time	Spl. No.	Inj. No.	Analysis(Inj.)	Area	Conc.	Result	Excluded	Inj. Vol.	
Unknown	NPOC	NPOC_10	LeechTrip20	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		12/31/2019 7:22:59 PM	1	4	NPOC	15.96	5.301	NPOC:5.286mg/L	0	80	
Unknown	NPOC	NPOC_11	LeechTrip20	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		12/31/2019 7:28:07 PM	1	1	NPOC	13.92	4.624	NPOC:5.648mg/L	1	80	
Unknown	NPOC	NPOC_11	LeechTrip20	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		12/31/2019 7:30:41 PM	1	2	NPOC	17.02	5.653	NPOC:5.648mg/L	0	80	
Unknown	NPOC	NPOC_11	LeechTrip20	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		12/31/2019 7:32:56 PM	1	3	NPOC	13.01	4.321	NPOC:5.648mg/L	1	80	
Unknown	NPOC	NPOC_11	LeechTrip20	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		12/31/2019 7:35:28 PM	1	4	NPOC	16.90	5.614	NPOC:5.648mg/L	0	80	
Unknown	NPOC	NPOC_11	LeechTrip20	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		12/31/2019 7:37:58 PM	1	5	NPOC	17.09	5.677	NPOC:5.648mg/L	0	80	
Unknown	NPOC	NPOC_12	LeechTrip20	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		12/31/2019 7:43:00 PM	1	1	NPOC	9.630	3.199	NPOC:3.668mg/L	1	80	
Unknown	NPOC	NPOC_12	LeechTrip20	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		12/31/2019 7:45:26 PM	1	2	NPOC	11.54	3.833	NPOC:3.668mg/L	1	80	
Unknown	NPOC	NPOC_12	LeechTrip20	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		12/31/2019 7:47:49 PM	1	3	NPOC	11.01	3.657	NPOC:3.668mg/L	0	80	
Unknown	NPOC	NPOC_12	LeechTrip20	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		12/31/2019 7:50:13 PM	1	4	NPOC	11.20	3.720	NPOC:3.668mg/L	0	80	
