[Header]	
System	UBCECO_TOCVcsh	
File Ver.	2.00	
User		
Date of Creation	6/3/2019 3:26:12 PM	
Comments		

[System]	
Detector	Combustion	
Catalyst	High Sensitivity	
ASI Tray	40 mL Vials	

[Data]	
Type	Anal.	Sample Name	Sample ID	Origin	Cal. Curve	Manual Dilution	Notes	Date / Time	Spl. No.	Inj. No.	Analysis(Inj.)	Area	Conc.	Result	Excluded	Inj. Vol.	
Unknown	NPOC	NPOC_15	LeechTrip8	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\2019-04-04_forWater_NPOC_6pt-cal._USE-THIS-CURVE_2019_04_04_17_09_19.cal	1.00		6/3/2019 6:42:29 PM	1	2	NPOC	18.47	6.794	NPOC:7.085mg/L	1	80	
Unknown	NPOC	NPOC_15	LeechTrip8	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\2019-04-04_forWater_NPOC_6pt-cal._USE-THIS-CURVE_2019_04_04_17_09_19.cal	1.00		6/3/2019 6:44:41 PM	1	3	NPOC	15.29	5.625	NPOC:7.085mg/L	1	80	
Unknown	NPOC	NPOC_15	LeechTrip8	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\2019-04-04_forWater_NPOC_6pt-cal._USE-THIS-CURVE_2019_04_04_17_09_19.cal	1.00		6/3/2019 6:47:06 PM	1	4	NPOC	19.02	6.997	NPOC:7.085mg/L	0	80	
Unknown	NPOC	NPOC_15	LeechTrip8	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\2019-04-04_forWater_NPOC_6pt-cal._USE-THIS-CURVE_2019_04_04_17_09_19.cal	1.00		6/3/2019 6:49:32 PM	1	5	NPOC	19.15	7.044	NPOC:7.085mg/L	0	80	
Unknown	NPOC	NPOC_16	LeechTrip8	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\2019-04-04_forWater_NPOC_6pt-cal._USE-THIS-CURVE_2019_04_04_17_09_19.cal	1.00		6/3/2019 6:54:49 PM	1	1	NPOC	28.06	10.32	NPOC:10.92mg/L	1	80	
Unknown	NPOC	NPOC_16	LeechTrip8	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\2019-04-04_forWater_NPOC_6pt-cal._USE-THIS-CURVE_2019_04_04_17_09_19.cal	1.00		6/3/2019 6:57:26 PM	1	2	NPOC	29.83	10.97	NPOC:10.92mg/L	0	80	
Unknown	NPOC	NPOC_16	LeechTrip8	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\2019-04-04_forWater_NPOC_6pt-cal._USE-THIS-CURVE_2019_04_04_17_09_19.cal	1.00		6/3/2019 7:00:08 PM	1	3	NPOC	29.85	10.98	NPOC:10.92mg/L	0	80	
Unknown	NPOC	NPOC_16	LeechTrip8	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\2019-04-04_forWater_NPOC_6pt-cal._USE-THIS-CURVE_2019_04_04_17_09_19.cal	1.00		6/3/2019 7:02:47 PM	1	4	NPOC	29.39	10.81	NPOC:10.92mg/L	0	80	
Unknown	NPOC	NPOC_17	LeechTrip8	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\2019-04-04_forWater_NPOC_6pt-cal._USE-THIS-CURVE_2019_04_04_17_09_19.cal	1.00		6/3/2019 7:08:09 PM	1	1	NPOC	18.51	6.809	NPOC:6.715mg/L	0	80	
Unknown	NPOC	NPOC_17	LeechTrip8	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\2019-04-04_forWater_NPOC_6pt-cal._USE-THIS-CURVE_2019_04_04_17_09_19.cal	1.00		6/3/2019 7:10:36 PM	1	2	NPOC	17.94	6.599	NPOC:6.715mg/L	0	80	
