Trip,Parameters,UNITS,MAC,AO,OG,site,metals_values,NPOC_ppm,sample_type,sample,dt_sampled,fillStage_cm,analysis,NO3.Neq_ppm,TOCeq_ppm,DOCeq_ppm,SAC254_Abs.m,pseudo254,SlopeRatio,E2E3,E4E6,two_seasons,SUVA,pseudo_SUVA,Site,metal_parameters
3,Total Cadmium (Cd),ug/L,5,NA,NA,TUNNEL,NA,5.653,Grab,Grab,2018-11-23T21:45:00Z,NA,DOC,0.311,9.729,7.87,NaN,23.34055,0.9997208331901598,4.2555028962611905,-1.1073075558708763,wet,4.1288784716079965,4.1288784716079965,TUNNEL,Total Cadmium (Cd)
3,Total Cadmium (Cd),ug/L,5,NA,NA,LEECHHEAD,NA,7.675,Grab,Grab,2018-11-23T18:00:00Z,NA,DOC,0.577,13.674,11.014,NaN,32.7488,0.9998803752993213,4.336489041739108,-2.215139442231076,wet,4.266944625407167,4.266944625407167,LEECHHEAD,Total Cadmium (Cd)
3,Total Cadmium (Cd),ug/L,5,NA,NA,CRAGGCREEK,NA,5.177,Grab,Grab,2018-11-23T19:15:00Z,NA,DOC,0.261,8.648,7.071,NaN,20.72645,1.0000674071651272,4.408804258804258,-0.5683475091130012,wet,4.003563840061812,4.003563840061812,CRAGGCREEK,Total Cadmium (Cd)
3,Total Cadmium (Cd),ug/L,5,NA,NA,CHRISCREEK,NA,4.338,Grab,Grab,2018-11-23T16:55:00Z,NA,DOC,0.205,7.425,6.044,NaN,17.84105,0.9997776428493218,4.1877079796264844,-0.7034158684258087,wet,4.112736284001844,4.112736284001844,CHRISCREEK,Total Cadmium (Cd)
3,Total Chromium (Cr),ug/L,50,NA,NA,WESTLEECH,NA,6.124,Grab,Grab,2018-11-23T20:15:00Z,NA,DOC,0.388,11.026,8.913,NaN,26.44025,0.9999021752453482,4.250784814041599,-1.295392491467577,wet,4.317480404964076,4.317480404964076,WESTLEECH,Total Chromium (Cr)
3,Total Chromium (Cr),ug/L,50,NA,NA,WEEKSOUT,NA,10.49,Grab,Grab,2018-11-23T17:15:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,WEEKSOUT,Total Chromium (Cr)
3,Total Chromium (Cr),ug/L,50,NA,NA,TUNNEL,NA,5.653,Grab,Grab,2018-11-23T21:45:00Z,NA,DOC,0.311,9.729,7.87,NaN,23.34055,0.9997208331901598,4.2555028962611905,-1.1073075558708763,wet,4.1288784716079965,4.1288784716079965,TUNNEL,Total Chromium (Cr)
3,Total Chromium (Cr),ug/L,50,NA,NA,LEECHHEAD,NA,7.675,Grab,Grab,2018-11-23T18:00:00Z,NA,DOC,0.577,13.674,11.014,NaN,32.7488,0.9998803752993213,4.336489041739108,-2.215139442231076,wet,4.266944625407167,4.266944625407167,LEECHHEAD,Total Chromium (Cr)
3,Total Chromium (Cr),ug/L,50,NA,NA,CRAGGCREEK,NA,5.177,Grab,Grab,2018-11-23T19:15:00Z,NA,DOC,0.261,8.648,7.071,NaN,20.72645,1.0000674071651272,4.408804258804258,-0.5683475091130012,wet,4.003563840061812,4.003563840061812,CRAGGCREEK,Total Chromium (Cr)
3,Total Chromium (Cr),ug/L,50,NA,NA,CHRISCREEK,NA,4.338,Grab,Grab,2018-11-23T16:55:00Z,NA,DOC,0.205,7.425,6.044,NaN,17.84105,0.9997776428493218,4.1877079796264844,-0.7034158684258087,wet,4.112736284001844,4.112736284001844,CHRISCREEK,Total Chromium (Cr)
3,Total Cobalt (Co),ug/L,NA,NA,NA,WESTLEECH,NA,6.124,Grab,Grab,2018-11-23T20:15:00Z,NA,DOC,0.388,11.026,8.913,NaN,26.44025,0.9999021752453482,4.250784814041599,-1.295392491467577,wet,4.317480404964076,4.317480404964076,WESTLEECH,Total Cobalt (Co)
3,Total Cobalt (Co),ug/L,NA,NA,NA,WEEKSOUT,0.29,10.49,Grab,Grab,2018-11-23T17:15:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,WEEKSOUT,Total Cobalt (Co)
3,Total Cobalt (Co),ug/L,NA,NA,NA,TUNNEL,NA,5.653,Grab,Grab,2018-11-23T21:45:00Z,NA,DOC,0.311,9.729,7.87,NaN,23.34055,0.9997208331901598,4.2555028962611905,-1.1073075558708763,wet,4.1288784716079965,4.1288784716079965,TUNNEL,Total Cobalt (Co)
3,Total Cobalt (Co),ug/L,NA,NA,NA,LEECHHEAD,NA,7.675,Grab,Grab,2018-11-23T18:00:00Z,NA,DOC,0.577,13.674,11.014,NaN,32.7488,0.9998803752993213,4.336489041739108,-2.215139442231076,wet,4.266944625407167,4.266944625407167,LEECHHEAD,Total Cobalt (Co)
3,Total Cobalt (Co),ug/L,NA,NA,NA,CRAGGCREEK,NA,5.177,Grab,Grab,2018-11-23T19:15:00Z,NA,DOC,0.261,8.648,7.071,NaN,20.72645,1.0000674071651272,4.408804258804258,-0.5683475091130012,wet,4.003563840061812,4.003563840061812,CRAGGCREEK,Total Cobalt (Co)
3,Total Cobalt (Co),ug/L,NA,NA,NA,CHRISCREEK,NA,4.338,Grab,Grab,2018-11-23T16:55:00Z,NA,DOC,0.205,7.425,6.044,NaN,17.84105,0.9997776428493218,4.1877079796264844,-0.7034158684258087,wet,4.112736284001844,4.112736284001844,CHRISCREEK,Total Cobalt (Co)
3,Total Copper (Cu),ug/L,NA,1000,NA,WESTLEECH,1.08,6.124,Grab,Grab,2018-11-23T20:15:00Z,NA,DOC,0.388,11.026,8.913,NaN,26.44025,0.9999021752453482,4.250784814041599,-1.295392491467577,wet,4.317480404964076,4.317480404964076,WESTLEECH,Total Copper (Cu)
3,Total Copper (Cu),ug/L,NA,1000,NA,WEEKSOUT,1.43,10.49,Grab,Grab,2018-11-23T17:15:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,WEEKSOUT,Total Copper (Cu)
3,Total Copper (Cu),ug/L,NA,1000,NA,TUNNEL,0.81,5.653,Grab,Grab,2018-11-23T21:45:00Z,NA,DOC,0.311,9.729,7.87,NaN,23.34055,0.9997208331901598,4.2555028962611905,-1.1073075558708763,wet,4.1288784716079965,4.1288784716079965,TUNNEL,Total Copper (Cu)
3,Total Copper (Cu),ug/L,NA,1000,NA,LEECHHEAD,1.04,7.675,Grab,Grab,2018-11-23T18:00:00Z,NA,DOC,0.577,13.674,11.014,NaN,32.7488,0.9998803752993213,4.336489041739108,-2.215139442231076,wet,4.266944625407167,4.266944625407167,LEECHHEAD,Total Copper (Cu)
3,Total Copper (Cu),ug/L,NA,1000,NA,CRAGGCREEK,0.6,5.177,Grab,Grab,2018-11-23T19:15:00Z,NA,DOC,0.261,8.648,7.071,NaN,20.72645,1.0000674071651272,4.408804258804258,-0.5683475091130012,wet,4.003563840061812,4.003563840061812,CRAGGCREEK,Total Copper (Cu)
3,Total Copper (Cu),ug/L,NA,1000,NA,CHRISCREEK,1.28,4.338,Grab,Grab,2018-11-23T16:55:00Z,NA,DOC,0.205,7.425,6.044,NaN,17.84105,0.9997776428493218,4.1877079796264844,-0.7034158684258087,wet,4.112736284001844,4.112736284001844,CHRISCREEK,Total Copper (Cu)
3,Total Iron (Fe),ug/L,NA,300,NA,WESTLEECH,80,6.124,Grab,Grab,2018-11-23T20:15:00Z,NA,DOC,0.388,11.026,8.913,NaN,26.44025,0.9999021752453482,4.250784814041599,-1.295392491467577,wet,4.317480404964076,4.317480404964076,WESTLEECH,Total Iron (Fe)
3,Total Iron (Fe),ug/L,NA,300,NA,WEEKSOUT,395,10.49,Grab,Grab,2018-11-23T17:15:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,WEEKSOUT,Total Iron (Fe)
3,Total Iron (Fe),ug/L,NA,300,NA,TUNNEL,57,5.653,Grab,Grab,2018-11-23T21:45:00Z,NA,DOC,0.311,9.729,7.87,NaN,23.34055,0.9997208331901598,4.2555028962611905,-1.1073075558708763,wet,4.1288784716079965,4.1288784716079965,TUNNEL,Total Iron (Fe)
3,Total Iron (Fe),ug/L,NA,300,NA,LEECHHEAD,129,7.675,Grab,Grab,2018-11-23T18:00:00Z,NA,DOC,0.577,13.674,11.014,NaN,32.7488,0.9998803752993213,4.336489041739108,-2.215139442231076,wet,4.266944625407167,4.266944625407167,LEECHHEAD,Total Iron (Fe)
3,Total Iron (Fe),ug/L,NA,300,NA,CRAGGCREEK,30.6,5.177,Grab,Grab,2018-11-23T19:15:00Z,NA,DOC,0.261,8.648,7.071,NaN,20.72645,1.0000674071651272,4.408804258804258,-0.5683475091130012,wet,4.003563840061812,4.003563840061812,CRAGGCREEK,Total Iron (Fe)
3,Total Iron (Fe),ug/L,NA,300,NA,CHRISCREEK,28.8,4.338,Grab,Grab,2018-11-23T16:55:00Z,NA,DOC,0.205,7.425,6.044,NaN,17.84105,0.9997776428493218,4.1877079796264844,-0.7034158684258087,wet,4.112736284001844,4.112736284001844,CHRISCREEK,Total Iron (Fe)
3,Total Lead (Pb),ug/L,10,NA,NA,WESTLEECH,NA,6.124,Grab,Grab,2018-11-23T20:15:00Z,NA,DOC,0.388,11.026,8.913,NaN,26.44025,0.9999021752453482,4.250784814041599,-1.295392491467577,wet,4.317480404964076,4.317480404964076,WESTLEECH,Total Lead (Pb)
3,Total Lead (Pb),ug/L,10,NA,NA,WEEKSOUT,NA,10.49,Grab,Grab,2018-11-23T17:15:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,WEEKSOUT,Total Lead (Pb)
3,Total Lead (Pb),ug/L,10,NA,NA,TUNNEL,NA,5.653,Grab,Grab,2018-11-23T21:45:00Z,NA,DOC,0.311,9.729,7.87,NaN,23.34055,0.9997208331901598,4.2555028962611905,-1.1073075558708763,wet,4.1288784716079965,4.1288784716079965,TUNNEL,Total Lead (Pb)
3,Total Lead (Pb),ug/L,10,NA,NA,LEECHHEAD,NA,7.675,Grab,Grab,2018-11-23T18:00:00Z,NA,DOC,0.577,13.674,11.014,NaN,32.7488,0.9998803752993213,4.336489041739108,-2.215139442231076,wet,4.266944625407167,4.266944625407167,LEECHHEAD,Total Lead (Pb)
3,Total Lead (Pb),ug/L,10,NA,NA,CRAGGCREEK,NA,5.177,Grab,Grab,2018-11-23T19:15:00Z,NA,DOC,0.261,8.648,7.071,NaN,20.72645,1.0000674071651272,4.408804258804258,-0.5683475091130012,wet,4.003563840061812,4.003563840061812,CRAGGCREEK,Total Lead (Pb)
3,Total Lead (Pb),ug/L,10,NA,NA,CHRISCREEK,NA,4.338,Grab,Grab,2018-11-23T16:55:00Z,NA,DOC,0.205,7.425,6.044,NaN,17.84105,0.9997776428493218,4.1877079796264844,-0.7034158684258087,wet,4.112736284001844,4.112736284001844,CHRISCREEK,Total Lead (Pb)
3,Total Lithium (Li),ug/L,NA,NA,NA,WESTLEECH,NA,6.124,Grab,Grab,2018-11-23T20:15:00Z,NA,DOC,0.388,11.026,8.913,NaN,26.44025,0.9999021752453482,4.250784814041599,-1.295392491467577,wet,4.317480404964076,4.317480404964076,WESTLEECH,Total Lithium (Li)
3,Total Lithium (Li),ug/L,NA,NA,NA,WEEKSOUT,NA,10.49,Grab,Grab,2018-11-23T17:15:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,WEEKSOUT,Total Lithium (Li)
3,Total Lithium (Li),ug/L,NA,NA,NA,TUNNEL,NA,5.653,Grab,Grab,2018-11-23T21:45:00Z,NA,DOC,0.311,9.729,7.87,NaN,23.34055,0.9997208331901598,4.2555028962611905,-1.1073075558708763,wet,4.1288784716079965,4.1288784716079965,TUNNEL,Total Lithium (Li)
3,Total Lithium (Li),ug/L,NA,NA,NA,LEECHHEAD,NA,7.675,Grab,Grab,2018-11-23T18:00:00Z,NA,DOC,0.577,13.674,11.014,NaN,32.7488,0.9998803752993213,4.336489041739108,-2.215139442231076,wet,4.266944625407167,4.266944625407167,LEECHHEAD,Total Lithium (Li)
3,Total Lithium (Li),ug/L,NA,NA,NA,CRAGGCREEK,NA,5.177,Grab,Grab,2018-11-23T19:15:00Z,NA,DOC,0.261,8.648,7.071,NaN,20.72645,1.0000674071651272,4.408804258804258,-0.5683475091130012,wet,4.003563840061812,4.003563840061812,CRAGGCREEK,Total Lithium (Li)
3,Total Lithium (Li),ug/L,NA,NA,NA,CHRISCREEK,NA,4.338,Grab,Grab,2018-11-23T16:55:00Z,NA,DOC,0.205,7.425,6.044,NaN,17.84105,0.9997776428493218,4.1877079796264844,-0.7034158684258087,wet,4.112736284001844,4.112736284001844,CHRISCREEK,Total Lithium (Li)
3,Total Manganese (Mn),ug/L,NA,50,NA,WESTLEECH,1.5,6.124,Grab,Grab,2018-11-23T20:15:00Z,NA,DOC,0.388,11.026,8.913,NaN,26.44025,0.9999021752453482,4.250784814041599,-1.295392491467577,wet,4.317480404964076,4.317480404964076,WESTLEECH,Total Manganese (Mn)
3,Total Manganese (Mn),ug/L,NA,50,NA,WEEKSOUT,13.1,10.49,Grab,Grab,2018-11-23T17:15:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,WEEKSOUT,Total Manganese (Mn)
3,Total Manganese (Mn),ug/L,NA,50,NA,TUNNEL,1.4,5.653,Grab,Grab,2018-11-23T21:45:00Z,NA,DOC,0.311,9.729,7.87,NaN,23.34055,0.9997208331901598,4.2555028962611905,-1.1073075558708763,wet,4.1288784716079965,4.1288784716079965,TUNNEL,Total Manganese (Mn)
3,Total Manganese (Mn),ug/L,NA,50,NA,LEECHHEAD,5,7.675,Grab,Grab,2018-11-23T18:00:00Z,NA,DOC,0.577,13.674,11.014,NaN,32.7488,0.9998803752993213,4.336489041739108,-2.215139442231076,wet,4.266944625407167,4.266944625407167,LEECHHEAD,Total Manganese (Mn)
3,Total Manganese (Mn),ug/L,NA,50,NA,CRAGGCREEK,NA,5.177,Grab,Grab,2018-11-23T19:15:00Z,NA,DOC,0.261,8.648,7.071,NaN,20.72645,1.0000674071651272,4.408804258804258,-0.5683475091130012,wet,4.003563840061812,4.003563840061812,CRAGGCREEK,Total Manganese (Mn)
3,Total Manganese (Mn),ug/L,NA,50,NA,CHRISCREEK,1.2,4.338,Grab,Grab,2018-11-23T16:55:00Z,NA,DOC,0.205,7.425,6.044,NaN,17.84105,0.9997776428493218,4.1877079796264844,-0.7034158684258087,wet,4.112736284001844,4.112736284001844,CHRISCREEK,Total Manganese (Mn)
3,Total Mercury (Hg),ug/L,1,NA,NA,WESTLEECH,NA,6.124,Grab,Grab,2018-11-23T20:15:00Z,NA,DOC,0.388,11.026,8.913,NaN,26.44025,0.9999021752453482,4.250784814041599,-1.295392491467577,wet,4.317480404964076,4.317480404964076,WESTLEECH,Total Mercury (Hg)
3,Total Mercury (Hg),ug/L,1,NA,NA,WEEKSOUT,NA,10.49,Grab,Grab,2018-11-23T17:15:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,WEEKSOUT,Total Mercury (Hg)
3,Total Mercury (Hg),ug/L,1,NA,NA,TUNNEL,NA,5.653,Grab,Grab,2018-11-23T21:45:00Z,NA,DOC,0.311,9.729,7.87,NaN,23.34055,0.9997208331901598,4.2555028962611905,-1.1073075558708763,wet,4.1288784716079965,4.1288784716079965,TUNNEL,Total Mercury (Hg)
3,Total Mercury (Hg),ug/L,1,NA,NA,LEECHHEAD,NA,7.675,Grab,Grab,2018-11-23T18:00:00Z,NA,DOC,0.577,13.674,11.014,NaN,32.7488,0.9998803752993213,4.336489041739108,-2.215139442231076,wet,4.266944625407167,4.266944625407167,LEECHHEAD,Total Mercury (Hg)
3,Total Mercury (Hg),ug/L,1,NA,NA,CRAGGCREEK,NA,5.177,Grab,Grab,2018-11-23T19:15:00Z,NA,DOC,0.261,8.648,7.071,NaN,20.72645,1.0000674071651272,4.408804258804258,-0.5683475091130012,wet,4.003563840061812,4.003563840061812,CRAGGCREEK,Total Mercury (Hg)
3,Total Mercury (Hg),ug/L,1,NA,NA,CHRISCREEK,NA,4.338,Grab,Grab,2018-11-23T16:55:00Z,NA,DOC,0.205,7.425,6.044,NaN,17.84105,0.9997776428493218,4.1877079796264844,-0.7034158684258087,wet,4.112736284001844,4.112736284001844,CHRISCREEK,Total Mercury (Hg)
3,Total Molybdenum (Mo),ug/L,NA,NA,NA,WESTLEECH,NA,6.124,Grab,Grab,2018-11-23T20:15:00Z,NA,DOC,0.388,11.026,8.913,NaN,26.44025,0.9999021752453482,4.250784814041599,-1.295392491467577,wet,4.317480404964076,4.317480404964076,WESTLEECH,Total Molybdenum (Mo)
3,Total Molybdenum (Mo),ug/L,NA,NA,NA,WEEKSOUT,NA,10.49,Grab,Grab,2018-11-23T17:15:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,WEEKSOUT,Total Molybdenum (Mo)
3,Total Molybdenum (Mo),ug/L,NA,NA,NA,TUNNEL,NA,5.653,Grab,Grab,2018-11-23T21:45:00Z,NA,DOC,0.311,9.729,7.87,NaN,23.34055,0.9997208331901598,4.2555028962611905,-1.1073075558708763,wet,4.1288784716079965,4.1288784716079965,TUNNEL,Total Molybdenum (Mo)
3,Total Molybdenum (Mo),ug/L,NA,NA,NA,LEECHHEAD,NA,7.675,Grab,Grab,2018-11-23T18:00:00Z,NA,DOC,0.577,13.674,11.014,NaN,32.7488,0.9998803752993213,4.336489041739108,-2.215139442231076,wet,4.266944625407167,4.266944625407167,LEECHHEAD,Total Molybdenum (Mo)
3,Total Molybdenum (Mo),ug/L,NA,NA,NA,CRAGGCREEK,NA,5.177,Grab,Grab,2018-11-23T19:15:00Z,NA,DOC,0.261,8.648,7.071,NaN,20.72645,1.0000674071651272,4.408804258804258,-0.5683475091130012,wet,4.003563840061812,4.003563840061812,CRAGGCREEK,Total Molybdenum (Mo)
3,Total Molybdenum (Mo),ug/L,NA,NA,NA,CHRISCREEK,NA,4.338,Grab,Grab,2018-11-23T16:55:00Z,NA,DOC,0.205,7.425,6.044,NaN,17.84105,0.9997776428493218,4.1877079796264844,-0.7034158684258087,wet,4.112736284001844,4.112736284001844,CHRISCREEK,Total Molybdenum (Mo)
3,Total Nickel (Ni),ug/L,NA,NA,NA,WESTLEECH,NA,6.124,Grab,Grab,2018-11-23T20:15:00Z,NA,DOC,0.388,11.026,8.913,NaN,26.44025,0.9999021752453482,4.250784814041599,-1.295392491467577,wet,4.317480404964076,4.317480404964076,WESTLEECH,Total Nickel (Ni)
3,Total Nickel (Ni),ug/L,NA,NA,NA,WEEKSOUT,1,10.49,Grab,Grab,2018-11-23T17:15:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,WEEKSOUT,Total Nickel (Ni)
3,Total Nickel (Ni),ug/L,NA,NA,NA,TUNNEL,NA,5.653,Grab,Grab,2018-11-23T21:45:00Z,NA,DOC,0.311,9.729,7.87,NaN,23.34055,0.9997208331901598,4.2555028962611905,-1.1073075558708763,wet,4.1288784716079965,4.1288784716079965,TUNNEL,Total Nickel (Ni)
3,Total Nickel (Ni),ug/L,NA,NA,NA,LEECHHEAD,NA,7.675,Grab,Grab,2018-11-23T18:00:00Z,NA,DOC,0.577,13.674,11.014,NaN,32.7488,0.9998803752993213,4.336489041739108,-2.215139442231076,wet,4.266944625407167,4.266944625407167,LEECHHEAD,Total Nickel (Ni)
3,Total Nickel (Ni),ug/L,NA,NA,NA,CRAGGCREEK,NA,5.177,Grab,Grab,2018-11-23T19:15:00Z,NA,DOC,0.261,8.648,7.071,NaN,20.72645,1.0000674071651272,4.408804258804258,-0.5683475091130012,wet,4.003563840061812,4.003563840061812,CRAGGCREEK,Total Nickel (Ni)
3,Total Nickel (Ni),ug/L,NA,NA,NA,CHRISCREEK,NA,4.338,Grab,Grab,2018-11-23T16:55:00Z,NA,DOC,0.205,7.425,6.044,NaN,17.84105,0.9997776428493218,4.1877079796264844,-0.7034158684258087,wet,4.112736284001844,4.112736284001844,CHRISCREEK,Total Nickel (Ni)
3,Total Selenium (Se),ug/L,50,NA,NA,WESTLEECH,NA,6.124,Grab,Grab,2018-11-23T20:15:00Z,NA,DOC,0.388,11.026,8.913,NaN,26.44025,0.9999021752453482,4.250784814041599,-1.295392491467577,wet,4.317480404964076,4.317480404964076,WESTLEECH,Total Selenium (Se)
3,Total Selenium (Se),ug/L,50,NA,NA,WEEKSOUT,NA,10.49,Grab,Grab,2018-11-23T17:15:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,WEEKSOUT,Total Selenium (Se)
3,Total Selenium (Se),ug/L,50,NA,NA,TUNNEL,NA,5.653,Grab,Grab,2018-11-23T21:45:00Z,NA,DOC,0.311,9.729,7.87,NaN,23.34055,0.9997208331901598,4.2555028962611905,-1.1073075558708763,wet,4.1288784716079965,4.1288784716079965,TUNNEL,Total Selenium (Se)
3,Total Selenium (Se),ug/L,50,NA,NA,LEECHHEAD,NA,7.675,Grab,Grab,2018-11-23T18:00:00Z,NA,DOC,0.577,13.674,11.014,NaN,32.7488,0.9998803752993213,4.336489041739108,-2.215139442231076,wet,4.266944625407167,4.266944625407167,LEECHHEAD,Total Selenium (Se)
3,Total Selenium (Se),ug/L,50,NA,NA,CRAGGCREEK,NA,5.177,Grab,Grab,2018-11-23T19:15:00Z,NA,DOC,0.261,8.648,7.071,NaN,20.72645,1.0000674071651272,4.408804258804258,-0.5683475091130012,wet,4.003563840061812,4.003563840061812,CRAGGCREEK,Total Selenium (Se)
3,Total Selenium (Se),ug/L,50,NA,NA,CHRISCREEK,NA,4.338,Grab,Grab,2018-11-23T16:55:00Z,NA,DOC,0.205,7.425,6.044,NaN,17.84105,0.9997776428493218,4.1877079796264844,-0.7034158684258087,wet,4.112736284001844,4.112736284001844,CHRISCREEK,Total Selenium (Se)
3,Total Silicon (Si),ug/L,NA,NA,NA,WESTLEECH,2220,6.124,Grab,Grab,2018-11-23T20:15:00Z,NA,DOC,0.388,11.026,8.913,NaN,26.44025,0.9999021752453482,4.250784814041599,-1.295392491467577,wet,4.317480404964076,4.317480404964076,WESTLEECH,Total Silicon (Si)
3,Total Silicon (Si),ug/L,NA,NA,NA,WEEKSOUT,2450,10.49,Grab,Grab,2018-11-23T17:15:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,WEEKSOUT,Total Silicon (Si)
3,Total Silicon (Si),ug/L,NA,NA,NA,TUNNEL,2220,5.653,Grab,Grab,2018-11-23T21:45:00Z,NA,DOC,0.311,9.729,7.87,NaN,23.34055,0.9997208331901598,4.2555028962611905,-1.1073075558708763,wet,4.1288784716079965,4.1288784716079965,TUNNEL,Total Silicon (Si)
3,Total Silicon (Si),ug/L,NA,NA,NA,LEECHHEAD,2300,7.675,Grab,Grab,2018-11-23T18:00:00Z,NA,DOC,0.577,13.674,11.014,NaN,32.7488,0.9998803752993213,4.336489041739108,-2.215139442231076,wet,4.266944625407167,4.266944625407167,LEECHHEAD,Total Silicon (Si)
3,Total Silicon (Si),ug/L,NA,NA,NA,CRAGGCREEK,2140,5.177,Grab,Grab,2018-11-23T19:15:00Z,NA,DOC,0.261,8.648,7.071,NaN,20.72645,1.0000674071651272,4.408804258804258,-0.5683475091130012,wet,4.003563840061812,4.003563840061812,CRAGGCREEK,Total Silicon (Si)
3,Total Silicon (Si),ug/L,NA,NA,NA,CHRISCREEK,2300,4.338,Grab,Grab,2018-11-23T16:55:00Z,NA,DOC,0.205,7.425,6.044,NaN,17.84105,0.9997776428493218,4.1877079796264844,-0.7034158684258087,wet,4.112736284001844,4.112736284001844,CHRISCREEK,Total Silicon (Si)
3,Total Silver (Ag),ug/L,NA,NA,NA,WESTLEECH,NA,6.124,Grab,Grab,2018-11-23T20:15:00Z,NA,DOC,0.388,11.026,8.913,NaN,26.44025,0.9999021752453482,4.250784814041599,-1.295392491467577,wet,4.317480404964076,4.317480404964076,WESTLEECH,Total Silver (Ag)
3,Total Silver (Ag),ug/L,NA,NA,NA,WEEKSOUT,NA,10.49,Grab,Grab,2018-11-23T17:15:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,WEEKSOUT,Total Silver (Ag)
3,Total Silver (Ag),ug/L,NA,NA,NA,TUNNEL,NA,5.653,Grab,Grab,2018-11-23T21:45:00Z,NA,DOC,0.311,9.729,7.87,NaN,23.34055,0.9997208331901598,4.2555028962611905,-1.1073075558708763,wet,4.1288784716079965,4.1288784716079965,TUNNEL,Total Silver (Ag)
3,Total Silver (Ag),ug/L,NA,NA,NA,LEECHHEAD,0.023,7.675,Grab,Grab,2018-11-23T18:00:00Z,NA,DOC,0.577,13.674,11.014,NaN,32.7488,0.9998803752993213,4.336489041739108,-2.215139442231076,wet,4.266944625407167,4.266944625407167,LEECHHEAD,Total Silver (Ag)
3,Total Silver (Ag),ug/L,NA,NA,NA,CRAGGCREEK,NA,5.177,Grab,Grab,2018-11-23T19:15:00Z,NA,DOC,0.261,8.648,7.071,NaN,20.72645,1.0000674071651272,4.408804258804258,-0.5683475091130012,wet,4.003563840061812,4.003563840061812,CRAGGCREEK,Total Silver (Ag)
3,Total Silver (Ag),ug/L,NA,NA,NA,CHRISCREEK,NA,4.338,Grab,Grab,2018-11-23T16:55:00Z,NA,DOC,0.205,7.425,6.044,NaN,17.84105,0.9997776428493218,4.1877079796264844,-0.7034158684258087,wet,4.112736284001844,4.112736284001844,CHRISCREEK,Total Silver (Ag)
3,Total Strontium (Sr),ug/L,NA,NA,NA,WESTLEECH,10.6,6.124,Grab,Grab,2018-11-23T20:15:00Z,NA,DOC,0.388,11.026,8.913,NaN,26.44025,0.9999021752453482,4.250784814041599,-1.295392491467577,wet,4.317480404964076,4.317480404964076,WESTLEECH,Total Strontium (Sr)
3,Total Strontium (Sr),ug/L,NA,NA,NA,WEEKSOUT,15.6,10.49,Grab,Grab,2018-11-23T17:15:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,WEEKSOUT,Total Strontium (Sr)
3,Total Strontium (Sr),ug/L,NA,NA,NA,TUNNEL,13.4,5.653,Grab,Grab,2018-11-23T21:45:00Z,NA,DOC,0.311,9.729,7.87,NaN,23.34055,0.9997208331901598,4.2555028962611905,-1.1073075558708763,wet,4.1288784716079965,4.1288784716079965,TUNNEL,Total Strontium (Sr)
3,Total Strontium (Sr),ug/L,NA,NA,NA,LEECHHEAD,14.3,7.675,Grab,Grab,2018-11-23T18:00:00Z,NA,DOC,0.577,13.674,11.014,NaN,32.7488,0.9998803752993213,4.336489041739108,-2.215139442231076,wet,4.266944625407167,4.266944625407167,LEECHHEAD,Total Strontium (Sr)
3,Total Strontium (Sr),ug/L,NA,NA,NA,CRAGGCREEK,11.2,5.177,Grab,Grab,2018-11-23T19:15:00Z,NA,DOC,0.261,8.648,7.071,NaN,20.72645,1.0000674071651272,4.408804258804258,-0.5683475091130012,wet,4.003563840061812,4.003563840061812,CRAGGCREEK,Total Strontium (Sr)
3,Total Strontium (Sr),ug/L,NA,NA,NA,CHRISCREEK,10,4.338,Grab,Grab,2018-11-23T16:55:00Z,NA,DOC,0.205,7.425,6.044,NaN,17.84105,0.9997776428493218,4.1877079796264844,-0.7034158684258087,wet,4.112736284001844,4.112736284001844,CHRISCREEK,Total Strontium (Sr)
3,Total Thallium (Tl),ug/L,NA,NA,NA,WESTLEECH,NA,6.124,Grab,Grab,2018-11-23T20:15:00Z,NA,DOC,0.388,11.026,8.913,NaN,26.44025,0.9999021752453482,4.250784814041599,-1.295392491467577,wet,4.317480404964076,4.317480404964076,WESTLEECH,Total Thallium (Tl)
