site,trip,sample_type,sample,sampleStage_cm,analysis,NPOC_ppm,DateTime,corr_stage_cm,NO3.Neq_ppm,TOCeq_ppm,DOCeq_ppm,SAC254_Abs.m,pseudo254,SlopeRatio,E2E3,E4E6,two_seasons,SUVA,pseudo_SUVA,DateTime_sampled,Date,event_ID,rain_season,collection,Date_sampled,Date_collected,HoldTime_days
WestLeech,23,Rack,L3,52,DOC,3.366,NA,52.36,0.018,5.603,4.615,11.256,13.4654,1.0003130683273849,4.182992012491742,-0.44612476370510395,wet,3.3440285204991085,4.000415923945336,2019-12-20T01:27:00Z,2019-12-19,13,wet,2020-02-20T08:00:00Z,2019-12-19,2020-02-20,63
WestLeech,23,Rack,L4,67,DOC,3.737,NA,66.94,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,2019-12-20T04:37:00Z,2019-12-19,13,wet,2020-02-20T08:00:00Z,2019-12-19,2020-02-20,63
WestLeech,23,Rack,L5,85,DOC,4.936,NA,85.19,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,2020-01-07T12:17:00Z,2020-01-07,15,wet,2020-02-20T08:00:00Z,2020-01-07,2020-02-20,44
WestLeech,23,Rack,L6,99,DOC,4.339,NA,98.79,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,2020-01-23T15:47:00Z,2020-01-23,16,wet,2020-02-20T08:00:00Z,2020-01-23,2020-02-20,28
WestLeech,23,Rack,L7,114,DOC,4.175,NA,113.52,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,2020-02-01T05:07:00Z,2020-01-31,17,wet,2020-02-20T08:00:00Z,2020-01-31,2020-02-20,20
ChrisCrk,23,Rack,L1,25,DOC,4.868,NA,24.524,0.117,7.079,5.934,14.472,16.99655,0.999571409408149,4.424611917876815,-0.9839876033057852,wet,2.972884141331142,3.4914852095316347,2019-12-18T14:55:00Z,2019-12-18,12,wet,2020-02-20T08:00:00Z,2019-12-18,2020-02-20,64
ChrisCrk,23,Rack,L2,37,DOC,4.802,NA,36.514,0.073,6.636,5.579,13.607,15.94655,0.999565230886855,4.52528204988117,-0.9689901207464325,wet,2.8336109954185758,3.320814244064973,2019-12-19T07:45:00Z,2019-12-18,12,wet,2020-02-20T08:00:00Z,2019-12-18,2020-02-20,64
ChrisCrk,23,Rack,L3,45,DOC,1.937,NA,44.834,0,3.429,2.807,6.847,8.2526,1.001278980542765,3.765624308903534,-0.35321477428180575,wet,3.5348477026329377,4.260505937016004,2019-12-20T02:55:00Z,2019-12-19,13,wet,2020-02-20T08:00:00Z,2019-12-19,2020-02-20,63
ChrisCrk,23,Rack,L4,55,DOC,4.457,NA,54.604,0,5.581,4.649,11.338,13.415099999999999,1.0001659371293947,4.294780033318936,-1.2450945415626113,wet,2.543863585371326,3.009894547902176,2019-12-20T08:45:00Z,2019-12-20,13,wet,2020-02-20T08:00:00Z,2019-12-20,2020-02-20,62
ChrisCrk,23,Rack,L5,67,DOC,3.665,NA,66.714,0,5.096,4.204,10.254,12.263349999999999,1.0009342569875208,4.201302996229909,-0.700312174817898,wet,2.7978171896316506,3.346070941336971,2020-01-23T15:25:00Z,2020-01-23,16,wet,2020-02-20T08:00:00Z,2020-01-23,2020-02-20,28
ChrisCrk,23,Rack,L6,80,DOC,4.822,NA,80.034,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,2020-02-01T01:05:00Z,2020-01-31,17,wet,2020-02-20T08:00:00Z,2020-01-31,2020-02-20,20
CraggCrk,23,Rack,L1,75,DOC,5.624,NA,75.44999999999999,0.115,7.424,6.221,15.173,17.832,1.0001475637976154,4.570396933349821,-0.508108108108108,wet,2.6979018492176388,3.1706970128022762,2019-12-20T04:53:00Z,2019-12-19,13,wet,2020-02-20T08:00:00Z,2019-12-19,2020-02-20,63
CraggCrk,23,Rack,L2,91,DOC,5.8,NA,90.74000000000001,0.114,7.368,6.208,15.142,17.6929,1.0001206447034752,4.748085303901597,-0.46037275735934496,wet,2.610689655172414,3.0505000000000004,2019-12-20T08:43:00Z,2019-12-20,13,wet,2020-02-20T08:00:00Z,2019-12-20,2020-02-20,62
CraggCrk,23,Rack,L3,124,DOC,4.752,NA,123.58000000000001,0.046,6.599,5.683,13.862,15.88035,1.0008315935851229,4.677454276109623,-0.011595417714445376,wet,2.9170875420875424,3.341824494949495,2020-01-23T15:53:00Z,2020-01-23,16,wet,2020-02-20T08:00:00Z,2020-01-23,2020-02-20,28
CraggCrk,23,Rack,FL1,106,DOC,5.043,NA,105.94,0.1,7.344,6.211,15.149,17.65235,1.0005616913948148,4.642849880534797,-0.38430034129692836,wet,3.0039658933174693,3.5003668451318655,2020-01-08T00:23:00Z,2020-01-07,15,wet,2020-02-20T08:00:00Z,2020-01-07,2020-02-20,44
CraggCrk,23,Rack,FL2,83,DOC,4.876,NA,82.68,0.104,6.789,5.799,14.143,16.31625,1.0011569106420473,4.6434455489043875,-0.09802431610942249,wet,2.9005332239540604,3.3462366694011485,2019-12-20T06:43:00Z,2019-12-19,13,wet,2020-02-20T08:00:00Z,2019-12-19,2020-02-20,63
Weeks-Lake,2,Grab,Grab,NA,DOC,3.605,2018-11-06T20:55:00Z,NA,0.035,5.71,4.642,NaN,19.24145,0.38487634504800217,4.333638443935927,-0.07475867734647772,wet,5.33743411927878,5.33743411927878,2018-11-06T20:55:00Z,2018-11-06,2,wet,2018-11-07T08:00:00Z,2018-11-06,2018-11-07,1
Leech-downstreamconf,2,Grab,Grab,NA,DOC,5.573,2018-11-07T17:00:00Z,NA,0.1935,8.789,7.1545000000000005,NaN,18.725675000000003,1.0002474331379558,4.261155662968252,-0.746513470681458,wet,3.3600708774448234,3.3600708774448234,2018-11-07T17:00:00Z,2018-11-07,2,wet,2018-11-07T08:00:00Z,2018-11-07,2018-11-07,0
West-Jordan,2,Grab,Grab,NA,DOC,3.609,2018-11-06T21:55:00Z,NA,0.006,6.411,5.033,NaN,21.1019,1.0002851936961676,4.40741412309862,-0.3866285986200333,wet,5.847021335550014,5.847021335550014,2018-11-06T21:55:00Z,2018-11-06,2,wet,2018-11-07T08:00:00Z,2018-11-06,2018-11-07,1
Jarvis,2,Grab,Grab,NA,DOC,10.66,2018-11-06T21:55:00Z,NA,0.62,17.378,13.993,NaN,15.41345,1.0005514128375304,3.9419899069859494,-0.5411836485661989,wet,1.4459146341463414,1.4459146341463414,2018-11-06T21:55:00Z,2018-11-06,2,wet,2018-11-07T08:00:00Z,2018-11-06,2018-11-07,1
W.trib-to-Weeks,2,Grab,Grab,NA,DOC,15.12,2018-11-06T21:55:00Z,NA,NaN,NaN,NaN,NaN,41.44135,1.000139157659662,4.325018246533159,-1.9236223962180532,wet,2.7408300264550265,2.7408300264550265,2018-11-06T21:55:00Z,2018-11-06,2,wet,2018-11-07T08:00:00Z,2018-11-06,2018-11-07,1
Boneyard,2,Grab,Grab,NA,DOC,5.343,2018-11-07T17:00:00Z,NA,0.234,9.693,7.859,NaN,56.6896,1.0000244123821707,4.265056657223797,-4.084453701950388,wet,10.610069249485308,10.610069249485308,2018-11-07T17:00:00Z,2018-11-07,2,wet,2018-11-07T08:00:00Z,2018-11-07,2018-11-07,0
Weeks-Gate,2,Grab,Grab,NA,DOC,8.357,2018-11-06T21:55:00Z,NA,0.538,13.802,11.227,NaN,23.27735,1.000339453528296,4.389936878103796,-0.6437441580985445,wet,2.785371544812732,2.785371544812732,2018-11-06T21:55:00Z,2018-11-06,2,wet,2018-11-07T08:00:00Z,2018-11-06,2018-11-07,1
Weeks-Lake,2,Grab,Grab,NA,DOC,6.225,2018-11-06T21:55:00Z,NA,0.346,9.889,7.81,NaN,33.089600000000004,0.38487634504800217,4.40290666462152,-1.4571558796718322,wet,5.315598393574298,5.315598393574298,2018-11-06T21:55:00Z,2018-11-06,2,wet,2018-11-07T08:00:00Z,2018-11-06,2018-11-07,1
Lab,2,QA-QC,CAL-VER_5.7ppm,NA,DOC,7.588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,NA,NA,NA,wet,2018-11-07T08:00:00Z,NA,2018-11-07,NA
Lab,2,QA-QC,CAL-VER_11.4ppm,NA,DOC,14.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,NA,NA,NA,wet,2018-11-07T08:00:00Z,NA,2018-11-07,NA
Lab,2,QA-QC,RO_pH<2,NA,DOC,0.3997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,NA,NA,NA,wet,2018-11-07T08:00:00Z,NA,2018-11-07,NA
Lab,2,QA-QC,RO,NA,DOC,0.5614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,NA,NA,NA,wet,2018-11-07T08:00:00Z,NA,2018-11-07,NA
Jarvis,3,Grab,Grab,NA,DOC,11.42,2018-11-23T16:25:00Z,NA,0.607,15.914,12.917,NaN,38.01325,1.0000525685560846,4.282673491868075,-1.4915711395819287,wet,3.328655866900175,3.328655866900175,2018-11-23T16:25:00Z,2018-11-23,2,wet,2018-11-23T08:00:00Z,2018-11-23,2018-11-23,0
Boneyard,3,Grab,Grab,NA,DOC,5.362,2018-11-23T21:20:00Z,NA,0.28,9.588,7.731,NaN,22.988799999999998,0.9999248381745575,4.227449593208348,-1.0564215520162659,wet,4.287355464378963,4.287355464378963,2018-11-23T21:20:00Z,2018-11-23,2,wet,2018-11-23T08:00:00Z,2018-11-23,2018-11-23,0
Lab,3,QA-QC,CAL-VER_5.7ppm,NA,QA-QC,6.877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,NA,NA,NA,wet,2018-11-23T08:00:00Z,NA,2018-11-23,NA
Lab,4,QA-QC,RO_pH<2,NA,DOC,0.1889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,NA,NA,NA,wet,2018-12-07T08:00:00Z,NA,2018-12-07,NA
Lab,4,QA-QC,CAL-VER_5.7ppm,NA,DOC,6.601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,NA,NA,NA,wet,2018-12-07T08:00:00Z,NA,2018-12-07,NA
Lab,4,QA-QC,RO,NA,DOC,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,NA,NA,NA,wet,2018-12-07T08:00:00Z,NA,2018-12-07,NA
5S-above,4,Grab,Grab,NA,DOC,4.32,2018-12-05T18:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,2018-12-05T18:00:00Z,2018-12-05,3,wet,2018-12-07T08:00:00Z,2018-12-05,2018-12-07,2
5S-below,4,Grab,Grab,NA,DOC,4.364,2018-12-05T18:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,2018-12-05T18:00:00Z,2018-12-05,3,wet,2018-12-07T08:00:00Z,2018-12-05,2018-12-07,2
Lab,4,QA-QC,5.7ppm_cal-ver,NA,DOC,5.914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,NA,NA,NA,wet,2018-12-07T08:00:00Z,NA,2018-12-07,NA
Lab,5,QA-QC,RO,NA,DOC,0.466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,NA,NA,NA,wet,2019-01-08T08:00:00Z,NA,2019-01-08,NA
Lab,6,QA-QC,RO_pH<2,NA,DOC,0.2209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,NA,NA,NA,wet,2019-02-06T08:00:00Z,NA,2019-02-06,NA
Lab,6,QA-QC,CAL-VER_5.7ppm,NA,DOC,5.442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,NA,NA,NA,wet,2019-02-06T08:00:00Z,NA,2019-02-06,NA
Lab,6,QA-QC,RO,NA,DOC,0.4716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,NA,NA,NA,wet,2019-02-06T08:00:00Z,NA,2019-02-06,NA
Lab,7,QA-QC,CAL-VER_A1_5.60ppm,NA,DOC,5.767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,NA,NA,NA,wet,2019-04-11T08:00:00Z,NA,2019-04-11,NA
Lab,7,QA-QC,CAL-VER_A2_5.31ppm,NA,DOC,5.789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,NA,NA,NA,wet,2019-04-11T08:00:00Z,NA,2019-04-11,NA
Lab,7,QA-QC,RO_pH<2,NA,DOC,0.3637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,NA,NA,NA,wet,2019-04-11T08:00:00Z,NA,2019-04-11,NA
Lab,7,QA-QC,RO,NA,DOC,0.3653,NA,NA,0,1.2926666666666666,1.2323333333333333,NaN,3.121033333333333,1.0537046248161666,3.7617169007416758,0.6748863479818157,wet,8.543753992152567,8.543753992152567,NA,NA,NA,wet,2019-04-11T08:00:00Z,NA,2019-04-11,NA
Lab,7,QA-QC,CAL-VER_B1_5.08ppm,NA,DOC,5.541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,NA,NA,NA,wet,2019-04-11T08:00:00Z,NA,2019-04-11,NA
Lab,7,QA-QC,CAL-VER_B2_5.35ppm,NA,DOC,0.357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,NA,NA,NA,wet,2019-04-11T08:00:00Z,NA,2019-04-11,NA
Rithet,8,Grab,Grab,NA,DOC,2.955,2019-05-15T16:20:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,2019-05-15T16:20:00Z,2019-05-15,NA,dry,2019-05-16T08:00:00Z,2019-05-15,2019-05-16,1
Rithet,8,Grab,Grab,NA,DOC,1.637,2019-05-15T23:30:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,2019-05-15T23:30:00Z,2019-05-15,NA,dry,2019-05-16T08:00:00Z,2019-05-15,2019-05-16,1
Boneyard,8,Grab,R1,NA,DOC,1.887,2019-05-15T23:10:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,2019-05-15T23:10:00Z,2019-05-15,NA,dry,2019-05-16T08:00:00Z,2019-05-15,2019-05-16,1
Boneyard,8,Grab,R2,NA,DOC,1.879,2019-05-15T23:10:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,2019-05-15T23:10:00Z,2019-05-15,NA,dry,2019-05-16T08:00:00Z,2019-05-15,2019-05-16,1
Boneyard,8,Grab,R3,NA,DOC,1.826,2019-05-15T23:10:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,2019-05-15T23:10:00Z,2019-05-15,NA,dry,2019-05-16T08:00:00Z,2019-05-15,2019-05-16,1
Boneyard,8,Grab,R4,NA,DOC,1.881,2019-05-15T23:10:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,2019-05-15T23:10:00Z,2019-05-15,NA,dry,2019-05-16T08:00:00Z,2019-05-15,2019-05-16,1
Boneyard,8,Grab,R5,NA,DOC,1.828,2019-05-15T23:10:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,2019-05-15T23:10:00Z,2019-05-15,NA,dry,2019-05-16T08:00:00Z,2019-05-15,2019-05-16,1
Judge,8,Grab,Grab,NA,DOC,5.416,2019-05-15T23:45:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,2019-05-15T23:45:00Z,2019-05-15,NA,dry,2019-05-16T08:00:00Z,2019-05-15,2019-05-16,1
Lab,8,QA-QC,RO,NA,DOC,0.4636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,NA,NA,NA,wet,2019-05-16T08:00:00Z,NA,2019-05-16,NA
Lab,8,QA-QC,Lid-blank,NA,DOC,0.4814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,NA,NA,NA,wet,2019-05-16T08:00:00Z,NA,2019-05-16,NA
Lab,8,QA-QC,Lid-untreated,NA,DOC,0.5842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,NA,NA,NA,wet,2019-05-16T08:00:00Z,NA,2019-05-16,NA
Lab,8,QA-QC,Lid-treated,NA,DOC,1.937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,NA,NA,NA,wet,2019-05-16T08:00:00Z,NA,2019-05-16,NA
Jarvis,10,Grab,Grab,NA,DOC,10.26,2019-06-12T22:20:00Z,NA,0.11366666666666667,8.23,6.860333333333333,16.733,19.761483333333334,1.0003552834175589,4.492971762657047,-0.8493150684931507,dry,1.6308966861598442,1.9260705003248864,2019-06-12T22:20:00Z,2019-06-12,NA,dry,2019-06-12T08:00:00Z,2019-06-12,2019-06-12,0
Lazar,10,Grab,Grab,NA,DOC,7.171,2019-06-12T20:35:00Z,NA,0,2.965,2.562333333333333,6.249333333333333,7.139966666666667,1.0047371340803883,4.387418603261843,0.38092067719231504,dry,0.8714730627992376,0.9956723841398224,2019-06-12T20:35:00Z,2019-06-12,NA,dry,2019-06-12T08:00:00Z,2019-06-12,2019-06-12,0
Rithet,10,Grab,Grab,NA,DOC,12.68,2019-06-12T23:00:00Z,NA,0,3.7616666666666667,3.113,7.593,9.043466666666667,1.0024748258491292,4.020875925019436,0.14802876270766177,dry,0.5988170347003154,0.7132071503680337,2019-06-12T23:00:00Z,2019-06-12,NA,dry,2019-06-12T08:00:00Z,2019-06-12,2019-06-12,0
Lab,10,QA-QC,RO,NA,DOC,0.8923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dry,NA,NA,NA,NA,NA,dry,2019-06-12T08:00:00Z,NA,2019-06-12,NA
Lab,11,QA-QC,RO,NA,DOC,1.266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dry,NA,NA,NA,NA,NA,dry,2019-06-28T08:00:00Z,NA,2019-06-28,NA
Deception-res,11,Grab,Grab,NA,DOC,6.959,2019-06-28T16:45:00Z,NA,0,4.69,3.779333333333333,9.218,11.275116666666666,1.000971674073484,4.315309381485578,-0.3625375711453604,dry,1.3246156056904728,1.6202208171672174,2019-06-28T16:45:00Z,2019-06-28,NA,dry,2019-06-28T08:00:00Z,2019-06-28,2019-06-28,0
Weeks-Lake,11,Grab,Grab,NA,DOC,6.55,2019-06-28T21:15:00Z,NA,0.13466666666666666,7.842,6.443,15.714333333333332,18.8318,1.0004487294007087,4.562046370177611,-0.8800389483933789,dry,2.3991348600508906,2.875083969465649,2019-06-28T21:15:00Z,2019-06-28,NA,dry,2019-06-28T08:00:00Z,2019-06-28,2019-06-28,0
Worley-Lake,11,Grab,Grab,NA,DOC,4.479,2019-06-28T21:50:00Z,NA,0,4.303,3.705,9.036333333333333,10.34535,1.0027037039421698,4.811565696302125,0.2159708737864078,dry,2.0174890228473616,2.3097454789015406,2019-06-28T21:50:00Z,2019-06-28,NA,dry,2019-06-28T08:00:00Z,2019-06-28,2019-06-28,0
Jarvis,11,Grab,Grab,NA,DOC,5.919,2019-06-28T22:10:00Z,NA,0.07666666666666667,7.185666666666666,6.030666666666667,14.709,17.271700000000003,1.0006828547469389,4.527751471284583,-0.33489695883624093,dry,2.4850481500253423,2.9180097989525264,2019-06-28T22:10:00Z,2019-06-28,NA,dry,2019-06-28T08:00:00Z,2019-06-28,2019-06-28,0
Jarvis-Lake,11,Grab,Grab,NA,DOC,8.951,2019-06-28T22:30:00Z,NA,0,4.529333333333334,3.9176666666666664,9.555333333333333,10.897066666666667,1.0020440349537896,4.984971784971786,0.1858463973097275,dry,1.0675157338100025,1.2174133243957845,2019-06-28T22:30:00Z,2019-06-28,NA,dry,2019-06-28T08:00:00Z,2019-06-28,2019-06-28,0
Lazar,11,Grab,Grab,NA,DOC,5.965,2019-06-28T22:40:00Z,NA,0,2.8866666666666667,2.409,5.875666666666667,6.948716666666667,1.002524772908592,3.771538692738813,0.10786233911583659,dry,0.9850237496507405,1.1649147806649902,2019-06-28T22:40:00Z,2019-06-28,NA,dry,2019-06-28T08:00:00Z,2019-06-28,2019-06-28,0
Rithet,11,Grab,Grab,NA,DOC,11.55,2019-06-28T23:15:00Z,NA,0,4.7523333333333335,3.8633333333333333,9.423333333333334,11.419166666666666,1.0010332743706816,3.9917938284164127,-0.2392474708631604,dry,0.8158730158730159,0.9886724386724385,2019-06-28T23:15:00Z,2019-06-28,NA,dry,2019-06-28T08:00:00Z,2019-06-28,2019-06-28,0
Lab,12,QA-QC,RO,NA,DOC,0.5333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dry,NA,NA,NA,NA,NA,dry,2019-07-19T08:00:00Z,NA,2019-07-19,NA
Leech-upstreamconfluence,12,Grab,Grab,NA,DOC,7.684,2019-07-17T19:45:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,dry,NA,NA,2019-07-17T19:45:00Z,2019-07-17,NA,dry,2019-07-19T08:00:00Z,2019-07-17,2019-07-19,2
W.L-Falls,12,Grab,Grab,NA,DOC,5.766,2019-07-18T17:15:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,dry,NA,NA,2019-07-18T17:15:00Z,2019-07-18,NA,dry,2019-07-19T08:00:00Z,2019-07-18,2019-07-19,1
Jarvis,12,Grab,Grab,NA,DOC,8.515,2019-07-18T22:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,dry,NA,NA,2019-07-18T22:00:00Z,2019-07-18,NA,dry,2019-07-19T08:00:00Z,2019-07-18,2019-07-19,1
Rithet,13,Grab,Grab,NA,DOC,10.92,2019-07-24T17:00:00Z,NA,0,4.305666666666667,3.506666666666667,8.552333333333333,10.3515,1.0007907877800137,3.953841619902501,-0.1541065903916876,dry,0.7831807081807082,0.9479395604395604,2019-07-24T17:00:00Z,2019-07-24,NA,dry,2019-07-26T08:00:00Z,2019-07-24,2019-07-26,2
Lazar,13,Grab,Grab,NA,DOC,6.528,2019-07-24T17:20:00Z,NA,0,2.405,2.126,5.185,5.795983333333334,1.007451582445713,4.290569020021075,0.4849508736051216,dry,0.7942708333333334,0.8878650939542485,2019-07-24T17:20:00Z,2019-07-24,NA,dry,2019-07-26T08:00:00Z,2019-07-24,2019-07-26,2
Jarvis,13,Grab,Grab,NA,DOC,9.178,2019-07-24T17:35:00Z,NA,0.02,6.476,5.437666666666667,13.263,15.562883333333332,1.0009969843623563,4.506428245121712,-0.20951779321962516,dry,1.44508607539769,1.6956726229389116,2019-07-24T17:35:00Z,2019-07-24,NA,dry,2019-07-26T08:00:00Z,2019-07-24,2019-07-26,2
Deception-res,13,Lake,0m,NA,DOC,6.495,2019-07-25T17:30:00Z,NA,0,4.415,3.8146666666666667,9.303666666666667,10.615716666666668,1.0029593510683745,4.861814722321323,0.20540209872476586,dry,1.4324352065691557,1.6344444444444446,2019-07-25T17:30:00Z,2019-07-25,NA,dry,2019-07-26T08:00:00Z,2019-07-25,2019-07-26,1
Deception-res,13,Lake,5m,NA,DOC,5.446,2019-07-25T17:30:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,dry,NA,NA,2019-07-25T17:30:00Z,2019-07-25,NA,dry,2019-07-26T08:00:00Z,2019-07-25,2019-07-26,1
Jarvis-Lake,13,Lake,mid,NA,DOC,5.8,2019-07-25T20:45:00Z,NA,0,3.713,3.3486666666666665,8.166333333333334,8.938966666666666,1.0043736631134927,5.6134629859429985,0.4492342597844583,dry,1.4079885057471266,1.5412011494252873,2019-07-25T20:45:00Z,2019-07-25,NA,dry,2019-07-26T08:00:00Z,2019-07-25,2019-07-26,1
Weeks-Lake,13,Lake,Secchi+1,NA,DOC,6.383,2019-07-26T18:00:00Z,NA,0.051333333333333335,6.765,5.810333333333333,14.172,15.921216666666666,1.0011934639366717,5.070988925027791,-0.01765483383685801,dry,2.2202725990913366,2.494315630059011,2019-07-26T18:00:00Z,2019-07-26,NA,dry,2019-07-26T08:00:00Z,2019-07-26,2019-07-26,0
Weeks-Lake,13,Lake,Bottom,NA,DOC,6.641,2019-07-26T18:00:00Z,NA,0.063,7.086,5.93,14.464,17.01205,1.0008582866041864,4.511326777752103,-0.3544268510258698,dry,2.177985243186267,2.561669929227526,2019-07-26T18:00:00Z,2019-07-26,NA,dry,2019-07-26T08:00:00Z,2019-07-26,2019-07-26,0
Lazar,14,Grab,Grab,NA,DOC,8.502,2019-08-21T16:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,dry,NA,NA,2019-08-21T16:00:00Z,2019-08-21,NA,dry,2019-08-23T08:00:00Z,2019-08-21,2019-08-23,2
Jarvis,14,Grab,Grab,NA,DOC,9.807,2019-08-21T16:10:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,dry,NA,NA,2019-08-21T16:10:00Z,2019-08-21,NA,dry,2019-08-23T08:00:00Z,2019-08-21,2019-08-23,2
West-Jordan,16,Grab,Grab,NA,DOC,6.454,2019-10-12T22:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,dry,NA,NA,2019-10-12T22:00:00Z,2019-10-12,9,wet,2019-10-12T08:00:00Z,2019-10-12,2019-10-12,0
Jarvis,16,Grab,Grab,NA,DOC,16.73,2019-10-12T16:30:00Z,NA,NaN,20.332,17.081333333333333,41.66166666666667,48.361916666666666,1.0001251426748277,4.861814596786209,-2.665882027139297,dry,2.49023709902371,2.890730225144451,2019-10-12T16:30:00Z,2019-10-12,9,wet,2019-10-12T08:00:00Z,2019-10-12,2019-10-12,0
Lazar,16,Grab,Grab,NA,DOC,8.646,2019-10-12T16:00:00Z,NA,0.05766666666666667,5.262,4.611,11.245666666666667,12.661216666666666,1.001507822604162,4.914386727631611,0.23914095850019804,dry,1.3006785411365562,1.4644016500886727,2019-10-12T16:00:00Z,2019-10-12,9,wet,2019-10-12T08:00:00Z,2019-10-12,2019-10-12,0
Tunnel,16,QA-QC,HoldTime-A1,NA,DOC,7.526,2019-10-12T18:30:00Z,NA,0.12766666666666668,6.971333333333333,5.982666666666667,14.591666666666667,16.774183333333333,1.000383407965766,4.8057623380204015,-0.13954097673443724,dry,1.938834263442289,2.2288311630791036,2019-10-12T18:30:00Z,2019-10-12,9,wet,2019-10-12T08:00:00Z,2019-10-12,2019-10-12,0
Tunnel,16,QA-QC,HoldTime-A2,NA,DOC,7.61,2019-10-12T18:30:00Z,NA,0.13699999999999998,7.013,5.981333333333334,14.588666666666667,16.862183333333334,1.0001605422581505,4.809879363918845,-0.20857658422672753,dry,1.9170389837932544,2.2157928164695577,2019-10-12T18:30:00Z,2019-10-12,9,wet,2019-10-12T08:00:00Z,2019-10-12,2019-10-12,0
Tunnel,16,QA-QC,HoldTime-A3,NA,DOC,7.527,2019-10-12T18:30:00Z,NA,0.12633333333333335,7.025,5.980333333333333,14.586333333333334,16.900683333333333,1.0001673531428228,4.767181788570808,-0.3116316921467186,dry,1.9378681192152696,2.2453412160666044,2019-10-12T18:30:00Z,2019-10-12,9,wet,2019-10-12T08:00:00Z,2019-10-12,2019-10-12,0
Tunnel,16,QA-QC,HoldTime-A4,NA,DOC,7.536,2019-10-12T18:30:00Z,NA,0.12933333333333333,6.999,5.985666666666667,14.599333333333334,16.83295,1.0002554546406042,4.801159961212654,-0.2126851291086274,dry,1.9372788393489033,2.2336717091295117,2019-10-12T18:30:00Z,2019-10-12,9,wet,2019-10-12T08:00:00Z,2019-10-12,2019-10-12,0
Tunnel,16,QA-QC,HoldTime-A5,NA,DOC,7.503,2019-10-12T18:30:00Z,NA,0.13533333333333333,7.0183333333333335,5.973333333333334,14.569666666666667,16.86975,1.0000821324975668,4.78278044660776,-0.36186817876958727,dry,1.9418454840286108,2.2484006397441023,2019-10-12T18:30:00Z,2019-10-12,9,wet,2019-10-12T08:00:00Z,2019-10-12,2019-10-12,0
