trip,NPOC_ppm,site,sample_type,sample,dt_sampled,fillStage_cm,analysis,NO3.Neq_ppm,TOCeq_ppm,DOCeq_ppm,SAC254_Abs.m,pseudo254,SlopeRatio,E2E3,E4E6,two_seasons,SUVA,pseudo_SUVA
20,7.704,Weeks,Grab,Grab,2019-12-16T21:20:00Z,NA,DOC,0.504,15.284,12.322,30.053,36.59305,0.9945847935424494,4.337938870582888,-6.852994555353901,wet,3.900960539979232,4.749876687435099
20,9.025,Weeks,Rack,L2,NA,74,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA
20,8.482,Weeks,Rack,L3,NA,87,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA
20,7.415,Weeks,Grab,Grab,2019-12-17T18:00:00Z,NA,DOC,0.468,15.031,12.146,29.624,36.02045,0.9945847935424494,4.343258518055266,-5.594563552833079,wet,3.9951449763991906,4.857781523937963
20,3.079,WestLeech,Grab,Grab,2019-12-16T17:45:00Z,NA,DOC,0.02,5.857,4.984,12.157,14.06885,1.0010754462362952,4.560942001753727,0.004003865801463481,wet,3.9483598570964595,4.569291977914907
20,3.744,WestLeech,Rack,L1,NA,34,DOC,0.092,7.274,5.957,14.53,17.4897,1.0001942235486498,4.100957393711148,-1.442970073404856,wet,3.880876068376068,4.671394230769231
20,4.825,WestLeech,Rack,L2,NA,50,DOC,0.257,9.17,7.428,18.118,21.999200000000002,0.9995919126193162,4.124168394483007,-5.830322580645161,wet,3.7550259067357508,4.559419689119172
20,4.094,Deception-crk,Grab,Grab,2019-12-13T17:00:00Z,NA,DOC,0.268,6.991,6.024,14.694,16.7948,1.0000497008594675,4.72371094914244,-0.16158245948522404,wet,3.589154860771861,4.102296042989741
20,2.555,Rithet,Grab,Grab,2019-12-13T18:00:00Z,NA,DOC,0,4.306,3.749,9.143,10.3616,1.0020600391530083,4.599458902344757,0.2682471264367816,wet,3.5784735812133075,4.055420743639921
20,4.454,Lazar,Grab,Grab,2019-12-13T19:00:00Z,NA,DOC,0.134,7.844,6.703,16.348,18.845100000000002,1.000640960290637,4.700409441233141,-0.17775905644481885,wet,3.6704086214638525,4.231050740907051
20,6.846,Jarvis,Grab,Grab,2019-12-13T19:20:00Z,NA,DOC,0.414,13.73,11.273,27.496,32.848,1.000280858992515,4.385165074405142,-1.564847866734659,wet,4.016359918200409,4.79813029506281
20,4.421,Judge,Grab,Grab,2019-12-13T23:00:00Z,NA,DOC,0.151,7.826,6.655,16.233,18.81475,1.0003608122422214,4.630224927481097,-0.2179705215419501,wet,3.6717937118299027,4.25576792580864
22,0.9316,Lab,QA-QC,RO,NA,NA,DOC,0,1.13225,1.097,2.6755,2.7305,1.0603606468963072,3.8165929885884653,0.6861860887620037,wet,2.8719407471017604,2.930978960927437
22,6.388,Judge,Grab,Grab,2020-01-07T17:00:00Z,NA,DOC,0.127,7.225,6.105,14.889,17.35975,0.9999018472779683,4.527236620497222,-0.5075954057058171,wet,2.3307764558547275,2.717556355666875
22,6.29,Rithet,Grab,Grab,2020-01-07T17:30:00Z,NA,DOC,0.178,7.141,5.996,14.623,17.16205,0.9996859598754971,4.557419750248984,-0.7293397463926542,wet,2.324801271860095,2.7284658187599367
22,6.372,Jarvis,Grab,Grab,2020-01-07T18:00:00Z,NA,DOC,0.257,9.904,8.129,19.826,23.75475,1.000297267413663,4.3725977321526805,-1.024503084304318,wet,3.1114249843063404,3.7279896421845575
22,5.261,CraggCrk,Grab,Grab,2020-01-07T18:30:00Z,115,DOC,0.193,7.954,6.687,16.311,19.115000000000002,1.0003765685019825,4.638130018493808,-0.5656272661348803,wet,3.100361148070709,3.633339669264399
22,4.887,Tunnel,Grab,R1,2020-01-07T19:30:00Z,110,DOC,0.134,7.752,6.255,15.255,18.6167,1.0000278231820399,4.163257820927725,-7.181571815718157,wet,3.121546961325967,3.809433190096174
22,5.243,Tunnel,Grab,R2,2020-01-07T19:30:00Z,110,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA
22,0.9323,Lab,QA-QC,RO,NA,NA,DOC,0,1.13225,1.097,2.6755,2.7305,1.0603606468963072,3.8165929885884653,0.6861860887620037,wet,2.8697844041617504,2.9287782902499195
22,5.33204,Lab,QA-QC,CalVer-1_5.55ppm,NA,NA,DOC,1.274,5.433,5.34,13.024,12.9857,0.8930677891319528,25.28760191172336,0.7219489341766221,wet,2.442592328639695,2.4354093367641654
22,0.9922,Lab,QA-QC,RO,NA,NA,DOC,0,1.13225,1.097,2.6755,2.7305,1.0603606468963072,3.8165929885884653,0.6861860887620037,wet,2.696532957065108,2.7519653295706514
22,6.536,Lab,QA-QC,CalVer-2_5.77ppm,NA,NA,DOC,1.267,5.576,5.466,13.331,13.32975,0.8842585631898688,25.524230291315753,0.6696494238784017,wet,2.0396266829865364,2.039435434516524
22,0.9408,Lab,QA-QC,RO,NA,NA,DOC,0,1.13225,1.097,2.6755,2.7305,1.0603606468963072,3.8165929885884653,0.6861860887620037,wet,2.843856292517007,2.9023171768707487
23,5.642,LeechHead,Grab,Grab,2020-02-20T18:00:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA
23,5.655,LeechHead,Rack,L1,NA,134,DOC,0.189,8.427,6.769,16.51,20.23135,1.000115330834902,4.208230699909882,-3.924007744433688,wet,2.9195402298850577,3.5776038903625107
23,5.666,LeechHead,Rack,L2,NA,145,DOC,0.125,7.696,6.315,15.403,18.49605,1.0002778843585394,4.327944989290948,-1.6871508379888267,wet,2.7184962936816097,3.2643928697493823
23,5.261,LeechHead,Rack,L3,NA,160,DOC,0.101,7.401,6.081,14.832,17.795299999999997,1.0003784340071322,4.231478296759992,-1.7954971857410884,wet,2.8192358867135527,3.382493822467211
23,4.661,LeechHead,Rack,L4,NA,170,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA
23,4.288,LeechHead,Rack,L6,NA,200,DOC,0.019,5.681,4.794,11.692,13.67015,1.0009346223588054,4.407507535502314,-0.3464015151515151,wet,2.7266791044776117,3.1880013992537313
23,6.952,Weeks,Grab,Grab,2020-02-20T19:45:00Z,51.5,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA
23,4.222,Weeks,Rack,L1,NA,74,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA
23,4.255,Weeks,Rack,L2,NA,83,DOC,0.051,6.545,5.379,13.119,15.753499999999999,1.000352101397527,4.159069458969976,-2.3640054127198917,wet,3.083196239717979,3.7023501762632196
23,3.782,Weeks,Rack,L3,NA,100,DOC,0.04,6.339,5.121,12.489,15.24385,0.9999329064342735,4.112068292429014,-5.253554502369669,wet,3.302221047065045,4.0306319407720785
23,4.945,Weeks,Rack,L4,NA,115,DOC,0.159,7.683,6.379,15.558,18.46835,1.00001719411029,4.479988804925832,-2.1397492625368733,wet,3.1462082912032354,3.734752275025278
23,6.869,Weeks,Grab,Grab,2020-01-09T19:35:00Z,NA,DOC,0.331,10.526,8.69,21.194,25.252450000000003,0.99993865754311,4.456900500466537,-1.82996632996633,wet,3.0854563983112535,3.6762920366865632
23,3.4,Tunnel,Grab,Treatability,2020-02-18T19:00:00Z,20,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA
23,3.447,Tunnel,Grab,Grab,2020-02-19T19:00:00Z,19,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA
23,5.909,Tunnel,Rack,L1,NA,41,DOC,0.05,6.961,5.577,13.603,16.7237,1.0001440977526912,3.920176330959648,-8.765981735159817,wet,2.3020815704857,2.8302081570485704
23,4.937,Tunnel,Rack,L2,NA,57,DOC,0.076,7.239,5.662,13.809,17.3925,0.9999899573254638,3.8832863263504636,-8.929085303186023,wet,2.797042738505165,3.522888393761393
23,5.037,Tunnel,Rack,L3,NA,75,DOC,0.075,7.039,5.57,13.584,16.9156,1.000025204817557,4.025539914714109,-3.3070447496677002,wet,2.6968433591423464,3.3582688108000798
23,5.352,Tunnel,Rack,L4,NA,103,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA
23,5.101,Tunnel,Rack,L5,NA,125,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA
23,5.209,Tunnel,Rack,L6,NA,150,DOC,0.098,7.455,5.858,14.289,17.90945,1.0000096391863054,3.923720046447799,-6.183118741058655,wet,2.7431368784795547,3.438174313687848
23,3.715,Tunnel,Grab,Grab,2020-01-30T20:30:00Z,110,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA
23,2.901,WestLeech,Grab,Grab,2020-02-19T18:00:00Z,30,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA
23,4.448,WestLeech,Rack,L1,NA,31,DOC,0.068,6.869,5.642,13.76,16.4919,1.0004331207372386,4.149825191803438,-2.035129740518962,wet,3.093525179856115,3.707711330935252
23,5.55,WestLeech,Rack,L2,NA,41,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA
23,3.366,WestLeech,Rack,L3,NA,52,DOC,0.018,5.603,4.615,11.256,13.4654,1.0003130683273849,4.182992012491742,-0.44612476370510395,wet,3.3440285204991085,4.000415923945336
23,3.737,WestLeech,Rack,L4,NA,67,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA
23,4.936,WestLeech,Rack,L5,NA,85,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA
23,4.339,WestLeech,Rack,L6,NA,99,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA
23,4.175,WestLeech,Rack,L7,NA,114,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA
23,3.063,WestLeech,Grab,Grab,2020-01-30T17:30:00Z,NA,DOC,0,4.978,4.2,10.245,11.98765,0.6809652024835203,4.2159637219134645,-0.22348246166771685,wet,3.344760039177277,3.9136957231472413
23,3.353,WestLeech,Grab,Grab,2020-01-08T20:45:00Z,NA,DOC,0,5.598,4.621,11.271,13.463799999999999,0.6809652024835203,4.070922815846451,-1.2976149325959212,wet,3.3614673426781985,4.01544885177453
23,3.034,WestLeech,Grab,Grab,2020-02-08T18:00:00Z,NA,DOC,0,5.063,4.207,10.262,12.1692,0.6809652024835203,4.07444289467709,-0.3045988863683234,wet,3.3823335530652607,4.01094264996704
23,3.267,Leech-downstreamconf,Grab,Grab,2020-02-08T19:10:00Z,NA,DOC,0,5.16,4.262,10.395,12.40935,1.0009736975861137,4.252668803913144,-0.7156462585034014,wet,3.1818181818181817,3.798393021120294
23,2.492,ChrisCrk,Grab,Grab,2020-02-20T21:00:00Z,NA,DOC,0,3.602,3.032,7.395,8.65635,0.6837714116149909,4.3583418479054155,0.0399446312042713,wet,2.9674959871589084,3.47365569823435
23,4.868,ChrisCrk,Rack,L1,NA,25,DOC,0.117,7.079,5.934,14.472,16.99655,0.999571409408149,4.424611917876815,-0.9839876033057852,wet,2.972884141331142,3.4914852095316347
23,4.802,ChrisCrk,Rack,L2,NA,37,DOC,0.073,6.636,5.579,13.607,15.94655,0.999565230886855,4.52528204988117,-0.9689901207464325,wet,2.8336109954185758,3.320814244064973
23,1.937,ChrisCrk,Rack,L3,NA,45,DOC,0,3.429,2.807,6.847,8.2526,1.001278980542765,3.765624308903534,-0.35321477428180575,wet,3.5348477026329377,4.260505937016004
23,4.457,ChrisCrk,Rack,L4,NA,55,DOC,0,5.581,4.649,11.338,13.415099999999999,1.0001659371293947,4.294780033318936,-1.2450945415626113,wet,2.543863585371326,3.009894547902176
23,3.665,ChrisCrk,Rack,L5,NA,67,DOC,0,5.096,4.204,10.254,12.263349999999999,1.0009342569875208,4.201302996229909,-0.700312174817898,wet,2.7978171896316506,3.346070941336971
23,4.822,ChrisCrk,Rack,L6,NA,80,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA
23,3.077,ChrisCrk,Grab,Grab,2020-01-09T19:20:00Z,NA,DOC,0,4.229,3.736,9.112,10.18555,0.6837714116149909,4.5881992471329776,0.3601527342151916,wet,2.9613259668508287,3.310220994475138
23,3.552,CraggCrk,Grab,Grab,2020-02-06T23:30:00Z,NA,DOC,0,5.239,4.538,11.069,12.5925,0.6204029260897119,4.602117413780894,0.10429845904298457,wet,3.1162725225225225,3.5451858108108105
23,3.176,CraggCrk,Grab,Grab,2020-02-19T22:00:00Z,NA,DOC,0,4.465,3.86,9.414,10.723199999999999,0.6204029260897119,4.719198806733433,0.23446893787575152,wet,2.9641057934508814,3.3763224181360196
23,5.624,CraggCrk,Rack,L1,NA,75,DOC,0.115,7.424,6.221,15.173,17.832,1.0001475637976154,4.570396933349821,-0.508108108108108,wet,2.6979018492176388,3.1706970128022762
23,5.8,CraggCrk,Rack,L2,NA,91,DOC,0.114,7.368,6.208,15.142,17.6929,1.0001206447034752,4.748085303901597,-0.46037275735934496,wet,2.610689655172414,3.0505000000000004
23,4.752,CraggCrk,Rack,L3,NA,124,DOC,0.046,6.599,5.683,13.862,15.88035,1.0008315935851229,4.677454276109623,-0.011595417714445376,wet,2.9170875420875424,3.341824494949495
23,5.043,CraggCrk,Rack,FL1,NA,106,DOC,0.1,7.344,6.211,15.149,17.65235,1.0005616913948148,4.642849880534797,-0.38430034129692836,wet,3.0039658933174693,3.5003668451318655
23,4.876,CraggCrk,Rack,FL2,NA,83,DOC,0.104,6.789,5.799,14.143,16.31625,1.0011569106420473,4.6434455489043875,-0.09802431610942249,wet,2.9005332239540604,3.3462366694011485
23,4.285,CraggCrk,Grab,Grab,2020-01-09T17:58:00Z,NA,DOC,0.001,6.171,5.347,13.04,14.83795,0.6204029260897119,4.733621621621622,0.11052274270196877,wet,3.043173862310385,3.4627654609101515
23,3.787,CraggCrk,Grab,Grab,2020-01-10T20:03:00Z,NA,DOC,0,5.715,4.978,12.141,13.74315,0.6204029260897119,4.689101186737629,0.16176859941752714,wet,3.20596778452601,3.629033535780301
23,3.555,CraggCrk,Grab,Grab,2020-01-30T21:30:00Z,NA,DOC,0,5.45,4.637,11.309,13.11015,0.6204029260897119,4.614150653605925,0.023429873088187437,wet,3.181153305203938,3.687805907172996
23,3.275,CraggCrk,Grab,Grab,2020-02-18T20:20:00Z,NA,DOC,0,4.605,4.062,9.907,11.0775,0.6204029260897119,4.6511229772143645,0.3599293018558263,wet,3.0250381679389315,3.3824427480916035
23,4.009,Jordan-trib,Grab,Grab,2020-01-09T22:09:00Z,NA,DOC,0.191,5.63,4.892,11.931,13.536950000000001,1.0012437355961539,4.964531741265411,0.1285923753665689,wet,2.9760538787727606,3.376640059865303
23,5.088,Judge,Grab,Grab,2020-02-19T23:00:00Z,NA,DOC,0.04,5.92,5.042,12.298,14.2186,1.0010138156684822,4.631190064455274,0.023160762942779294,wet,2.417059748427673,2.7945361635220127
23,3.384,Rithet,Grab,Grab,2020-02-20T00:00:00Z,NA,DOC,0,3.188,2.808,6.85,7.67755,1.0045855153067011,4.344656992084433,0.4245422327229769,wet,2.0242316784869976,2.268779550827423
23,5.032,Judge,Grab,Treatability,2020-02-18T22:00:00Z,NA,DOC,0.053,6.019,5.061,12.345,14.45245,1.0007783920434368,4.574305153003631,-0.28508350931080817,wet,2.4532988871224166,2.872108505564388
23,3.477,Rithet,Grab,Treatability,2020-02-18T22:30:00Z,NA,DOC,0,3.347,2.925,7.135,8.0653,1.0040591116050672,4.23041239741041,0.3592700729927007,wet,2.0520563704342822,2.3196146102962327
23,4.506,Deception-res,Grab,Treatability,2020-02-18T17:00:00Z,NA,DOC,0.115,6.156,5.196,12.673,14.78705,1.000749631477901,4.678392573592281,-0.26386615748317876,wet,2.812472259209942,3.281635596981802
9,15.1,Judge,Grab,FP0531,2019-05-31T15:10:00Z,NA,DOC,0.301,10.403,8.624,NaN,24.96005,1.0004808030054069,4.474935132330047,-0.8245022479126525,wet,1.6529834437086093,1.6529834437086093
9,10.41,Rithet,Grab,FP0531,2019-05-31T15:30:00Z,NA,DOC,0,4.528,3.576,NaN,10.862400000000001,1.0016698685208976,3.9238842398884244,-0.31533396048918155,wet,1.0434582132564842,1.0434582132564842
9,5.748,Lazar,Grab,FP0531,2019-05-31T15:50:00Z,NA,DOC,0,3.366,2.857,NaN,8.0942,1.0037484058826305,4.213986578535748,0.32231508045403523,wet,1.4081767571329158,1.4081767571329158
9,10.41,Jarvis,Grab,FP0531,2019-05-31T16:00:00Z,NA,DOC,0.293,10.527,8.853,NaN,25.242,1.000279675231754,4.655431374980074,-0.4988031914893617,wet,2.42478386167147,2.42478386167147
9,6.473,LeechHead,Grab,FP0531,2019-05-31T16:45:00Z,NA,DOC,0.077,6.341,5.254,NaN,15.233450000000001,1.001220268108026,4.316265966467,-0.2907112970711297,wet,2.353383284412174,2.353383284412174
9,12.72,Weeks,Grab,FP0531,2019-05-31T17:00:00Z,NA,DOC,0.611,16.2645,12.927499999999998,NaN,38.954525,1.0002543480341524,4.232420815423779,-4.890775988286968,wet,3.062462657232704,3.062462657232704
9,12.3,Weeks,Grab,FP0531,2019-05-31T17:00:00Z,NA,DOC,0.611,16.2645,12.927499999999998,NaN,38.954525,1.0002543480341524,4.232420815423779,-4.890775988286968,wet,3.167034552845528,3.167034552845528
9,5.355,ChrisCrk,Grab,FP0531,2019-05-31T17:30:00Z,NA,DOC,0,4.367,3.648,NaN,10.5019,1.0027494690872492,4.350837809668884,0.1658037794460264,wet,1.9611391223155925,1.9611391223155925
9,4.523,CraggCrk,Grab,FP0531,2019-05-31T18:15:00Z,NA,DOC,0,3.079,2.652,NaN,7.4124,1.0064680675071154,4.322191377259079,0.4116830683825385,wet,1.63882378952023,1.63882378952023
9,4.282,WestLeech,Grab,FP0531,2019-05-31T19:15:00Z,NA,DOC,0,3.088,2.633,NaN,7.42805,1.0062626811453927,4.295003920690041,0.4015282228247473,wet,1.7347150864082204,1.7347150864082204
9,4.935,Tunnel,Grab,FP0531,2019-05-31T20:15:00Z,NA,DOC,0,3.064,2.675,NaN,7.37235,1.006854202972793,4.357556638944652,0.4494567006914718,wet,1.4938905775075988,1.4938905775075988
9,6.792,Lab,QA-QC,CalVer_5.816ppm,NA,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA
9,17.25,Judge,Grab,FP0603,2019-05-31T15:10:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA
9,12.47,Rithet,Grab,FP0603,2019-05-31T15:30:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA
9,7.085,Lazar,Grab,FP0603,2019-05-31T15:50:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA
9,10.92,Jarvis,Grab,FP0603,2019-05-31T16:00:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA
9,6.715,LeechHead,Grab,FP0603,2019-05-31T16:45:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA
9,13.1,Weeks,Grab,FP0603,2019-05-31T17:00:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA
9,13.07,Weeks,Grab,FP0603,2019-05-31T17:00:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA
9,6.316,ChrisCrk,Grab,FP0603,2019-05-31T17:30:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA
9,5.177,CraggCrk,Grab,FP0603,2019-05-31T18:15:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA
9,5.045,WestLeech,Grab,FP0603,2019-05-31T19:15:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA
9,5.988,Tunnel,Grab,FP0603,2019-05-31T20:15:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA
9,1.004,Lab,QA-QC,RO,NA,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA
