StationName,DateTime,Temp,TMin,TMax,SnowDep,Rn_1,Rn24,Rn15,Precip,Prec_24,Prec_1
FWx Chris Creek,2020-02-13 10:15,1.2,,,,,,0.25,,,
FWx Chris Creek,2020-02-13 10:30,1.3,,,,,,0.51,,,
FWx Chris Creek,2020-02-13 10:45,1.5,,,,,,0.25,,,
FWx Chris Creek,2020-02-13 11:00,1.8,1.1,1.8,0.017,1.27,3.56,0.25,1714,3,2
FWx Chris Creek,2020-02-13 11:15,1.7,,,,,,0.25,,,
FWx Chris Creek,2020-02-13 11:30,1.9,,,,,,0.25,,,
FWx Chris Creek,2020-02-13 11:45,2.2,,,,,,0.25,,,
FWx Chris Creek,2020-02-13 12:00,2.5,1.6,2.5,0.02,0.76,4.32,0,1714,4,0
FWx Chris Creek,2020-02-13 12:15,3,,,,,,0,,,
FWx Chris Creek,2020-02-13 12:30,2.9,,,,,,0,,,
FWx Chris Creek,2020-02-13 12:45,3,,,,,,0,,,
FWx Chris Creek,2020-02-13 13:00,4,2.5,4,0.021,0,4.32,0,1714,4,0
FWx Chris Creek,2020-02-13 13:15,3.3,,,,,,0,,,
FWx Chris Creek,2020-02-13 13:30,4,,,,,,0,,,
FWx Chris Creek,2020-02-13 13:45,4.6,,,,,,0,,,
FWx Chris Creek,2020-02-13 14:00,5.2,3.3,5.3,0.018,0,4.32,0,1714,4,0
FWx Chris Creek,2020-02-13 14:15,4.7,,,,,,0,,,
FWx Chris Creek,2020-02-13 14:30,3.7,,,,,,0.25,,,
FWx Chris Creek,2020-02-13 14:45,4.7,,,,,,0,,,
FWx Chris Creek,2020-02-13 15:00,3.9,3.3,5.2,0.017,0.25,4.57,0,1714,4,0
FWx Chris Creek,2020-02-13 15:15,3,,,,,,0,,,
FWx Chris Creek,2020-02-13 15:30,1.8,,,,,,0,,,
FWx Chris Creek,2020-02-13 15:45,2.7,,,,,,0,,,
FWx Chris Creek,2020-02-13 16:00,3.4,1.8,3.8,0.018,0,4.57,0,1714,4,0
FWx Chris Creek,2020-02-13 16:15,3.1,,,,,,0,,,
FWx Chris Creek,2020-02-13 16:30,2.4,,,,,,0,,,
FWx Chris Creek,2020-02-13 16:45,2.3,,,,,,0,,,
FWx Chris Creek,2020-02-13 17:00,2.2,2.2,3.6,0.018,0,4.57,0,1713,3,-1
FWx Chris Creek,2020-02-13 17:15,2.1,,,,,,0,,,
FWx Chris Creek,2020-02-13 17:30,2,,,,,,0,,,
FWx Chris Creek,2020-02-13 17:45,1.8,,,,,,0,,,
FWx Chris Creek,2020-02-13 18:00,1.2,1.2,2.2,0.018,0.25,4.83,0.25,1714,4,1
FWx Chris Creek,2020-02-13 18:15,0.7,,,,,,0,,,
FWx Chris Creek,2020-02-13 18:30,0.7,,,,,,0,,,
FWx Chris Creek,2020-02-13 18:45,0.6,,,,,,0,,,
FWx Chris Creek,2020-02-13 19:00,0.7,0.5,1.2,0.02,0,4.83,0,1714,4,0
FWx Chris Creek,2020-02-13 19:15,0.8,,,,,,0,,,
FWx Chris Creek,2020-02-13 19:30,0.6,,,,,,0,,,
FWx Chris Creek,2020-02-13 19:45,0.6,,,,,,0,,,
FWx Chris Creek,2020-02-13 20:00,0.6,0.6,0.8,0.021,0,4.83,0,1714,4,0
FWx Chris Creek,2020-02-13 20:15,0.6,,,,,,0.25,,,
FWx Chris Creek,2020-02-13 20:30,0.6,,,,,,0,,,
FWx Chris Creek,2020-02-13 20:45,0.5,,,,,,0,,,
FWx Chris Creek,2020-02-13 21:00,0.5,0.5,0.7,0.02,0.25,5.08,0,1715,5,1
FWx Chris Creek,2020-02-13 21:15,0.4,,,,,,0,,,
FWx Chris Creek,2020-02-13 21:30,0.5,,,,,,0,,,
FWx Chris Creek,2020-02-13 21:45,0.7,,,,,,0,,,
FWx Chris Creek,2020-02-13 22:00,0.7,0.4,0.7,0.021,0,5.08,0,1715,6,0
FWx Chris Creek,2020-02-13 22:15,0.6,,,,,,0,,,
FWx Chris Creek,2020-02-13 22:30,0.5,,,,,,0,,,
FWx Chris Creek,2020-02-13 22:45,1.1,,,,,,0,,,
FWx Chris Creek,2020-02-13 23:00,1.3,0.5,1.3,0.021,0,5.08,0,1715,6,0
FWx Chris Creek,2020-02-13 23:15,1.2,,,,,,0,,,
FWx Chris Creek,2020-02-13 23:30,1.2,,,,,,0.25,,,
FWx Chris Creek,2020-02-13 23:45,1.3,,,,,,0,,,
FWx Chris Creek,2020-02-14 0:00,1.3,1.2,1.4,0.02,0.51,5.59,0.25,1715,5,0
FWx Chris Creek,2020-02-14 0:15,1.5,,,,,,0,,,
FWx Chris Creek,2020-02-14 0:30,1.5,,,,,,0.26,,,
FWx Chris Creek,2020-02-14 0:45,1.5,,,,,,0,,,
FWx Chris Creek,2020-02-14 1:00,1.4,1.3,1.5,0.019,0.26,5.84,0,1715,6,0
FWx Chris Creek,2020-02-14 1:15,1.3,,,,,,0,,,
FWx Chris Creek,2020-02-14 1:30,1.3,,,,,,0,,,
FWx Chris Creek,2020-02-14 1:45,1.3,,,,,,0,,,
FWx Chris Creek,2020-02-14 2:00,1.1,1.1,1.4,0.021,0,5.84,0,1715,5,0
FWx Chris Creek,2020-02-14 2:15,1,,,,,,0,,,
FWx Chris Creek,2020-02-14 2:30,1,,,,,,0,,,
FWx Chris Creek,2020-02-14 2:45,0.9,,,,,,0,,,
FWx Chris Creek,2020-02-14 3:00,1.1,0.9,1.1,0.017,0,5.84,0,1715,5,0
FWx Chris Creek,2020-02-14 3:15,0.9,,,,,,0,,,
FWx Chris Creek,2020-02-14 3:30,0.7,,,,,,0,,,
FWx Chris Creek,2020-02-14 3:45,0.6,,,,,,0,,,
FWx Chris Creek,2020-02-14 4:00,0.4,0.4,1.1,0.02,0,5.84,0,1715,5,0
FWx Chris Creek,2020-02-14 4:15,0,,,,,,0,,,
FWx Chris Creek,2020-02-14 4:30,0.2,,,,,,0,,,
FWx Chris Creek,2020-02-14 4:45,0.5,,,,,,0,,,
FWx Chris Creek,2020-02-14 5:00,0.4,0,0.5,0.019,0,5.84,0,1715,5,0
FWx Chris Creek,2020-02-14 5:15,0.4,,,,,,0,,,
FWx Chris Creek,2020-02-14 5:30,0.4,,,,,,0,,,
FWx Chris Creek,2020-02-14 5:45,0.4,,,,,,0,,,
FWx Chris Creek,2020-02-14 6:00,0.4,0.3,0.4,0.019,0,5.34,0,1715,5,0
FWx Chris Creek,2020-02-14 6:15,0.4,,,,,,0,,,
FWx Chris Creek,2020-02-14 6:30,-0.2,,,,,,0,,,
FWx Chris Creek,2020-02-14 6:45,-0.7,,,,,,0,,,
FWx Chris Creek,2020-02-14 7:00,-1,-1,0.5,0.019,0,4.83,0,1715,4,0
FWx Chris Creek,2020-02-14 7:15,-1.2,,,,,,0,,,
FWx Chris Creek,2020-02-14 7:30,-0.6,,,,,,0,,,
FWx Chris Creek,2020-02-14 7:45,-0.8,,,,,,0,,,
FWx Chris Creek,2020-02-14 8:00,-1.1,-1.2,-0.6,0.025,0,4.57,0,1715,4,0
FWx Chris Creek,2020-02-14 8:15,-0.7,,,,,,0,,,
FWx Chris Creek,2020-02-14 8:30,1,,,,,,0,,,
FWx Chris Creek,2020-02-14 8:45,2.1,,,,,,0,,,
FWx Chris Creek,2020-02-14 9:00,1.8,-1,2.1,0.015,0,4.32,0,1715,4,0
FWx Chris Creek,2020-02-14 9:15,2,,,,,,0,,,
FWx Chris Creek,2020-02-14 9:30,2.2,,,,,,0,,,
FWx Chris Creek,2020-02-14 9:45,2.8,,,,,,0,,,
FWx Chris Creek,2020-02-14 10:00,3.1,1.8,3.1,0.014,0,3.56,0,1716,4,1
FWx Chris Creek,2020-02-14 10:15,2.7,,,,,,0,,,
FWx Chris Creek,2020-02-14 10:30,2.8,,,,,,0,,,
FWx Chris Creek,2020-02-14 10:45,2.8,,,,,,0,,,
FWx Chris Creek,2020-02-14 11:00,3.2,2.6,3.4,0.019,0,2.29,0,1716,2,0
FWx Chris Creek,2020-02-14 11:15,3.5,,,,,,0,,,
FWx Chris Creek,2020-02-14 11:30,4.2,,,,,,0,,,
FWx Chris Creek,2020-02-14 11:45,4.3,,,,,,0,,,
FWx Chris Creek,2020-02-14 12:00,4.3,3.3,5.2,0.017,0,1.52,0,436,-1278,-1280
FWx Chris Creek,2020-02-14 12:15,3.8,,,,,,0,,,
FWx Chris Creek,2020-02-14 12:30,3.8,,,,,,0,,,
FWx Chris Creek,2020-02-14 12:45,4.5,,,,,,0,,,
FWx Chris Creek,2020-02-14 13:00,4,3.8,4.7,0.018,0,1.52,0,437,-1277,1
FWx Chris Creek,2020-02-14 13:15,2.9,,,,,,0,,,
FWx Chris Creek,2020-02-14 13:30,3.9,,,,,,0,,,
FWx Chris Creek,2020-02-14 13:45,4.9,,,,,,0,,,
FWx Chris Creek,2020-02-14 14:00,5.3,2.9,5.3,0.017,0,1.52,0,436,-1278,-1
FWx Chris Creek,2020-02-14 14:15,4.3,,,,,,0,,,
FWx Chris Creek,2020-02-14 14:30,4.3,,,,,,0,,,
FWx Chris Creek,2020-02-14 14:45,2.7,,,,,,0,,,
FWx Chris Creek,2020-02-14 15:00,2.5,2.4,5.3,0.02,0,1.27,0,436,-1278,0
FWx Chris Creek,2020-02-14 15:15,2.8,,,,,,0,,,
FWx Chris Creek,2020-02-14 15:30,2.6,,,,,,0,,,
FWx Chris Creek,2020-02-14 15:45,2.6,,,,,,0,,,
FWx Chris Creek,2020-02-14 16:00,2.4,2.4,2.8,0.021,0,1.27,0,437,-1277,1
FWx Chris Creek,2020-02-14 16:15,2.4,,,,,,0.25,,,
FWx Chris Creek,2020-02-14 16:30,2.2,,,,,,0,,,
FWx Chris Creek,2020-02-14 16:45,2.1,,,,,,0,,,
FWx Chris Creek,2020-02-14 17:00,1.9,1.9,2.4,0.019,0.25,1.52,0,437,-1276,0
FWx Chris Creek,2020-02-14 17:15,1.7,,,,,,0,,,
FWx Chris Creek,2020-02-14 17:30,1.8,,,,,,0,,,
FWx Chris Creek,2020-02-14 17:45,1.7,,,,,,0,,,
FWx Chris Creek,2020-02-14 18:00,1.6,1.5,1.9,0.02,0,1.27,0,438,-1276,1
FWx Chris Creek,2020-02-14 18:15,1.7,,,,,,0,,,
FWx Chris Creek,2020-02-14 18:30,1.4,,,,,,0,,,
FWx Chris Creek,2020-02-14 18:45,1,,,,,,0.25,,,
FWx Chris Creek,2020-02-14 19:00,0.6,0.6,1.7,0.019,0.25,1.52,0,438,-1276,0
FWx Chris Creek,2020-02-14 19:15,0.4,,,,,,0,,,
FWx Chris Creek,2020-02-14 19:30,0.4,,,,,,0,,,
FWx Chris Creek,2020-02-14 19:45,0.3,,,,,,0,,,
FWx Chris Creek,2020-02-14 20:00,0.2,0.2,0.6,0.02,0,1.52,0,439,-1275,1
FWx Chris Creek,2020-02-14 20:15,0.3,,,,,,0,,,
FWx Chris Creek,2020-02-14 20:30,0.3,,,,,,0,,,
FWx Chris Creek,2020-02-14 20:45,0.3,,,,,,0,,,
FWx Chris Creek,2020-02-14 21:00,0.4,0.2,0.4,0.02,0,1.27,0,439,-1276,0
FWx Chris Creek,2020-02-14 21:15,0.4,,,,,,0,,,
FWx Chris Creek,2020-02-14 21:30,0.5,,,,,,0,,,
FWx Chris Creek,2020-02-14 21:45,0.6,,,,,,0,,,
FWx Chris Creek,2020-02-14 22:00,0.9,0.3,0.9,0.02,0,1.27,0,439,-1276,0
FWx Chris Creek,2020-02-14 22:15,1,,,,,,0,,,
FWx Chris Creek,2020-02-14 22:30,0.9,,,,,,0,,,
FWx Chris Creek,2020-02-14 22:45,0.8,,,,,,0.25,,,
FWx Chris Creek,2020-02-14 23:00,0.8,0.8,1,0.02,0.25,1.52,0,439,-1276,0
FWx Chris Creek,2020-02-14 23:15,0.7,,,,,,0.25,,,
FWx Chris Creek,2020-02-14 23:30,0.8,,,,,,0.25,,,
FWx Chris Creek,2020-02-14 23:45,0.8,,,,,,0.25,,,
FWx Chris Creek,2020-02-15 0:00,0.8,0.7,0.8,0.02,1.02,2.03,0.25,440,-1275,1
FWx Chris Creek,2020-02-15 0:15,0.7,,,,,,0.25,,,
FWx Chris Creek,2020-02-15 0:30,0.6,,,,,,0,,,
FWx Chris Creek,2020-02-15 0:45,0.6,,,,,,0.25,,,
FWx Chris Creek,2020-02-15 1:00,0.6,0.6,0.8,0.02,0.51,2.29,0,441,-1274,1
FWx Chris Creek,2020-02-15 1:15,0.7,,,,,,0.26,,,
FWx Chris Creek,2020-02-15 1:30,0.7,,,,,,0.25,,,
FWx Chris Creek,2020-02-15 1:45,0.7,,,,,,0.25,,,
FWx Chris Creek,2020-02-15 2:00,0.7,0.6,0.7,0.02,0.76,3.05,0,441,-1274,0
FWx Chris Creek,2020-02-15 2:15,0.7,,,,,,0.25,,,
FWx Chris Creek,2020-02-15 2:30,0.6,,,,,,0.25,,,
FWx Chris Creek,2020-02-15 2:45,0.6,,,,,,0,,,
FWx Chris Creek,2020-02-15 3:00,0.5,0.5,0.7,0.019,0.51,3.56,0,442,-1273,1
FWx Chris Creek,2020-02-15 3:15,0.4,,,,,,0,,,
FWx Chris Creek,2020-02-15 3:30,0.4,,,,,,0.25,,,
FWx Chris Creek,2020-02-15 3:45,0.5,,,,,,0,,,
FWx Chris Creek,2020-02-15 4:00,0.6,0.4,0.6,0.021,0.25,3.81,0,443,-1272,1
FWx Chris Creek,2020-02-15 4:15,0.4,,,,,,0.25,,,
FWx Chris Creek,2020-02-15 4:30,0.4,,,,,,0.25,,,
FWx Chris Creek,2020-02-15 4:45,0.2,,,,,,0,,,
FWx Chris Creek,2020-02-15 5:00,0.3,0.2,0.6,0.019,0.51,4.32,0,444,-1271,1
FWx Chris Creek,2020-02-15 5:15,0.2,,,,,,0.25,,,
FWx Chris Creek,2020-02-15 5:30,0.2,,,,,,0,,,
FWx Chris Creek,2020-02-15 5:45,0.3,,,,,,0.25,,,
FWx Chris Creek,2020-02-15 6:00,0.3,0.2,0.3,0.02,0.76,5.08,0.26,444,-1271,0
FWx Chris Creek,2020-02-15 6:15,0.6,,,,,,0.25,,,
FWx Chris Creek,2020-02-15 6:30,0.7,,,,,,0.25,,,
FWx Chris Creek,2020-02-15 6:45,0.6,,,,,,0.51,,,
FWx Chris Creek,2020-02-15 7:00,0.6,0.3,0.7,0.021,1.27,6.35,0.25,446,-1269,2
FWx Chris Creek,2020-02-15 7:15,0.6,,,,,,0.51,,,
FWx Chris Creek,2020-02-15 7:30,0.8,,,,,,0.25,,,
FWx Chris Creek,2020-02-15 7:45,1.1,,,,,,0.25,,,
FWx Chris Creek,2020-02-15 8:00,1.3,0.5,1.3,0.019,1.52,7.88,0.51,446,-1269,0
FWx Chris Creek,2020-02-15 8:15,1.4,,,,,,0.25,,,
FWx Chris Creek,2020-02-15 8:30,1.7,,,,,,0.51,,,
FWx Chris Creek,2020-02-15 8:45,1.8,,,,,,0.25,,,
FWx Chris Creek,2020-02-15 9:00,2.4,1.2,2.4,0.022,1.27,9.15,0.25,447,-1268,1
FWx Chris Creek,2020-02-15 9:15,2.7,,,,,,0.25,,,
FWx Chris Creek,2020-02-15 9:30,3.1,,,,,,0.25,,,
FWx Chris Creek,2020-02-15 9:45,3.4,,,,,,0.25,,,
FWx Chris Creek,2020-02-15 10:00,3.9,2.4,3.9,0.02,0.76,9.91,0,446,-1270,-1
FWx Chris Creek,2020-02-15 10:15,4.2,,,,,,0,,,
FWx Chris Creek,2020-02-15 10:30,4.3,,,,,,0,,,
FWx Chris Creek,2020-02-15 10:45,4.7,,,,,,0,,,
FWx Chris Creek,2020-02-15 11:00,5.7,4,5.7,0.02,0,9.91,0,446,-1270,0
FWx Chris Creek,2020-02-15 11:15,5.8,,,,,,0,,,
FWx Chris Creek,2020-02-15 11:30,5.9,,,,,,0,,,
FWx Chris Creek,2020-02-15 11:45,6.1,,,,,,0.25,,,
FWx Chris Creek,2020-02-15 12:00,6.5,5.8,6.5,0.019,0.25,10.16,0,445,9,-1
FWx Chris Creek,2020-02-15 12:15,6.8,,,,,,0,,,
FWx Chris Creek,2020-02-15 12:30,6.9,,,,,,0,,,
FWx Chris Creek,2020-02-15 12:45,6.7,,,,,,0,,,
FWx Chris Creek,2020-02-15 13:00,7,6.3,7.2,0.017,0,10.16,0,445,8,0
FWx Chris Creek,2020-02-15 13:15,6.9,,,,,,0,,,
FWx Chris Creek,2020-02-15 13:30,6.8,,,,,,0,,,
FWx Chris Creek,2020-02-15 13:45,6.8,,,,,,0,,,
FWx Chris Creek,2020-02-15 14:00,6.6,6.6,7,0.019,0,10.16,0,445,9,0
FWx Chris Creek,2020-02-15 14:15,6.5,,,,,,0,,,
FWx Chris Creek,2020-02-15 14:30,6.3,,,,,,0,,,
FWx Chris Creek,2020-02-15 14:45,6.5,,,,,,0,,,
FWx Chris Creek,2020-02-15 15:00,6.3,6,7.1,0.025,0,10.16,0,445,9,0
FWx Chris Creek,2020-02-15 15:15,5.3,,,,,,0,,,
FWx Chris Creek,2020-02-15 15:30,4.8,,,,,,0,,,
FWx Chris Creek,2020-02-15 15:45,4.8,,,,,,0,,,
FWx Chris Creek,2020-02-15 16:00,4.6,4.6,6.7,0.019,0,10.16,0,446,9,1
FWx Chris Creek,2020-02-15 16:15,4.5,,,,,,0,,,
FWx Chris Creek,2020-02-15 16:30,4,,,,,,0,,,
FWx Chris Creek,2020-02-15 16:45,3.8,,,,,,0,,,
FWx Chris Creek,2020-02-15 17:00,3.5,3.5,4.6,0.019,0,9.91,0,446,9,0
FWx Chris Creek,2020-02-15 17:15,3.1,,,,,,0,,,
FWx Chris Creek,2020-02-15 17:30,2.9,,,,,,0,,,
FWx Chris Creek,2020-02-15 17:45,2.7,,,,,,0,,,
FWx Chris Creek,2020-02-15 18:00,2.5,2.5,3.4,0.018,0,9.91,0,447,9,1
FWx Chris Creek,2020-02-15 18:15,2.2,,,,,,0,,,
FWx Chris Creek,2020-02-15 18:30,2,,,,,,0,,,
FWx Chris Creek,2020-02-15 18:45,1.9,,,,,,0,,,
FWx Chris Creek,2020-02-15 19:00,1.9,1.9,2.5,0.02,0,9.65,0,446,8,-1
FWx Chris Creek,2020-02-15 19:15,1.8,,,,,,0,,,
FWx Chris Creek,2020-02-15 19:30,1.6,,,,,,0,,,
FWx Chris Creek,2020-02-15 19:45,1.5,,,,,,0,,,
FWx Chris Creek,2020-02-15 20:00,1.5,1.5,1.9,0.022,0,9.65,0,446,7,0
FWx Chris Creek,2020-02-15 20:15,1.6,,,,,,0,,,
FWx Chris Creek,2020-02-15 20:30,1.3,,,,,,0,,,
FWx Chris Creek,2020-02-15 20:45,1.2,,,,,,0,,,
FWx Chris Creek,2020-02-15 21:00,0.9,0.9,1.7,0.017,0,9.65,0,447,8,1
FWx Chris Creek,2020-02-15 21:15,1,,,,,,0,,,
FWx Chris Creek,2020-02-15 21:30,0.9,,,,,,0,,,
FWx Chris Creek,2020-02-15 21:45,0.4,,,,,,0,,,
FWx Chris Creek,2020-02-15 22:00,0.3,0.3,1,0.019,0,9.65,0,447,8,0
FWx Chris Creek,2020-02-15 22:15,0.3,,,,,,0,,,
FWx Chris Creek,2020-02-15 22:30,-0.1,,,,,,0,,,
FWx Chris Creek,2020-02-15 22:45,-0.1,,,,,,0,,,
FWx Chris Creek,2020-02-15 23:00,-0.3,-0.3,0.4,0.017,0,9.4,0,447,8,0
FWx Chris Creek,2020-02-15 23:15,-0.6,,,,,,0,,,
FWx Chris Creek,2020-02-15 23:30,-0.6,,,,,,0,,,
FWx Chris Creek,2020-02-15 23:45,-0.4,,,,,,0,,,
FWx Chris Creek,2020-02-16 0:00,-0.7,-0.8,-0.3,0.019,0,8.38,0,447,7,0
FWx Chris Creek,2020-02-16 0:15,-0.8,,,,,,0,,,
FWx Chris Creek,2020-02-16 0:30,-1.1,,,,,,0,,,
FWx Chris Creek,2020-02-16 0:45,-1.4,,,,,,0,,,
FWx Chris Creek,2020-02-16 1:00,-1.5,-1.5,-0.6,0.018,0,7.88,0,447,6,0
FWx Chris Creek,2020-02-16 1:15,-1.5,,,,,,0,,,
FWx Chris Creek,2020-02-16 1:30,-1.6,,,,,,0,,,
FWx Chris Creek,2020-02-16 1:45,-1.6,,,,,,0,,,
FWx Chris Creek,2020-02-16 2:00,-1.6,-1.8,-1.3,0.016,0,7.11,0,448,7,1
FWx Chris Creek,2020-02-16 2:15,-0.5,,,,,,0,,,
FWx Chris Creek,2020-02-16 2:30,0,,,,,,0,,,
FWx Chris Creek,2020-02-16 2:45,-0.2,,,,,,0,,,
FWx Chris Creek,2020-02-16 3:00,-0.5,-1.6,0,0.018,0,6.61,0,448,6,0
FWx Chris Creek,2020-02-16 3:15,-0.4,,,,,,0,,,
FWx Chris Creek,2020-02-16 3:30,-0.9,,,,,,0,,,
FWx Chris Creek,2020-02-16 3:45,-0.7,,,,,,0,,,
FWx Chris Creek,2020-02-16 4:00,-0.5,-0.9,-0.4,0.019,0,6.35,0,448,5,0
FWx Chris Creek,2020-02-16 4:15,-0.1,,,,,,0,,,
FWx Chris Creek,2020-02-16 4:30,0,,,,,,0,,,
FWx Chris Creek,2020-02-16 4:45,-0.3,,,,,,0,,,
FWx Chris Creek,2020-02-16 5:00,-0.4,-0.5,0,0.019,0,5.84,0,448,4,0
FWx Chris Creek,2020-02-16 5:15,-0.5,,,,,,0,,,
FWx Chris Creek,2020-02-16 5:30,-0.4,,,,,,0,,,
FWx Chris Creek,2020-02-16 5:45,-0.7,,,,,,0,,,
FWx Chris Creek,2020-02-16 6:00,-1.1,-1.1,-0.3,0.016,0,5.08,0,448,4,0
FWx Chris Creek,2020-02-16 6:15,-1.1,,,,,,0,,,
FWx Chris Creek,2020-02-16 6:30,-1.1,,,,,,0,,,
FWx Chris Creek,2020-02-16 6:45,-1.2,,,,,,0,,,
FWx Chris Creek,2020-02-16 7:00,-1.3,-1.4,-1.1,0.019,0,3.81,0,448,2,0
FWx Chris Creek,2020-02-16 7:15,-1.3,,,,,,0,,,
FWx Chris Creek,2020-02-16 7:30,-1.5,,,,,,0,,,
FWx Chris Creek,2020-02-16 7:45,-1.6,,,,,,0,,,
FWx Chris Creek,2020-02-16 8:00,-1.6,-1.7,-1.2,0.017,0,2.29,0,448,2,0
FWx Chris Creek,2020-02-16 8:15,-1.2,,,,,,0,,,
FWx Chris Creek,2020-02-16 8:30,-0.9,,,,,,0,,,
FWx Chris Creek,2020-02-16 8:45,-0.4,,,,,,0,,,
FWx Chris Creek,2020-02-16 9:00,-0.1,-1.6,-0.1,0.02,0,1.02,0,448,1,0
FWx Chris Creek,2020-02-16 9:15,0.4,,,,,,0,,,
FWx Chris Creek,2020-02-16 9:30,0.8,,,,,,0.26,,,
FWx Chris Creek,2020-02-16 9:45,1.3,,,,,,0,,,
FWx Chris Creek,2020-02-16 10:00,1.7,-0.1,1.7,0.018,0.26,0.51,0,448,2,0
FWx Chris Creek,2020-02-16 10:15,2,,,,,,0,,,
FWx Chris Creek,2020-02-16 10:30,2.5,,,,,,0,,,
FWx Chris Creek,2020-02-16 10:45,3.1,,,,,,0,,,
FWx Chris Creek,2020-02-16 11:00,3,1.7,3.4,0.018,0,0.51,0,447,1,-1
FWx Chris Creek,2020-02-16 11:15,2.1,,,,,,0,,,
FWx Chris Creek,2020-02-16 11:30,0.7,,,,,,0,,,
FWx Chris Creek,2020-02-16 11:45,1.2,,,,,,0,,,
FWx Chris Creek,2020-02-16 12:00,2.8,0.6,3,0.016,1.02,1.27,1.02,448,3,1
FWx Chris Creek,2020-02-16 12:15,3.1,,,,,,0.25,,,
FWx Chris Creek,2020-02-16 12:30,3.1,,,,,,0.25,,,
FWx Chris Creek,2020-02-16 12:45,3.3,,,,,,0,,,
FWx Chris Creek,2020-02-16 13:00,3.8,2.8,3.8,0.017,0.51,1.78,0,448,3,0
FWx Chris Creek,2020-02-16 13:15,4.1,,,,,,0,,,
FWx Chris Creek,2020-02-16 13:30,4.4,,,,,,0,,,
FWx Chris Creek,2020-02-16 13:45,4,,,,,,0,,,
FWx Chris Creek,2020-02-16 14:00,4.1,3.8,4.5,0.017,0,1.78,0,448,3,0
FWx Chris Creek,2020-02-16 14:15,4.4,,,,,,0,,,
FWx Chris Creek,2020-02-16 14:30,4.3,,,,,,0,,,
FWx Chris Creek,2020-02-16 14:45,3.4,,,,,,0,,,
FWx Chris Creek,2020-02-16 15:00,4.1,3.4,4.6,0.019,0,1.78,0,448,3,0
FWx Chris Creek,2020-02-16 15:15,4.3,,,,,,0,,,
FWx Chris Creek,2020-02-16 15:30,4,,,,,,0,,,
FWx Chris Creek,2020-02-16 15:45,3.1,,,,,,0,,,
FWx Chris Creek,2020-02-16 16:00,2.9,2.9,4.5,0.018,0,1.78,0,447,1,-1
FWx Chris Creek,2020-02-16 16:15,2.7,,,,,,0,,,
FWx Chris Creek,2020-02-16 16:30,3.3,,,,,,0,,,
FWx Chris Creek,2020-02-16 16:45,3.4,,,,,,0,,,
FWx Chris Creek,2020-02-16 17:00,2.6,2.5,3.5,0.017,0,1.78,0,448,2,1
FWx Chris Creek,2020-02-16 17:15,2,,,,,,0,,,
FWx Chris Creek,2020-02-16 17:30,1.7,,,,,,0,,,
FWx Chris Creek,2020-02-16 17:45,1.4,,,,,,0,,,
FWx Chris Creek,2020-02-16 18:00,1.2,1.2,2.6,0.019,0,1.78,0,448,1,0
FWx Chris Creek,2020-02-16 18:15,1.1,,,,,,0,,,
FWx Chris Creek,2020-02-16 18:30,1.1,,,,,,0,,,
FWx Chris Creek,2020-02-16 18:45,0.9,,,,,,0,,,
FWx Chris Creek,2020-02-16 19:00,0.8,0.8,1.2,0.02,0,1.78,0,448,2,0
FWx Chris Creek,2020-02-16 19:15,0.6,,,,,,0,,,
FWx Chris Creek,2020-02-16 19:30,0.3,,,,,,0,,,
FWx Chris Creek,2020-02-16 19:45,0.1,,,,,,0,,,
FWx Chris Creek,2020-02-16 20:00,0.1,0,0.9,0.02,0,1.78,0,448,2,0
FWx Chris Creek,2020-02-16 20:15,0.6,,,,,,0,,,
FWx Chris Creek,2020-02-16 20:30,0.5,,,,,,0,,,
FWx Chris Creek,2020-02-16 20:45,0.2,,,,,,0,,,
FWx Chris Creek,2020-02-16 21:00,-0.4,-0.4,0.6,0.014,0,1.78,0,449,2,1
FWx Chris Creek,2020-02-16 21:15,-1,,,,,,0,,,
FWx Chris Creek,2020-02-16 21:30,-0.9,,,,,,0,,,
FWx Chris Creek,2020-02-16 21:45,-1,,,,,,0,,,
FWx Chris Creek,2020-02-16 22:00,-0.5,-1.1,-0.4,0.018,0,1.78,0,449,2,0
FWx Chris Creek,2020-02-16 22:15,-1.1,,,,,,0,,,
FWx Chris Creek,2020-02-16 22:30,-1.4,,,,,,0,,,
FWx Chris Creek,2020-02-16 22:45,-1.3,,,,,,0,,,
FWx Chris Creek,2020-02-16 23:00,-1.4,-1.5,-0.5,0.017,0,1.78,0,449,2,0
FWx Chris Creek,2020-02-16 23:15,-1.2,,,,,,0,,,
FWx Chris Creek,2020-02-16 23:30,-1.7,,,,,,0,,,
FWx Chris Creek,2020-02-16 23:45,-1.8,,,,,,0,,,
FWx Chris Creek,2020-02-17 0:00,-2,-2,-1.2,0.018,0,1.78,0,449,2,0
FWx Chris Creek,2020-02-17 0:15,-2.1,,,,,,0,,,
FWx Chris Creek,2020-02-17 0:30,-2.3,,,,,,0,,,
FWx Chris Creek,2020-02-17 0:45,-2.4,,,,,,0,,,
FWx Chris Creek,2020-02-17 1:00,-2.6,-2.6,-1.9,0.017,0,1.78,0,449,2,0
FWx Chris Creek,2020-02-17 1:15,-2.1,,,,,,0,,,
FWx Chris Creek,2020-02-17 1:30,-2.3,,,,,,0,,,
FWx Chris Creek,2020-02-17 1:45,-2.5,,,,,,0,,,
