StationName,DateTime,Temp_C,Rh_percent,Rn_mm,Mx_Spd_kph,Dir_deg
FWx Chris Creek,2019-03-20 23:15,4,66,0,1.7,10
FWx Chris Creek,2019-03-20 23:30,4.6,60,0,5.2,23
FWx Chris Creek,2019-03-20 23:45,4.7,63,0,6.5,16
FWx Chris Creek,2019-03-21 0:00,4.5,65,0,2.7,0
FWx Chris Creek,2019-03-21 0:15,4.5,63,0,4.8,31
FWx Chris Creek,2019-03-21 0:30,4.1,64,0,3.6,33
FWx Chris Creek,2019-03-21 0:45,3.7,66,0,3.2,358
FWx Chris Creek,2019-03-21 1:00,3.6,66,0,2.3,353
FWx Chris Creek,2019-03-21 1:15,3.6,68,0,2.8,33
FWx Chris Creek,2019-03-21 1:30,3.5,68,0,3.3,22
FWx Chris Creek,2019-03-21 1:45,3.5,70,0,2,348
FWx Chris Creek,2019-03-21 2:00,3.2,74,0,4.2,28
FWx Chris Creek,2019-03-21 2:15,3.3,69,0,2.9,7
FWx Chris Creek,2019-03-21 2:30,3.1,69,0,1.1,335
FWx Chris Creek,2019-03-21 2:45,3,69,0,1.8,74
FWx Chris Creek,2019-03-21 3:00,2.7,72,0,2.8,32
FWx Chris Creek,2019-03-21 3:15,2.6,76,0,2,5
FWx Chris Creek,2019-03-21 3:30,2.7,73,0,0.4,256
FWx Chris Creek,2019-03-21 3:45,2.4,75,0,0.3,39
FWx Chris Creek,2019-03-21 4:00,2.5,74,0,0.8,345
FWx Chris Creek,2019-03-21 4:15,2.4,77,0,0.8,309
FWx Chris Creek,2019-03-21 4:30,2.5,75,0,0.2,316
FWx Chris Creek,2019-03-21 4:45,2.4,77,0,0,220
FWx Chris Creek,2019-03-21 5:00,2.2,79,0,0.1,199
FWx Chris Creek,2019-03-21 5:15,2.4,78,0,0.2,346
FWx Chris Creek,2019-03-21 5:30,2.5,77,0,1.5,274
FWx Chris Creek,2019-03-21 5:45,2.3,78,0,3.6,49
FWx Chris Creek,2019-03-21 6:00,2.1,79,0,3.2,13
FWx Chris Creek,2019-03-21 6:15,1.9,82,0,1.1,227
FWx Chris Creek,2019-03-21 6:30,2,80,0,2.6,56
FWx Chris Creek,2019-03-21 6:45,2.4,77,0,3.1,0
FWx Chris Creek,2019-03-21 7:00,2.7,75,0,3.5,342
FWx Chris Creek,2019-03-21 7:15,3,75,0,1.8,265
FWx Chris Creek,2019-03-21 7:30,4.4,72,0,3.7,319
FWx Chris Creek,2019-03-21 7:45,6.1,65,0,2.5,27
FWx Chris Creek,2019-03-21 8:00,7.5,65,0,0.9,219
FWx Chris Creek,2019-03-21 8:15,8.3,63,0,1.9,199
FWx Chris Creek,2019-03-21 8:30,9.6,61,0,1,234
FWx Chris Creek,2019-03-21 8:45,10.3,54,0,3.8,231
FWx Chris Creek,2019-03-21 9:00,10.1,53,0,3.6,230
FWx Chris Creek,2019-03-21 9:15,10.2,56,0,5.4,231
FWx Chris Creek,2019-03-21 9:30,11.4,49,0,7.3,253
FWx Chris Creek,2019-03-21 9:45,11.5,54,0,10.3,258
FWx Chris Creek,2019-03-21 10:00,10.8,59,0,10.5,250
FWx Chris Creek,2019-03-21 10:15,11.3,56,0,6.3,247
FWx Chris Creek,2019-03-21 10:30,11.5,58,0,8.8,255
FWx Chris Creek,2019-03-21 10:45,11.5,60,0,10.1,251
FWx Chris Creek,2019-03-21 11:00,11.4,60,0,10.7,233
FWx Chris Creek,2019-03-21 11:15,11.7,61,0,9.2,251
FWx Chris Creek,2019-03-21 11:30,12.8,55,0,6.8,240
FWx Chris Creek,2019-03-21 11:45,13.6,54,0,8.1,220
FWx Chris Creek,2019-03-21 12:00,14.4,49,0,6.3,265
FWx Chris Creek,2019-03-21 12:15,14.9,48,0,7,251
FWx Chris Creek,2019-03-21 12:30,15.9,43,0,6.6,222
FWx Chris Creek,2019-03-21 12:45,16.4,39,0,8.3,252
FWx Chris Creek,2019-03-21 13:00,16.8,40,0,8.4,266
FWx Chris Creek,2019-03-21 13:15,17.4,38,0,6.7,224
FWx Chris Creek,2019-03-21 13:30,17.5,35,0,10.9,165
FWx Chris Creek,2019-03-21 13:45,16.8,41,0,8.8,215
FWx Chris Creek,2019-03-21 14:00,16.7,45,0,10,242
FWx Chris Creek,2019-03-21 14:15,15.5,47,0,11.8,282
FWx Chris Creek,2019-03-21 14:30,14.7,46,0,9,293
FWx Chris Creek,2019-03-21 14:45,14.4,48,0,8.9,282
FWx Chris Creek,2019-03-21 15:00,14.8,49,0,9.8,262
FWx Chris Creek,2019-03-21 15:15,13.4,56,0,13.4,276
FWx Chris Creek,2019-03-21 15:30,13.1,55,0,12,269
FWx Chris Creek,2019-03-21 15:45,12.5,58,0,12.9,253
FWx Chris Creek,2019-03-21 16:00,11.6,59,0,11.9,264
FWx Chris Creek,2019-03-21 16:15,11.3,61,0,7.9,245
FWx Chris Creek,2019-03-21 16:30,10.8,65,0,9.6,230
FWx Chris Creek,2019-03-21 16:45,10,69,0,8.7,244
FWx Chris Creek,2019-03-21 17:00,9.1,76,0,12.2,237
FWx Chris Creek,2019-03-21 17:15,8.1,83,0,8.6,253
FWx Chris Creek,2019-03-21 17:30,7.5,86,0,8.2,251
FWx Chris Creek,2019-03-21 17:45,7.2,87,0,7.5,274
FWx Chris Creek,2019-03-21 18:00,7,88,0,8.6,264
FWx Chris Creek,2019-03-21 18:15,6.8,89,0,5.7,255
FWx Chris Creek,2019-03-21 18:30,6.7,90,0,4.3,267
FWx Chris Creek,2019-03-21 18:45,6.7,91,0,8.7,261
FWx Chris Creek,2019-03-21 19:00,6.6,92,0,3.9,245
FWx Chris Creek,2019-03-21 19:15,6.5,93,0,4.9,255
FWx Chris Creek,2019-03-21 19:30,6.4,92,0,3.1,246
FWx Chris Creek,2019-03-21 19:45,6.4,91,0,6.5,245
FWx Chris Creek,2019-03-21 20:00,6.3,92,0,6.3,260
FWx Chris Creek,2019-03-21 20:15,6.2,92,0,3.8,266
FWx Chris Creek,2019-03-21 20:30,6,91,0,7,267
FWx Chris Creek,2019-03-21 20:45,6,91,0,7,271
FWx Chris Creek,2019-03-21 21:00,5.8,92,0,2.5,291
FWx Chris Creek,2019-03-21 21:15,5.6,93,0,2.2,296
FWx Chris Creek,2019-03-21 21:30,5.3,94,0,3,19
FWx Chris Creek,2019-03-21 21:45,5.1,93,0,4.9,31
FWx Chris Creek,2019-03-21 22:00,4.5,94,0,4.9,31
FWx Chris Creek,2019-03-21 22:15,4.2,95,0,3.8,29
FWx Chris Creek,2019-03-21 22:30,4.3,96,0,5.2,39
FWx Chris Creek,2019-03-21 22:45,4.5,95,0,4.5,14
FWx Chris Creek,2019-03-21 23:00,4.2,95,0,2,23
FWx Chris Creek,2019-03-21 23:15,4.3,96,0,0.9,353
FWx Chris Creek,2019-03-21 23:30,4.6,96,0,2.2,346
FWx Chris Creek,2019-03-21 23:45,4.8,93,0,2.2,42
FWx Chris Creek,2019-03-22 0:00,5.1,91,0,4.7,308
FWx Chris Creek,2019-03-22 0:15,5,91,0,5.6,306
FWx Chris Creek,2019-03-22 0:30,4.6,93,0,2.6,35
FWx Chris Creek,2019-03-22 0:45,4.7,92,0,5.6,15
FWx Chris Creek,2019-03-22 1:00,4.6,93,0,5.5,25
FWx Chris Creek,2019-03-22 1:15,4,94,0,4.3,35
FWx Chris Creek,2019-03-22 1:30,3.3,94,0,4,18
FWx Chris Creek,2019-03-22 1:45,2.9,94,0,4.8,40
FWx Chris Creek,2019-03-22 2:00,2.5,95,0,1.3,356
FWx Chris Creek,2019-03-22 2:15,2.4,95,0,0,255
FWx Chris Creek,2019-03-22 2:30,2.4,95,0,0.7,8
FWx Chris Creek,2019-03-22 2:45,2.3,96,0,0.7,49
FWx Chris Creek,2019-03-22 3:00,2.3,95,0,1.8,66
FWx Chris Creek,2019-03-22 3:15,2.6,96,0,4.2,25
FWx Chris Creek,2019-03-22 3:30,2.4,94,0,4.1,54
FWx Chris Creek,2019-03-22 3:45,2.1,95,0,2.2,15
FWx Chris Creek,2019-03-22 4:00,2.1,96,0,3,309
FWx Chris Creek,2019-03-22 4:15,2.1,96,0,3.7,46
FWx Chris Creek,2019-03-22 4:30,1.4,95,0,4,43
FWx Chris Creek,2019-03-22 4:45,0.9,95,0,2.8,36
FWx Chris Creek,2019-03-22 5:00,0.7,95,0,3.1,23
FWx Chris Creek,2019-03-22 5:15,0.3,94,0,4.7,38
FWx Chris Creek,2019-03-22 5:30,0.3,95,0,3.6,37
FWx Chris Creek,2019-03-22 5:45,0.1,94,0,3.7,53
FWx Chris Creek,2019-03-22 6:00,0.2,95,0,2.7,300
FWx Chris Creek,2019-03-22 6:15,0.1,95,0,2.5,45
FWx Chris Creek,2019-03-22 6:30,0.3,95,0,1.8,20
FWx Chris Creek,2019-03-22 6:45,0.1,95,0,0.2,29
FWx Chris Creek,2019-03-22 7:00,0.2,96,0,0,9
FWx Chris Creek,2019-03-22 7:15,0.6,95,0,0,326
FWx Chris Creek,2019-03-22 7:30,2.4,93,0,0,72
FWx Chris Creek,2019-03-22 7:45,4,87,0,0.7,81
FWx Chris Creek,2019-03-22 8:00,4.9,84,0,1.5,245
FWx Chris Creek,2019-03-22 8:15,6.2,80,0,2.1,229
FWx Chris Creek,2019-03-22 8:30,6.9,77,0,3.3,224
FWx Chris Creek,2019-03-22 8:45,7.5,71,0,5.7,242
FWx Chris Creek,2019-03-22 9:00,9,64,0,4.2,186
FWx Chris Creek,2019-03-22 9:15,9.5,61,0,6.9,228
FWx Chris Creek,2019-03-22 9:30,10.2,53,0,7.2,232
FWx Chris Creek,2019-03-22 9:45,10.7,52,0,6.7,253
FWx Chris Creek,2019-03-22 10:00,11.5,51,0,6.5,217
FWx Chris Creek,2019-03-22 10:15,11.6,50,0,7.1,124
FWx Chris Creek,2019-03-22 10:30,11.8,55,0,8.8,89
FWx Chris Creek,2019-03-22 10:45,12.2,53,0,5.8,110
FWx Chris Creek,2019-03-22 11:00,11.7,57,0,7.7,42
FWx Chris Creek,2019-03-22 11:15,12.1,52,0,5.2,104
FWx Chris Creek,2019-03-22 11:30,13,51,0,5.5,83
FWx Chris Creek,2019-03-22 11:45,13.2,52,0,5.8,38
FWx Chris Creek,2019-03-22 12:00,12.7,52,0,6.9,271
FWx Chris Creek,2019-03-22 12:15,12.4,52,0,8.3,265
FWx Chris Creek,2019-03-22 12:30,11.9,56,0,7.6,264
FWx Chris Creek,2019-03-22 12:45,11.6,57,0,5.3,238
FWx Chris Creek,2019-03-22 13:00,10.8,62,0,10.5,57
FWx Chris Creek,2019-03-22 13:15,10.4,60,0,11.8,69
FWx Chris Creek,2019-03-22 13:30,10.1,63,0,8.7,74
FWx Chris Creek,2019-03-22 13:45,9.8,67,0,10.4,66
FWx Chris Creek,2019-03-22 14:00,9.7,70,0,7.4,65
FWx Chris Creek,2019-03-22 14:15,9.4,71,0,8,75
FWx Chris Creek,2019-03-22 14:30,9.5,72,0,5.1,71
FWx Chris Creek,2019-03-22 14:45,9.8,70,0,2.8,93
FWx Chris Creek,2019-03-22 15:00,9.7,65,0,5.3,46
FWx Chris Creek,2019-03-22 15:15,9.7,72,0,7.1,258
FWx Chris Creek,2019-03-22 15:30,8.8,76,0,10.3,305
FWx Chris Creek,2019-03-22 15:45,8.9,77,0,3.4,247
FWx Chris Creek,2019-03-22 16:00,8.8,78,0,2.7,192
FWx Chris Creek,2019-03-22 16:15,8.6,81,0,4.2,1
FWx Chris Creek,2019-03-22 16:30,8.3,84,0,5.7,18
FWx Chris Creek,2019-03-22 16:45,8.2,85,0,4.7,237
FWx Chris Creek,2019-03-22 17:00,8.1,85,0,2.9,241
FWx Chris Creek,2019-03-22 17:15,7.9,85,0,3.7,12
FWx Chris Creek,2019-03-22 17:30,8,80,0,2.4,106
FWx Chris Creek,2019-03-22 17:45,7.9,80,0,15.8,217
FWx Chris Creek,2019-03-22 18:00,6.9,86,0.26,18.3,218
FWx Chris Creek,2019-03-22 18:15,6.5,92,0.51,8.3,201
FWx Chris Creek,2019-03-22 18:30,6.3,92,0.25,14.8,213
FWx Chris Creek,2019-03-22 18:45,6.2,90,0,20.3,225
FWx Chris Creek,2019-03-22 19:00,5.9,92,0,18.3,219
FWx Chris Creek,2019-03-22 19:15,5.6,93,0,15.8,235
FWx Chris Creek,2019-03-22 19:30,5.5,92,0,15.9,224
FWx Chris Creek,2019-03-22 19:45,5.4,92,0,13.5,225
FWx Chris Creek,2019-03-22 20:00,5.3,93,0,11.8,232
FWx Chris Creek,2019-03-22 20:15,5.3,93,0,9.7,239
FWx Chris Creek,2019-03-22 20:30,5.2,92,0,9,234
FWx Chris Creek,2019-03-22 20:45,5.1,91,0,9.9,231
FWx Chris Creek,2019-03-22 21:00,5,90,0,10.9,244
FWx Chris Creek,2019-03-22 21:15,5,88,0,9.4,261
FWx Chris Creek,2019-03-22 21:30,4.7,90,0,8.6,253
FWx Chris Creek,2019-03-22 21:45,4.3,91,0,5.8,318
FWx Chris Creek,2019-03-22 22:00,3.8,93,0,3,241
FWx Chris Creek,2019-03-22 22:15,3.7,92,0,4.5,302
FWx Chris Creek,2019-03-22 22:30,3.3,93,0,1.9,91
FWx Chris Creek,2019-03-22 22:45,3,95,0,3.1,73
FWx Chris Creek,2019-03-22 23:00,3.3,95,0,4.3,52
FWx Chris Creek,2019-03-22 23:15,3,95,0,3.6,334
FWx Chris Creek,2019-03-22 23:30,2.7,96,0,3.6,24
FWx Chris Creek,2019-03-22 23:45,2.6,96,0,4.6,47
FWx Chris Creek,2019-03-23 0:00,2.6,96,0,4.6,49
FWx Chris Creek,2019-03-23 0:15,2.1,96,0,4.5,42
FWx Chris Creek,2019-03-23 0:30,1.7,96,0,2.6,34
FWx Chris Creek,2019-03-23 0:45,2,97,0,5.2,49
FWx Chris Creek,2019-03-23 1:00,2.7,97,0,5.6,45
FWx Chris Creek,2019-03-23 1:15,2.7,96,0,3.3,119
FWx Chris Creek,2019-03-23 1:30,2.7,95,0,2.5,48
FWx Chris Creek,2019-03-23 1:45,2.7,96,0,0.4,22
FWx Chris Creek,2019-03-23 2:00,2.5,95,0,4.8,61
FWx Chris Creek,2019-03-23 2:15,2.5,96,0,5.1,53
FWx Chris Creek,2019-03-23 2:30,2.2,95,0,4.3,33
FWx Chris Creek,2019-03-23 2:45,1.8,95,0,4.4,63
FWx Chris Creek,2019-03-23 3:00,1.7,96,0,4.4,62
FWx Chris Creek,2019-03-23 3:15,1.8,96,0,4.3,45
FWx Chris Creek,2019-03-23 3:30,1.3,96,0,5.7,58
FWx Chris Creek,2019-03-23 3:45,1.4,96,0,4.6,47
FWx Chris Creek,2019-03-23 4:00,1,96,0,2.5,28
FWx Chris Creek,2019-03-23 4:15,1.6,97,0,3.7,65
FWx Chris Creek,2019-03-23 4:30,1.4,97,0,2.9,34
FWx Chris Creek,2019-03-23 4:45,1.2,97,0,1.9,0
FWx Chris Creek,2019-03-23 5:00,1.4,97,0,2.2,27
FWx Chris Creek,2019-03-23 5:15,1.1,97,0,3.4,18
FWx Chris Creek,2019-03-23 5:30,0.7,97,0,2.5,15
FWx Chris Creek,2019-03-23 5:45,0.4,97,0,2,22
FWx Chris Creek,2019-03-23 6:00,0,97,0,1.5,19
FWx Chris Creek,2019-03-23 6:15,0.2,97,0,5.3,41
FWx Chris Creek,2019-03-23 6:30,0.6,97,0,5.5,75
FWx Chris Creek,2019-03-23 6:45,0.5,97,0,2.8,2
FWx Chris Creek,2019-03-23 7:00,0.9,97,0,4.7,60
FWx Chris Creek,2019-03-23 7:15,1.5,97,0.25,5.6,71
FWx Chris Creek,2019-03-23 7:30,1.9,97,0,4.5,69
FWx Chris Creek,2019-03-23 7:45,1.9,96,0,3.3,72
FWx Chris Creek,2019-03-23 8:00,2,96,0,3.9,270
FWx Chris Creek,2019-03-23 8:15,2.7,96,0,0.6,298
FWx Chris Creek,2019-03-23 8:30,3.6,95,0,3.1,235
FWx Chris Creek,2019-03-23 8:45,4.6,95,0,3.8,203
FWx Chris Creek,2019-03-23 9:00,5.3,92,0,0.8,276
FWx Chris Creek,2019-03-23 9:15,5.7,91,0,1.4,215
FWx Chris Creek,2019-03-23 9:30,6.3,91,0,3.7,222
FWx Chris Creek,2019-03-23 9:45,6.4,87,0,3.8,224
FWx Chris Creek,2019-03-23 10:00,6.7,86,0,3.5,223
FWx Chris Creek,2019-03-23 10:15,7.3,78,0,3.9,198
FWx Chris Creek,2019-03-23 10:30,8.4,76,0,5.7,192
FWx Chris Creek,2019-03-23 10:45,9.1,69,0,4.5,172
FWx Chris Creek,2019-03-23 11:00,9.2,68,0,5.4,224
FWx Chris Creek,2019-03-23 11:15,9.1,66,0,6.7,65
FWx Chris Creek,2019-03-23 11:30,8.8,69,0,6.6,161
FWx Chris Creek,2019-03-23 11:45,8.7,67,0,4.5,120
FWx Chris Creek,2019-03-23 12:00,8.2,66,0,8.2,116
FWx Chris Creek,2019-03-23 12:15,8.5,70,0,6.2,95
FWx Chris Creek,2019-03-23 12:30,7.6,80,0,7.8,46
FWx Chris Creek,2019-03-23 12:45,7.4,76,0,5.9,38
FWx Chris Creek,2019-03-23 13:00,7.4,78,0.25,3.7,14
FWx Chris Creek,2019-03-23 13:15,7.4,76,0.25,5.8,13
FWx Chris Creek,2019-03-23 13:30,7.5,79,0,4.4,342
FWx Chris Creek,2019-03-23 13:45,7.6,74,0,6,349
FWx Chris Creek,2019-03-23 14:00,8,73,0,4.2,326
FWx Chris Creek,2019-03-23 14:15,8.4,74,0,2.9,333
FWx Chris Creek,2019-03-23 14:30,8.4,82,0,5.2,230
FWx Chris Creek,2019-03-23 14:45,8.7,73,0,8.3,199
FWx Chris Creek,2019-03-23 15:00,9,71,0,6,232
FWx Chris Creek,2019-03-23 15:15,9,69,0,8.7,220
FWx Chris Creek,2019-03-23 15:30,10.1,64,0,5,203
FWx Chris Creek,2019-03-23 15:45,10,64,0,8.5,176
FWx Chris Creek,2019-03-23 16:00,9,64,0,7.1,226
FWx Chris Creek,2019-03-23 16:15,9.3,61,0,5.9,238
FWx Chris Creek,2019-03-23 16:30,10.3,58,0,7,270
FWx Chris Creek,2019-03-23 16:45,9.5,61,0,6.3,282
FWx Chris Creek,2019-03-23 17:00,9.2,66,0,5.1,279
FWx Chris Creek,2019-03-23 17:15,8.5,73,0,8.6,278
FWx Chris Creek,2019-03-23 17:30,8.3,73,0,7.5,249
FWx Chris Creek,2019-03-23 17:45,7.7,77,0,6.2,242
FWx Chris Creek,2019-03-23 18:00,6.6,82,0,4.2,275
FWx Chris Creek,2019-03-23 18:15,5.9,85,0,3.7,303
FWx Chris Creek,2019-03-23 18:30,4.9,90,0,3.8,43
FWx Chris Creek,2019-03-23 18:45,3.9,92,0,4.3,27
FWx Chris Creek,2019-03-23 19:00,3.2,93,0,5.9,33
FWx Chris Creek,2019-03-23 19:15,2.9,93,0,7.8,19
FWx Chris Creek,2019-03-23 19:30,2.3,93,0,7.1,37
FWx Chris Creek,2019-03-23 19:45,1.6,92,0,6.7,43
FWx Chris Creek,2019-03-23 20:00,1.1,93,0,6.3,40
FWx Chris Creek,2019-03-23 20:15,0.7,94,0,6.6,41
FWx Chris Creek,2019-03-23 20:30,0.8,95,0,6.7,28
FWx Chris Creek,2019-03-23 20:45,0.7,95,0,6.6,28
FWx Chris Creek,2019-03-23 21:00,0.5,95,0,3.5,27
FWx Chris Creek,2019-03-23 21:15,0.2,95,0,3.2,19
FWx Chris Creek,2019-03-23 21:30,0,96,0,4.7,34
FWx Chris Creek,2019-03-23 21:45,-0.2,96,0,4.1,34
FWx Chris Creek,2019-03-23 22:00,-0.2,96,0,3.9,32
FWx Chris Creek,2019-03-23 22:15,-0.3,96,0,3,29
FWx Chris Creek,2019-03-23 22:30,-0.1,96,0,1.7,349
FWx Chris Creek,2019-03-23 22:45,-0.3,96,0,3.3,29
FWx Chris Creek,2019-03-23 23:00,-0.3,96,0,1.1,302
FWx Chris Creek,2019-03-23 23:15,-0.3,97,0,0.7,59
FWx Chris Creek,2019-03-23 23:30,-0.6,96,0,3.7,27
FWx Chris Creek,2019-03-23 23:45,-0.4,97,0,0.1,233
FWx Chris Creek,2019-03-24 0:00,-0.5,97,0,1.8,48
FWx Chris Creek,2019-03-24 0:15,-0.6,97,0,0,266
FWx Chris Creek,2019-03-24 0:30,-0.5,97,0,0,326
FWx Chris Creek,2019-03-24 0:45,-0.6,97,0,1.9,37
FWx Chris Creek,2019-03-24 1:00,-0.6,97,0,0,248
FWx Chris Creek,2019-03-24 1:15,-0.6,97,0,0.6,9
FWx Chris Creek,2019-03-24 1:30,-0.9,97,0,1.3,47
FWx Chris Creek,2019-03-24 1:45,-0.8,97,0,0.7,267
FWx Chris Creek,2019-03-24 2:00,-0.6,97,0,0,58
FWx Chris Creek,2019-03-24 2:15,-0.6,97,0,1.9,25
FWx Chris Creek,2019-03-24 2:30,-0.4,97,0,4.8,38
FWx Chris Creek,2019-03-24 2:45,-0.6,97,0,0,72
FWx Chris Creek,2019-03-24 3:00,-0.5,97,0,0,39
FWx Chris Creek,2019-03-24 3:15,-0.8,97,0,2.5,52
FWx Chris Creek,2019-03-24 3:30,-0.8,97,0,0.8,287
FWx Chris Creek,2019-03-24 3:45,-0.7,97,0,0.6,340
FWx Chris Creek,2019-03-24 4:00,-0.6,97,0,0,290
FWx Chris Creek,2019-03-24 4:15,-0.5,97,0,1.6,344
FWx Chris Creek,2019-03-24 4:30,-0.8,97,0,0.3,20
FWx Chris Creek,2019-03-24 4:45,-0.8,97,0,0,16
FWx Chris Creek,2019-03-24 5:00,-0.8,97,0,1.2,32
FWx Chris Creek,2019-03-24 5:15,-0.9,97,0,1,57
FWx Chris Creek,2019-03-24 5:30,-0.9,97,0,1.1,42
FWx Chris Creek,2019-03-24 5:45,-0.6,97,0,2.9,24
FWx Chris Creek,2019-03-24 6:00,-0.8,97,0,0.8,330
FWx Chris Creek,2019-03-24 6:15,-0.8,97,0,1.8,43
FWx Chris Creek,2019-03-24 6:30,-1,97,0,2.5,39
FWx Chris Creek,2019-03-24 6:45,-0.8,97,0,1.2,268
FWx Chris Creek,2019-03-24 7:00,-0.6,97,0,1.5,275
FWx Chris Creek,2019-03-24 7:15,-0.3,97,0,0.2,94
FWx Chris Creek,2019-03-24 7:30,0.3,97,0,1.3,355
FWx Chris Creek,2019-03-24 7:45,0.7,96,0,0.8,283
FWx Chris Creek,2019-03-24 8:00,1.5,96,0,0,189
FWx Chris Creek,2019-03-24 8:15,2.7,95,0,0,130
FWx Chris Creek,2019-03-24 8:30,3.6,94,0,0.7,172
FWx Chris Creek,2019-03-24 8:45,4.6,92,0,2.9,226
FWx Chris Creek,2019-03-24 9:00,5.3,88,0,3.9,242
FWx Chris Creek,2019-03-24 9:15,6.9,81,0,3.5,220
FWx Chris Creek,2019-03-24 9:30,8.3,72,0,2.5,195
FWx Chris Creek,2019-03-24 9:45,9.5,64,0,4.1,169
FWx Chris Creek,2019-03-24 10:00,10.4,58,0,5.9,153
FWx Chris Creek,2019-03-24 10:15,10.4,57,0,7.4,155
FWx Chris Creek,2019-03-24 10:30,10.6,56,0,7.2,135
FWx Chris Creek,2019-03-24 10:45,11,50,0,7.3,148
FWx Chris Creek,2019-03-24 11:00,11.5,48,0,7.1,156
FWx Chris Creek,2019-03-24 11:15,11.8,49,0,9.5,173
FWx Chris Creek,2019-03-24 11:30,12.7,46,0,6.9,137
FWx Chris Creek,2019-03-24 11:45,12.5,44,0,8.9,184
FWx Chris Creek,2019-03-24 12:00,12.9,45,0,8.7,190
FWx Chris Creek,2019-03-24 12:15,13,45,0,11,173
FWx Chris Creek,2019-03-24 12:30,13.3,44,0,5.1,185
FWx Chris Creek,2019-03-24 12:45,13,45,0,10,164
FWx Chris Creek,2019-03-24 13:00,11.7,48,0,8.7,259
FWx Chris Creek,2019-03-24 13:15,11.8,49,0,5.5,247
FWx Chris Creek,2019-03-24 13:30,11.8,52,0,7.8,223
FWx Chris Creek,2019-03-24 13:45,11.7,50,0,6.7,214
FWx Chris Creek,2019-03-24 14:00,11.6,47,0,7.1,174
FWx Chris Creek,2019-03-24 14:15,11.6,49,0,5.6,129
FWx Chris Creek,2019-03-24 14:30,11.7,45,0,7.1,149
FWx Chris Creek,2019-03-24 14:45,11.3,46,0,7.8,77
FWx Chris Creek,2019-03-24 15:00,10.7,51,0,8.7,103
FWx Chris Creek,2019-03-24 15:15,10.4,56,0,9.3,122
FWx Chris Creek,2019-03-24 15:30,10.3,58,0,9.5,142
FWx Chris Creek,2019-03-24 15:45,10,58,0,8.4,135
FWx Chris Creek,2019-03-24 16:00,9.8,60,0,6.6,108
FWx Chris Creek,2019-03-24 16:15,10,60,0,3.1,70
FWx Chris Creek,2019-03-24 16:30,10.9,53,0,5,142
FWx Chris Creek,2019-03-24 16:45,11.6,52,0,9.4,160
FWx Chris Creek,2019-03-24 17:00,11.3,53,0,8.3,154
FWx Chris Creek,2019-03-24 17:15,11.1,53,0,7.4,146
FWx Chris Creek,2019-03-24 17:30,10.6,57,0,7.1,151
FWx Chris Creek,2019-03-24 17:45,10,59,0,6.9,144
FWx Chris Creek,2019-03-24 18:00,9.3,65,0,5,134
FWx Chris Creek,2019-03-24 18:15,8.2,70,0,5,105
FWx Chris Creek,2019-03-24 18:30,6.3,78,0,5.7,57
FWx Chris Creek,2019-03-24 18:45,5.1,82,0,4.6,52
FWx Chris Creek,2019-03-24 19:00,3.8,86,0,7.7,66
FWx Chris Creek,2019-03-24 19:15,3.4,86,0,6.4,54
FWx Chris Creek,2019-03-24 19:30,2.9,87,0,6.7,49
FWx Chris Creek,2019-03-24 19:45,2.2,88,0,3.2,65
FWx Chris Creek,2019-03-24 20:00,1.6,92,0,3,28
FWx Chris Creek,2019-03-24 20:15,1.3,91,0,5.4,56
FWx Chris Creek,2019-03-24 20:30,1.2,91,0,6.1,56
FWx Chris Creek,2019-03-24 20:45,0.8,91,0,4.3,63
FWx Chris Creek,2019-03-24 21:00,0.8,93,0,3.5,36
FWx Chris Creek,2019-03-24 21:15,0.9,92,0,3.2,27
FWx Chris Creek,2019-03-24 21:30,0.5,92,0,3.4,48
FWx Chris Creek,2019-03-24 21:45,0.5,92,0,3.2,45
FWx Chris Creek,2019-03-24 22:00,0.2,94,0,3,2
FWx Chris Creek,2019-03-24 22:15,0,93,0,1.7,25
FWx Chris Creek,2019-03-24 22:30,0,93,0,1.7,328
FWx Chris Creek,2019-03-24 22:45,-0.2,92,0,1.7,30
FWx Chris Creek,2019-03-24 23:00,-0.3,93,0,0,18
FWx Chris Creek,2019-03-24 23:15,-0.3,94,0,0.9,43
FWx Chris Creek,2019-03-24 23:30,-0.3,94,0,0.8,20
FWx Chris Creek,2019-03-24 23:45,-0.3,95,0,1.3,352
FWx Chris Creek,2019-03-25 0:00,-0.4,95,0,1.7,339
FWx Chris Creek,2019-03-25 0:15,-0.5,95,0,0.3,194
FWx Chris Creek,2019-03-25 0:30,-0.6,96,0,0.5,351
FWx Chris Creek,2019-03-25 0:45,-0.6,96,0,0.3,338
FWx Chris Creek,2019-03-25 1:00,-0.7,96,0,1.2,238
FWx Chris Creek,2019-03-25 1:15,-0.8,96,0,1.4,52
FWx Chris Creek,2019-03-25 1:30,-0.9,96,0,0,244
FWx Chris Creek,2019-03-25 1:45,-0.7,96,0,0,78
FWx Chris Creek,2019-03-25 2:00,-0.8,96,0,1.3,3
FWx Chris Creek,2019-03-25 2:15,-1,96,0,1.8,32
FWx Chris Creek,2019-03-25 2:30,-0.9,96,0,0.1,261
FWx Chris Creek,2019-03-25 2:45,-0.7,97,0,0.8,32
FWx Chris Creek,2019-03-25 3:00,-0.7,97,0,3.1,279
FWx Chris Creek,2019-03-25 3:15,-0.4,97,0,2.3,303
