StationName,DateTime,Wspd,Dir,Rn15,Temp,uDir,uWspd,Rh,sDir,sWspd,WSpd_1,Mx_Spd,Rn_1,RhMax,RhMin,TMax,TMin,PYRavg,Telem,uMx_Spd,uWSpd_1,Precip,SDist,sMx_Spd,sWSpd_1,Mx_Dir,sMx_Dir,uMx_Dir,SQual
,DateTime,kph,Degree,mm,C,,kph,%,,kph,kph,,mm,%,%,C,C,,V,,kph,mm,m,kph,kph,Degree,,,
FWx Chris Creek,2019/04/06 08:30:00,19.7,116,0.76,3.4,117,19.5,94,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/06 08:45:00,13.6,140,0.76,3.4,138,12.3,95,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/06 09:00:00,14.1,125,0.25,3.5,122,13.5,96,,,15.7,39,2.54,96,93,3.7,3.4,35,13.3,43.3,15,1727,3.051,,,117,,115,192
FWx Chris Creek,2019/04/06 09:15:00,15.7,136,0.51,3.7,135,15.4,95,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/06 09:30:00,13.6,150,0.25,4.7,148,12.4,90,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/06 09:45:00,11.7,180,0,4.5,180,10.7,92,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/06 10:00:00,15.7,181,0.51,4.1,179,14.6,89,,,13.8,32,1.27,96,87,4.8,3.6,163,14.1,33,12.8,1727,3.048,,,167,,166,190
FWx Chris Creek,2019/04/06 10:15:00,10.8,202,0.76,3.7,201,10.2,89,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/06 10:30:00,9,191,0.51,3.8,190,8,90,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/06 10:45:00,12.6,183,0,4.8,183,11.5,85,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/06 11:00:00,16.8,190,0.51,4.4,190,15.4,88,,,11.5,29,1.78,91,83,4.8,3.7,169,14.7,34.1,10.5,1730,3.048,,,215,,219,190
FWx Chris Creek,2019/04/06 11:15:00,12.7,189,0.76,4,186,11.6,89,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/06 11:30:00,26.6,183,0.51,3.7,182,24.5,87,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/06 11:45:00,15.7,216,0,4.1,218,14.8,85,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/06 12:00:00,18,226,0.26,4.5,225,17.8,85,,,17.9,52,1.52,90,84,4.5,3.7,98,14.7,48.7,16.8,1731,3.045,,,161,,149,186
FWx Chris Creek,2019/04/06 12:15:00,18.3,203,0,5.1,204,17.3,87,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/06 12:30:00,23.8,214,0.76,4.8,212,23.4,88,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/06 12:45:00,18,209,0,5.7,208,17.1,85,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/06 13:00:00,22.6,213,0.25,5.1,213,21.8,88,,,20.3,44,1.02,88,84,5.8,4.6,132,14.2,48.3,19.5,1732,3.045,,,221,,208,190
FWx Chris Creek,2019/04/06 13:15:00,21.7,213,1.78,4,215,20.9,88,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/06 13:30:00,19.8,218,0.76,4.6,217,20.1,89,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/06 13:45:00,15.8,192,0,5.7,191,14.5,87,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/06 14:00:00,13.8,186,0,5.6,187,11.8,90,,,17.7,51,2.54,90,85,5.9,4,243,14.2,49.9,16.7,1736,3.041,,,265,,269,190
FWx Chris Creek,2019/04/06 14:15:00,14.2,195,0,6.3,196,13.1,85,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/06 14:30:00,17.6,196,0,6.3,196,16.2,85,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/06 14:45:00,22.4,181,0,6,180,19.9,84,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/06 15:00:00,18.3,203,0,6.1,204,17.1,83,,,17.8,43,0,90,81,6.4,5.5,297,14.2,39.8,16.3,1736,3.039,,,174,,170,190
FWx Chris Creek,2019/04/06 15:15:00,18.3,219,0.25,5.7,218,18.1,86,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/06 15:30:00,17,195,0,6,195,15.6,87,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/06 15:45:00,14.8,196,1.27,4.6,194,13.9,90,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/06 16:00:00,15.4,206,0.51,4.5,205,14.6,90,,,17.3,46,2.03,90,83,6.1,4.5,134,14.3,51.8,16,1738,3.047,,,212,,215,190
FWx Chris Creek,2019/04/06 16:15:00,13,199,0,4.9,197,12.1,90,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/06 16:30:00,19.7,231,0,5.1,230,19.8,88,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/06 16:45:00,17.7,222,0.51,4.5,222,17.8,90,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/06 17:00:00,19.4,211,0,4.4,211,19.4,88,,,17.2,36,0.51,92,86,5.1,4.2,68,14.3,35.5,17,1738,3.047,,,219,,209,191
FWx Chris Creek,2019/04/06 17:15:00,18.2,213,0.25,4.7,212,17.9,87,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/06 17:30:00,17.2,222,0,4.8,221,16.8,87,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/06 17:45:00,14.4,216,0,4.8,216,14,88,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/06 18:00:00,13.1,193,0,4.9,193,11.9,90,,,16,35,0.25,90,86,4.9,4.5,36,14,36.4,15.4,1738,3.044,,,240,,216,191
FWx Chris Creek,2019/04/06 18:15:00,12.6,231,1.52,3.6,231,12.5,91,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/06 18:30:00,9.8,224,0.25,3.1,225,9.4,92,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/06 18:45:00,9,214,1.02,2.9,213,8,93,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/06 19:00:00,8.3,224,1.02,2.6,225,7.8,93,,,10.7,22,3.81,93,91,4.8,2.6,2,13.1,24.2,10.2,1742,3.057,,,217,,236,190
FWx Chris Creek,2019/04/06 19:15:00,10.2,151,1.02,2.2,150,9.4,94,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/06 19:30:00,7,153,0.25,1.8,151,6.3,94,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/06 19:45:00,8.2,186,0.51,1.9,183,7.4,95,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/06 20:00:00,7.7,253,0.51,2.5,253,7.1,93,,,8.3,22,2.29,95,93,2.6,1.8,0,12.9,18.4,7.6,1745,3.057,,,175,,138,192
FWx Chris Creek,2019/04/06 20:15:00,7.1,218,0,2.7,218,6.2,93,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/06 20:30:00,7.8,169,0,3.2,169,6.8,90,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/06 20:45:00,7.4,141,0,3.4,139,6.6,92,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/06 21:00:00,8.2,152,0,3.2,151,7.5,93,,,7.4,18,0,94,89,3.4,2.5,0,13,17.5,6.5,1745,3.054,,,213,,231,189
FWx Chris Creek,2019/04/06 21:15:00,5.9,112,0,3.1,110,5.2,94,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/06 21:30:00,5.8,154,0,3.2,155,4.9,95,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/06 21:45:00,4.8,157,0.25,3.1,155,4,96,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/06 22:00:00,3.2,122,0.25,3.1,122,2.4,96,,,5,11,0.51,96,93,3.2,3.1,0,12.9,12.9,4.3,1746,3.052,,,148,,128,192
FWx Chris Creek,2019/04/06 22:15:00,5.7,156,0.26,3.2,157,4.9,95,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/06 22:30:00,5.1,180,0.25,3.3,177,4.4,92,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/06 22:45:00,4,129,0,3.2,128,3.4,93,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/06 23:00:00,4.6,47,0,3,46,4.1,93,,,4.8,12,0.51,96,92,3.3,3,0,12.9,13.2,4.1,1746,3.056,,,153,,156,190
FWx Chris Creek,2019/04/06 23:15:00,3.7,45,0,2.9,43,3.3,93,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/06 23:30:00,4.8,34,0.25,2.9,30,4.6,94,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/06 23:45:00,3.3,6,0,2.7,12,2.6,95,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/07 00:00:00,3.3,48,0,2.6,49,2.6,96,,,3.6,6,0.25,96,92,3,2.6,0,12.9,7.3,3.2,1746,3.057,,,28,,21,191
FWx Chris Creek,2019/04/07 00:15:00,4.5,25,0,2.5,23,4.2,96,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/07 00:30:00,1.6,213,0,2.5,208,1.4,96,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/07 00:45:00,0.5,326,0,2.4,346,1.1,96,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/07 01:00:00,1.8,256,0,2.4,260,1.6,97,,,2.2,7,0,97,96,2.6,2.4,0,12.8,7.3,2,1746,3.058,,,3,,14,190
FWx Chris Creek,2019/04/07 01:15:00,2.7,334,0.25,2.4,331,2,97,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/07 01:30:00,2,305,0,2.4,305,1.5,97,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/07 01:45:00,1.4,279,0,2.5,308,1.4,97,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/07 02:00:00,2.1,235,0,2.5,238,1.7,97,,,2.2,4,0.25,97,97,2.5,2.4,0,12.8,4.5,1.7,1747,3.057,,,275,,271,191
FWx Chris Creek,2019/04/07 02:15:00,3.2,281,0,2.5,281,2.3,97,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/07 02:30:00,1.9,165,0.25,2.4,156,1.4,98,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/07 02:45:00,0,240,0,2.4,220,0.6,98,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/07 03:00:00,0.9,360,0,2.4,58,1.1,98,,,1.5,4,0.25,98,97,2.5,2.4,0,12.9,4.4,1.4,1747,3.058,,,273,,263,192
FWx Chris Creek,2019/04/07 03:15:00,2.3,33,0,2.2,23,2.1,98,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/07 03:30:00,1.2,2,0,1.9,48,1.3,98,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/07 03:45:00,3.8,31,0,1.9,28,3.3,98,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/07 04:00:00,2.9,39,0,1.9,39,2,98,,,2.7,5,0,98,98,2.4,1.9,0,12.7,4.5,2.2,1747,3.061,,,38,,10,189
FWx Chris Creek,2019/04/07 04:15:00,4,27,0,1.9,22,3.2,98,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/07 04:30:00,0.4,349,0,1.8,76,0.7,98,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/07 04:45:00,1.1,248,0,1.8,207,0.9,98,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/07 05:00:00,0,66,0,1.8,108,0.5,98,,,1.7,6,0,98,98,2,1.8,0,12.7,5.4,1.5,1746,3.061,,,59,,53,192
FWx Chris Creek,2019/04/07 05:15:00,2.5,297,0,1.8,305,1.6,98,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/07 05:30:00,2.9,49,0,1.6,56,2.4,98,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/07 05:45:00,1.4,273,0,1.5,286,1.2,98,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/07 06:00:00,1,4,0,1.5,358,1.2,98,,,1.9,4,0,98,98,1.8,1.5,2,12.7,4,1.5,1746,3.062,,,46,,51,189
FWx Chris Creek,2019/04/07 06:15:00,3.2,348,0,1.6,356,2.8,98,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/07 06:30:00,3.6,44,0,1.7,42,2.8,98,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/07 06:45:00,4.5,42,0,1.9,39,3.9,98,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/07 07:00:00,1.1,114,0,2.4,109,1.3,97,,,3.2,6,0,98,97,2.4,1.5,41,13.4,5.9,2.7,1747,3.058,,,69,,67,190
FWx Chris Creek,2019/04/07 07:15:00,2,69,0,2.7,62,1.8,97,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/07 07:30:00,3.3,40,0,3.6,43,2.7,96,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/07 07:45:00,2.6,293,0,5,303,2.1,89,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/07 08:00:00,3.4,241,0,6.4,242,2.7,85,,,2.8,6,0,97,84,6.4,2.5,217,14.6,5.9,2.4,1748,3.044,,,265,,260,190
FWx Chris Creek,2019/04/07 08:15:00,4.3,234,0,5.8,233,3.8,84,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/07 08:30:00,4.7,222,0,5.6,222,4.4,83,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/07 08:45:00,9.8,219,0,5.5,220,9.5,84,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/07 09:00:00,9.4,217,0,6.1,217,8.9,80,,,6.6,15,0,86,77,6.5,5.5,227,14.6,15.4,6.2,1747,3.039,,,198,,201,189
FWx Chris Creek,2019/04/07 09:15:00,10.4,221,0,6.4,220,10.2,80,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/07 09:30:00,14,210,0,6.2,209,13.3,79,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/07 09:45:00,12.6,221,0,6.3,222,12.1,80,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/07 10:00:00,11.1,211,0,7,210,10.3,74,,,12.4,21,0,83,74,7,6,395,14.5,22.4,12,1747,3.032,,,236,,196,190
FWx Chris Creek,2019/04/07 10:15:00,9.8,244,0,8.4,243,9.2,71,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/07 10:30:00,14.7,209,0,7.9,209,13.6,71,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/07 10:45:00,14.7,221,0,8.5,220,14,69,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/07 11:00:00,15.1,215,0,7.6,214,14.8,73,,,13.8,23,0,78,66,8.7,7.2,780,14.1,24.2,13.1,1746,3.035,,,237,,211,190
FWx Chris Creek,2019/04/07 11:15:00,18,224,0,7,224,18.1,74,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/07 11:30:00,16.2,220,0,7.7,221,15.4,72,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/07 11:45:00,16,210,0,8,210,15.7,71,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/07 12:00:00,15.5,216,0,8,215,15,73,,,16.6,28,0,76,69,8.1,7,647,14.1,28.9,16.3,1746,3.029,,,207,,205,189
FWx Chris Creek,2019/04/07 12:15:00,12.1,228,0,8.3,228,11.6,73,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/07 12:30:00,13.3,225,0,8,225,13,72,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/07 12:45:00,13.5,237,0,8.9,237,12.8,67,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/07 13:00:00,13.2,225,0,8.9,225,12.7,64,,,13.1,24,0,78,62,9.5,7.7,615,14.1,24.3,12.4,1747,3.027,,,189,,226,190
FWx Chris Creek,2019/04/07 13:15:00,17.5,216,0,9.4,217,16.5,62,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/07 13:30:00,13.7,210,0,8.9,212,13.1,67,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/07 13:45:00,12.8,230,0,8.2,229,12.4,69,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/07 14:00:00,14.7,226,0,7.9,225,14.5,70,,,14.3,31,0,73,62,9.5,7.9,547,14.1,31.4,13.8,1744,3.031,,,207,,218,191
FWx Chris Creek,2019/04/07 14:15:00,12.4,228,0,7.5,228,11.5,78,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/07 14:30:00,7,241,0,9,245,6.3,73,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/07 14:45:00,14.8,233,0,8,233,14.6,75,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/07 15:00:00,14.9,220,0,8.8,220,14.4,66,,,12.9,26,0,82,66,9.1,7.5,496,14.1,28.3,12.3,1746,3.025,,,238,,236,190
FWx Chris Creek,2019/04/07 15:15:00,16.3,286,0,7,290,15.6,80,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/07 15:30:00,15,277,0,7.6,277,14.4,76,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/07 15:45:00,13.2,273,0,7.7,273,12.9,76,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/07 16:00:00,11.1,268,0,8,267,10.7,71,,,14.1,28,0,82,66,8.8,7,507,14.1,29.7,13.5,1746,3.027,,,226,,220,187
FWx Chris Creek,2019/04/07 16:15:00,8.7,283,0,8.3,283,8.1,69,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/07 16:30:00,11.1,275,0,8.4,276,10.6,69,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/07 16:45:00,11.1,259,0,8.5,259,10.9,68,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/07 17:00:00,8.6,277,0,8.7,278,8,67,,,9.8,20,0,75,66,8.7,8,398,14,20.5,9.3,1746,3.029,,,269,,278,191
FWx Chris Creek,2019/04/07 17:15:00,8.9,286,0,8.7,288,8.2,66,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/07 17:30:00,7.2,297,0,8.6,298,6.6,66,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/07 17:45:00,5.9,28,0,8.6,27,5.7,67,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/07 18:00:00,3.9,247,0,9.2,250,3.3,68,,,6.2,16,0,69,65,9.2,8.6,210,14.1,15.3,5.7,1747,3.029,,,281,,286,190
FWx Chris Creek,2019/04/07 18:15:00,2.5,347,0,8.5,321,2.1,74,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/07 18:30:00,3.6,54,0,6.6,47,3.5,83,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/07 18:45:00,4.5,358,0,4.9,357,4.4,89,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/07 19:00:00,5.2,63,0,4.2,62,5.4,90,,,4.4,10,0,91,69,9.2,4.2,40,13.6,10.2,4.3,1746,3.054,,,272,,276,190
FWx Chris Creek,2019/04/07 19:15:00,5.8,63,0,3.8,59,5.8,91,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/07 19:30:00,4.9,60,0,3.2,58,4.9,93,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/07 19:45:00,4.2,77,0,3.1,72,4.4,93,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/07 20:00:00,5,54,0,2.5,52,5.3,93,,,4.9,9,0,94,90,4.2,2.5,0,13,10.3,5.1,1746,3.063,,,85,,64,190
FWx Chris Creek,2019/04/07 20:15:00,6.8,49,0,2.3,46,6.9,94,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/07 20:30:00,7.5,33,0,2.2,31,7.7,94,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/07 20:45:00,1.9,23,0,1.8,23,1.7,94,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/07 21:00:00,2.6,23,0,1.5,38,2.1,94,,,4.9,12,0,95,93,2.5,1.5,0,13,13.5,4.8,1746,3.064,,,31,,22,191
FWx Chris Creek,2019/04/07 21:15:00,2.4,73,0,1.2,75,1.9,94,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/07 21:30:00,1.4,30,0,1.4,41,1.6,96,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/07 21:45:00,0.6,348,0,1.3,340,0.9,96,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/07 22:00:00,3.6,40,0,0.8,41,3.1,96,,,2,6,0,96,94,1.5,0.8,0,12.9,6,1.8,1746,3.073,,,42,,37,191
FWx Chris Creek,2019/04/07 22:15:00,2.1,317,0,0.8,325,1.9,96,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/07 22:30:00,2.2,224,0,0.8,231,2,97,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/07 22:45:00,3,49,0,0.7,51,2.8,97,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/07 23:00:00,3.9,314,0,0.4,311,3.6,97,,,2.4,7,0,97,96,1,0.4,0,12.9,6.6,2.2,1746,3.075,,,212,,218,191
FWx Chris Creek,2019/04/07 23:15:00,1.2,213,0,0.6,250,1.3,97,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/07 23:30:00,0.8,170,0,0.6,19,1.2,97,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/07 23:45:00,1.9,346,0,0.7,6,1.6,97,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/08 00:00:00,0.5,273,0,0.7,314,1,97,,,1.2,4,0,97,97,0.7,0.4,0,12.9,4.5,1.4,1746,3.067,,,13,,12,190
FWx Chris Creek,2019/04/08 00:15:00,0.7,9,0,1,348,1.1,98,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/08 00:30:00,2.2,270,0,0.8,276,1.8,98,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/08 00:45:00,2.3,71,0,0.9,71,1.8,98,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/08 01:00:00,2.1,319,0,1.4,319,1.6,98,,,1.8,5,0,98,97,1.4,0.6,0,12.9,4.2,1.6,1746,3.067,,,73,,63,190
FWx Chris Creek,2019/04/08 01:15:00,0.8,204,0,1.1,215,1.1,98,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/08 01:30:00,5.1,296,0,1.3,298,4.5,98,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/08 01:45:00,2.9,253,0,1.3,250,2.1,98,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/08 02:00:00,2.4,340,0,0.4,337,2,98,,,2.6,8,0,98,98,1.4,0.4,0,12.8,7.4,2.3,1746,3.07,,,300,,305,190
FWx Chris Creek,2019/04/08 02:15:00,2,93,0,0.6,95,1.8,98,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/08 02:30:00,1.8,14,0,0.9,13,1.4,98,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/08 02:45:00,3.4,265,0,1,276,3,98,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/08 03:00:00,2,305,0,1,340,1.6,98,,,2.4,6,0,98,98,1.1,0.4,0,12.8,6.6,2,1746,3.064,,,277,,279,190
FWx Chris Creek,2019/04/08 03:15:00,2.6,359,0,1.5,359,2.2,98,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/08 03:30:00,2.2,348,0,1.2,4,2,98,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/08 03:45:00,2.3,30,0,1.3,35,1.9,98,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/08 04:00:00,1.6,10,0,1.2,13,1.4,98,,,2.1,5,0,98,98,1.5,1,0,12.8,4.6,1.8,1746,3.067,,,65,,16,190
FWx Chris Creek,2019/04/08 04:15:00,2,342,0,1.6,354,1.6,98,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/08 04:30:00,1.2,88,0,1.6,90,1.2,98,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/08 04:45:00,3.3,65,0,1.9,66,2.5,98,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/08 05:00:00,0.7,62,0,2.1,37,1.2,98,,,1.8,5,0,98,98,2.2,1.3,0,12.7,4.2,1.7,1746,3.065,,,73,,72,191
FWx Chris Creek,2019/04/08 05:15:00,3.7,73,0,2.1,76,3.2,98,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/08 05:30:00,4.2,306,0,2.3,306,3.6,98,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/08 05:45:00,2.3,140,0,2.2,157,1.8,98,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/08 06:00:00,4.7,299,0,2.4,296,4.3,99,,,3.4,8,0,99,98,2.4,2,3,12.7,9.3,2.9,1747,3.059,,,291,,294,190
FWx Chris Creek,2019/04/08 06:15:00,5.3,278,0,2.5,276,4.6,98,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/08 06:30:00,2.6,12,0,2.9,13,2.1,98,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/08 06:45:00,3.4,207,0,3.3,210,2.8,98,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/08 07:00:00,6.3,112,0,3.9,112,6.2,98,,,4.1,18,0,99,98,3.9,2.2,43,13.5,19.1,3.7,1746,3.048,,,80,,80,187
FWx Chris Creek,2019/04/08 07:15:00,5.2,64,0,4.2,59,4.9,98,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/08 07:30:00,5.8,12,0,4.8,360,5.3,96,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/08 07:45:00,8.1,341,0,4.8,341,7.5,92,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/04/08 08:00:00,6.3,338,0,4.6,336,5.9,91,,,6.7,22,0,98,90,4.9,3.9,71,13.8,21.5,6.2,1747,3.045,,,68,,62,192
FWx Chris Creek,2019/04/08 08:15:00,4,7,0.51,4.8,11,4.1,91,,,,,,,,,,,,,,,,,,,,,
