StationName,DateTime,Temp,Rh,Rn_1,Mx_Spd,Dir
,DateTime,C,%,mm,kph,Degree
FWx Chris Creek,2018-09-18 8:00,7.7,96,0,4,205
FWx Chris Creek,2018-09-18 9:00,10.7,80,0,7,240
FWx Chris Creek,2018-09-18 10:00,14.1,56,0,10,241
FWx Chris Creek,2018-09-18 11:00,15.9,52,0,13,56
FWx Chris Creek,2018-09-18 12:00,16.7,44,0,16,189
FWx Chris Creek,2018-09-18 13:00,17.6,43,0,19,166
FWx Chris Creek,2018-09-18 14:00,17.7,42,0,19,245
FWx Chris Creek,2018-09-18 15:00,15.5,55,0,18,155
FWx Chris Creek,2018-09-18 16:00,15.4,58,0,17,161
FWx Chris Creek,2018-09-18 17:00,13.3,64,0,16,264
FWx Chris Creek,2018-09-18 18:00,11.1,76,0,8,29
FWx Chris Creek,2018-09-18 19:00,8.1,89,0,8,44
FWx Chris Creek,2018-09-18 20:00,6.7,91,0,8,46
FWx Chris Creek,2018-09-18 21:00,6,92,0,8,71
FWx Chris Creek,2018-09-18 22:00,5.5,94,0,6,38
FWx Chris Creek,2018-09-18 23:00,5.2,95,0,8,356
FWx Chris Creek,2018-09-19 0:00,4.6,97,0,6,64
FWx Chris Creek,2018-09-19 1:00,4.7,97,0,4,252
FWx Chris Creek,2018-09-19 2:00,4.7,98,0,5,11
FWx Chris Creek,2018-09-19 3:00,5,98,0,4,298
FWx Chris Creek,2018-09-19 4:00,3.9,98,0,5,281
FWx Chris Creek,2018-09-19 5:00,3.6,98,0,5,275
FWx Chris Creek,2018-09-19 6:00,3.8,98,0,5,23
FWx Chris Creek,2018-09-19 7:00,4.3,98,0,4,349
FWx Chris Creek,2018-09-19 8:00,9.6,87,0,4,105
FWx Chris Creek,2018-09-19 9:00,13.4,70,0,7,214
FWx Chris Creek,2018-09-19 10:00,15.8,52,0,11,214
FWx Chris Creek,2018-09-19 11:00,16,43,0,20,267
FWx Chris Creek,2018-09-19 12:00,16,40,0,18,283
FWx Chris Creek,2018-09-19 13:00,13.5,70,0,20,279
FWx Chris Creek,2018-09-19 14:00,13.2,80,0.25,17,272
FWx Chris Creek,2018-09-19 15:00,12,86,0,13,248
FWx Chris Creek,2018-09-19 16:00,12,79,0,20,276
FWx Chris Creek,2018-09-19 17:00,11.1,81,0,19,282
FWx Chris Creek,2018-09-19 18:00,10.1,83,0,14,272
FWx Chris Creek,2018-09-19 19:00,9.1,88,0,7,124
FWx Chris Creek,2018-09-19 20:00,9.1,85,0,10,71
FWx Chris Creek,2018-09-19 21:00,8.9,89,0,16,48
FWx Chris Creek,2018-09-19 22:00,9.2,87,0,8,258
FWx Chris Creek,2018-09-19 23:00,9.4,89,0,14,287
FWx Chris Creek,2018-09-20 0:00,9.3,88,0,17,277
FWx Chris Creek,2018-09-20 1:00,8.9,93,0,14,238
FWx Chris Creek,2018-09-20 2:00,8.5,95,0,12,240
FWx Chris Creek,2018-09-20 3:00,8,95,0,8,311
FWx Chris Creek,2018-09-20 4:00,8.1,95,0,10,262
FWx Chris Creek,2018-09-20 5:00,8,95,0,8,281
FWx Chris Creek,2018-09-20 6:00,7.6,94,0,6,19
FWx Chris Creek,2018-09-20 7:00,8.4,91,0,6,65
FWx Chris Creek,2018-09-20 8:00,10.1,79,0,13,245
FWx Chris Creek,2018-09-20 9:00,10.5,80,0,12,268
FWx Chris Creek,2018-09-20 10:00,11.1,76,0,14,287
FWx Chris Creek,2018-09-20 11:00,12.6,72,0,9,294
FWx Chris Creek,2018-09-20 12:00,12.1,79,0.51,11,306
FWx Chris Creek,2018-09-20 13:00,11.8,83,0.25,13,224
FWx Chris Creek,2018-09-20 14:00,11.5,83,0.76,7,260
FWx Chris Creek,2018-09-20 15:00,10.2,92,0.76,9,133
FWx Chris Creek,2018-09-20 16:00,9.7,96,1.02,11,131
FWx Chris Creek,2018-09-20 17:00,8.9,97,1.27,17,106
FWx Chris Creek,2018-09-20 18:00,8.3,96,2.79,17,132
FWx Chris Creek,2018-09-20 19:00,8.5,97,1.27,12,128
FWx Chris Creek,2018-09-20 20:00,8.9,98,1.02,10,101
FWx Chris Creek,2018-09-20 21:00,9.1,99,0.76,10,117
FWx Chris Creek,2018-09-20 22:00,9.2,99,1.27,11,22
FWx Chris Creek,2018-09-20 23:00,9.4,99,1.27,8,65
FWx Chris Creek,2018-09-21 0:00,10.1,99,1.02,9,102
FWx Chris Creek,2018-09-21 1:00,10.9,98,1.02,16,137
FWx Chris Creek,2018-09-21 2:00,11.6,97,0.76,19,188
FWx Chris Creek,2018-09-21 3:00,12.6,92,0.51,45,215
FWx Chris Creek,2018-09-21 4:00,12.6,93,0,30,215
FWx Chris Creek,2018-09-21 5:00,12.4,96,0.25,18,205
FWx Chris Creek,2018-09-21 6:00,12.3,96,0.25,39,190
FWx Chris Creek,2018-09-21 7:00,12.3,93,0.76,27,178
FWx Chris Creek,2018-09-21 8:00,12,95,0.25,26,180
FWx Chris Creek,2018-09-21 9:00,12.3,91,0,24,223
FWx Chris Creek,2018-09-21 10:00,13,89,0,13,177
FWx Chris Creek,2018-09-21 11:00,13,87,0,26,245
FWx Chris Creek,2018-09-21 12:00,14.1,87,0,21,172
FWx Chris Creek,2018-09-21 13:00,13.6,89,0.25,25,167
FWx Chris Creek,2018-09-21 14:00,13.4,87,0,20,184
FWx Chris Creek,2018-09-21 15:00,13.4,89,0,16,138
FWx Chris Creek,2018-09-21 16:00,12.8,94,0.51,12,145
FWx Chris Creek,2018-09-21 17:00,12.4,93,0.51,13,158
FWx Chris Creek,2018-09-21 18:00,11.8,94,1.52,22,166
FWx Chris Creek,2018-09-21 19:00,11.4,93,3.56,17,138
FWx Chris Creek,2018-09-21 20:00,11.7,92,0,32,183
FWx Chris Creek,2018-09-21 21:00,11.8,89,0,32,184
FWx Chris Creek,2018-09-21 22:00,11.8,91,0,27,207
FWx Chris Creek,2018-09-21 23:00,11.2,96,2.03,22,164
FWx Chris Creek,2018-09-22 0:00,11.1,98,2.29,15,111
FWx Chris Creek,2018-09-22 1:00,11.3,96,2.79,20,170
FWx Chris Creek,2018-09-22 2:00,11.6,91,0,22,198
FWx Chris Creek,2018-09-22 3:00,11.3,94,0,17,155
FWx Chris Creek,2018-09-22 4:00,11,97,1.27,11,81
FWx Chris Creek,2018-09-22 5:00,10.9,98,1.78,9,58
FWx Chris Creek,2018-09-22 6:00,10.9,98,2.03,9,148
FWx Chris Creek,2018-09-22 7:00,11.2,96,0,14,240
FWx Chris Creek,2018-09-22 8:00,12,92,0,12,217
FWx Chris Creek,2018-09-22 9:00,11.8,93,0.25,18,293
FWx Chris Creek,2018-09-22 10:00,13.9,77,0,17,245
FWx Chris Creek,2018-09-22 11:00,12.4,86,0,23,310
FWx Chris Creek,2018-09-22 12:00,14.1,77,0,21,263
FWx Chris Creek,2018-09-22 13:00,13.7,83,0,23,274
FWx Chris Creek,2018-09-22 14:00,13.3,88,0,19,293
FWx Chris Creek,2018-09-22 15:00,11.9,88,0,28,272
FWx Chris Creek,2018-09-22 16:00,10.8,82,0,28,214
FWx Chris Creek,2018-09-22 17:00,10.5,79,0,26,260
FWx Chris Creek,2018-09-22 18:00,9.3,83,0,18,255
FWx Chris Creek,2018-09-22 19:00,8.8,83,0,20,253
FWx Chris Creek,2018-09-22 20:00,8.6,84,0,24,244
FWx Chris Creek,2018-09-22 21:00,8.6,83,0,18,287
FWx Chris Creek,2018-09-22 22:00,8.7,83,0,13,311
FWx Chris Creek,2018-09-22 23:00,7.8,88,0,16,297
FWx Chris Creek,2018-09-23 0:00,6.6,93,0,10,55
FWx Chris Creek,2018-09-23 1:00,5.4,97,0,8,52
FWx Chris Creek,2018-09-23 2:00,5.8,97,0,6,47
FWx Chris Creek,2018-09-23 3:00,5.6,94,0,9,359
FWx Chris Creek,2018-09-23 4:00,4.6,96,0,9,55
FWx Chris Creek,2018-09-23 5:00,5.1,97,0,9,44
FWx Chris Creek,2018-09-23 6:00,4.5,97,0,7,83
FWx Chris Creek,2018-09-23 7:00,5.3,98,0,5,19
FWx Chris Creek,2018-09-23 8:00,7.2,97,0,4,189
FWx Chris Creek,2018-09-23 9:00,11.1,77,0,12,236
FWx Chris Creek,2018-09-23 10:00,12.4,74,0,12,306
FWx Chris Creek,2018-09-23 11:00,11.8,74,0,12,112
FWx Chris Creek,2018-09-23 12:00,11.1,75,0,14,131
FWx Chris Creek,2018-09-23 13:00,11.5,76,0,10,155
FWx Chris Creek,2018-09-23 14:00,11.7,72,0,13,144
FWx Chris Creek,2018-09-23 15:00,13,68,0,9,175
FWx Chris Creek,2018-09-23 16:00,13.8,64,0,9,221
FWx Chris Creek,2018-09-23 17:00,12.3,76,0,9,77
FWx Chris Creek,2018-09-23 18:00,8.8,91,0,8,47
FWx Chris Creek,2018-09-23 19:00,6.6,95,0,7,46
FWx Chris Creek,2018-09-23 20:00,6.6,95,0,9,31
FWx Chris Creek,2018-09-23 21:00,7.9,93,0,10,18
FWx Chris Creek,2018-09-23 22:00,7.6,95,0,9,266
FWx Chris Creek,2018-09-23 23:00,6.9,96,0,6,16
FWx Chris Creek,2018-09-24 0:00,5.9,96,0,6,45
FWx Chris Creek,2018-09-24 1:00,4.8,97,0,6,37
FWx Chris Creek,2018-09-24 2:00,4.5,97,0,5,45
FWx Chris Creek,2018-09-24 3:00,5.3,98,0,4,287
FWx Chris Creek,2018-09-24 4:00,5.8,98,0,5,55
FWx Chris Creek,2018-09-24 5:00,6.4,99,0,4,280
FWx Chris Creek,2018-09-24 6:00,6.4,99,0,6,311
FWx Chris Creek,2018-09-24 7:00,7.1,99,0,6,245
FWx Chris Creek,2018-09-24 8:00,8.4,98,0,7,239
FWx Chris Creek,2018-09-24 9:00,10,91,0,7,242
FWx Chris Creek,2018-09-24 10:00,11.1,87,0,8,290
FWx Chris Creek,2018-09-24 11:00,12.1,77,0,17,345
FWx Chris Creek,2018-09-24 12:00,13.2,72,0,20,48
FWx Chris Creek,2018-09-24 13:00,13.7,70,0,19,17
FWx Chris Creek,2018-09-24 14:00,13.9,68,0,15,18
FWx Chris Creek,2018-09-24 15:00,16.6,62,0,14,281
FWx Chris Creek,2018-09-24 16:00,15,67,0,18,19
FWx Chris Creek,2018-09-24 17:00,15.6,68,0,14,249
FWx Chris Creek,2018-09-24 18:00,11.9,89,0,13,66
FWx Chris Creek,2018-09-24 19:00,8.3,95,0,7,38
FWx Chris Creek,2018-09-24 20:00,7,97,0,8,40
FWx Chris Creek,2018-09-24 21:00,5.9,97,0,7,30
FWx Chris Creek,2018-09-24 22:00,5.6,98,0,6,111
FWx Chris Creek,2018-09-24 23:00,5.2,98,0,4,302
FWx Chris Creek,2018-09-25 0:00,4.8,98,0,6,35
FWx Chris Creek,2018-09-25 1:00,5,99,0,4,37
FWx Chris Creek,2018-09-25 2:00,4.6,99,0,4,85
FWx Chris Creek,2018-09-25 3:00,4.6,99,0,4,31
FWx Chris Creek,2018-09-25 4:00,4.5,99,0,6,22
FWx Chris Creek,2018-09-25 5:00,4.2,99,0,4,289
FWx Chris Creek,2018-09-25 6:00,4.2,99,0,4,36
FWx Chris Creek,2018-09-25 7:00,4,99,0,4,168
FWx Chris Creek,2018-09-25 8:00,7.9,98,0,4,54
FWx Chris Creek,2018-09-25 9:00,9.6,98,0,12,246
FWx Chris Creek,2018-09-25 10:00,12.7,77,0,15,23
FWx Chris Creek,2018-09-25 11:00,14.2,70,0,16,37
FWx Chris Creek,2018-09-25 12:00,14.4,69,0,20,45
FWx Chris Creek,2018-09-25 13:00,16.8,58,0,16,59
FWx Chris Creek,2018-09-25 14:00,17,56,0,17,28
FWx Chris Creek,2018-09-25 15:00,17.7,46,0,16,36
FWx Chris Creek,2018-09-25 16:00,18.1,46,0,14,10
FWx Chris Creek,2018-09-25 17:00,16.9,58,0,14,339
FWx Chris Creek,2018-09-25 18:00,13.4,82,0,12,289
FWx Chris Creek,2018-09-25 19:00,8.8,94,0,7,333
FWx Chris Creek,2018-09-25 20:00,7.2,92,0,9,32
FWx Chris Creek,2018-09-25 21:00,6,94,0,7,17
FWx Chris Creek,2018-09-25 22:00,6.7,97,0,6,357
FWx Chris Creek,2018-09-25 23:00,6.8,98,0,4,357
FWx Chris Creek,2018-09-26 0:00,5.9,97,0,5,66
FWx Chris Creek,2018-09-26 1:00,5.4,97,0,4,32
FWx Chris Creek,2018-09-26 2:00,5.1,95,0,4,353
FWx Chris Creek,2018-09-26 3:00,4.7,96,0,4,122
FWx Chris Creek,2018-09-26 4:00,4.7,95,0,4,317
FWx Chris Creek,2018-09-26 5:00,4.6,97,0,4,86
FWx Chris Creek,2018-09-26 6:00,4.5,95,0,4,350
FWx Chris Creek,2018-09-26 7:00,4.9,96,0.25,0,323
FWx Chris Creek,2018-09-26 8:00,10.2,87,0,4,261
FWx Chris Creek,2018-09-26 9:00,14.1,67,0,4,200
FWx Chris Creek,2018-09-26 10:00,17.4,57,0,8,201
FWx Chris Creek,2018-09-26 11:00,19.3,39,0,13,43
FWx Chris Creek,2018-09-26 12:00,20.3,36,0,16,246
FWx Chris Creek,2018-09-26 13:00,22,32,0,14,23
FWx Chris Creek,2018-09-26 14:00,22,42,0,16,148
FWx Chris Creek,2018-09-26 15:00,21.1,47,0,17,163
FWx Chris Creek,2018-09-26 16:00,20.2,52,0,17,153
FWx Chris Creek,2018-09-26 17:00,19,54,0,15,143
FWx Chris Creek,2018-09-26 18:00,15.6,81,0,12,350
FWx Chris Creek,2018-09-26 19:00,11.6,86,0,6,36
FWx Chris Creek,2018-09-26 20:00,10.2,90,0,6,27
FWx Chris Creek,2018-09-26 21:00,9.4,94,0,4,274
FWx Chris Creek,2018-09-26 22:00,9.2,93,0,4,299
FWx Chris Creek,2018-09-26 23:00,8.7,95,0,4,356
FWx Chris Creek,2018-09-27 0:00,8.5,95,0,6,286
FWx Chris Creek,2018-09-27 1:00,8.3,95,0,4,51
FWx Chris Creek,2018-09-27 2:00,8.1,97,0,6,275
FWx Chris Creek,2018-09-27 3:00,8.4,98,0,4,341
FWx Chris Creek,2018-09-27 4:00,7.6,98,0,5,19
FWx Chris Creek,2018-09-27 5:00,8.1,98,0,6,20
FWx Chris Creek,2018-09-27 6:00,7.5,98,0,5,98
FWx Chris Creek,2018-09-27 7:00,8.3,98,0,5,18
FWx Chris Creek,2018-09-27 8:00,12.4,87,0,5,156
FWx Chris Creek,2018-09-27 9:00,14.2,79,0,12,248
FWx Chris Creek,2018-09-27 10:00,18.1,66,0,14,246
FWx Chris Creek,2018-09-27 11:00,20.6,52,0,16,230
FWx Chris Creek,2018-09-27 12:00,21.3,49,0,25,25
FWx Chris Creek,2018-09-27 13:00,22.1,48,0,22,37
FWx Chris Creek,2018-09-27 14:00,23.3,46,0,22,54
FWx Chris Creek,2018-09-27 15:00,23.1,46,0,18,356
FWx Chris Creek,2018-09-27 16:00,22.7,47,0,18,360
FWx Chris Creek,2018-09-27 17:00,21.2,58,0,12,264
FWx Chris Creek,2018-09-27 18:00,16,84,0,10,335
FWx Chris Creek,2018-09-27 19:00,13.2,89,0,6,50
FWx Chris Creek,2018-09-27 20:00,12.2,91,0,7,306
FWx Chris Creek,2018-09-27 21:00,11.2,93,0,4,181
FWx Chris Creek,2018-09-27 22:00,10.9,93,0,8,244
FWx Chris Creek,2018-09-27 23:00,15.3,66,0,19,40
FWx Chris Creek,2018-09-28 0:00,15.1,66,0,17,47
FWx Chris Creek,2018-09-28 1:00,15,64,0,16,70
FWx Chris Creek,2018-09-28 2:00,13,74,0,18,307
FWx Chris Creek,2018-09-28 3:00,11.7,82,0,10,293
FWx Chris Creek,2018-09-28 4:00,12.3,78,0,13,305
FWx Chris Creek,2018-09-28 5:00,11.2,84,0,14,295
FWx Chris Creek,2018-09-28 6:00,10.2,86,0,11,323
FWx Chris Creek,2018-09-28 7:00,10.4,84,0,9,307
FWx Chris Creek,2018-09-28 8:00,14.5,72,0,11,238
FWx Chris Creek,2018-09-28 9:00,17.8,50,0,14,241
FWx Chris Creek,2018-09-28 10:00,18.8,40,0,22,87
FWx Chris Creek,2018-09-28 11:00,18.9,39,0,29,76
FWx Chris Creek,2018-09-28 12:00,20,38,0,25,21
FWx Chris Creek,2018-09-28 13:00,19.8,41,0,24,24
FWx Chris Creek,2018-09-28 14:00,20.7,35,0,25,76
FWx Chris Creek,2018-09-28 15:00,20.6,32,0,22,74
FWx Chris Creek,2018-09-28 16:00,20.8,32,0,16,52
FWx Chris Creek,2018-09-28 17:00,19.8,34,0,17,22
FWx Chris Creek,2018-09-28 18:00,13.5,68,0,12,351
FWx Chris Creek,2018-09-28 19:00,11.4,72,0,12,50
FWx Chris Creek,2018-09-28 20:00,10.1,69,0,6,348
FWx Chris Creek,2018-09-28 21:00,8.8,76,0,6,17
FWx Chris Creek,2018-09-28 22:00,8.7,81,0,6,46
FWx Chris Creek,2018-09-28 23:00,8.4,82,0,4,296
FWx Chris Creek,2018-09-29 0:00,7.6,86,0,4,83
FWx Chris Creek,2018-09-29 1:00,7.9,86,0,7,184
FWx Chris Creek,2018-09-29 2:00,9,79,0,7,3
FWx Chris Creek,2018-09-29 3:00,9.2,78,0,10,221
FWx Chris Creek,2018-09-29 4:00,10.6,64,0,15,198
FWx Chris Creek,2018-09-29 5:00,9.2,73,0,11,243
FWx Chris Creek,2018-09-29 6:00,12.7,48,0,18,23
FWx Chris Creek,2018-09-29 7:00,11.6,60,0,19,282
FWx Chris Creek,2018-09-29 8:00,13.2,46,0,16,348
FWx Chris Creek,2018-09-29 9:00,16.3,37,0,25,38
FWx Chris Creek,2018-09-29 10:00,15.6,39,0,32,46
FWx Chris Creek,2018-09-29 11:00,15.3,42,0,29,49
FWx Chris Creek,2018-09-29 12:00,16.4,38,0,40,76
FWx Chris Creek,2018-09-29 13:00,14.8,41,0,36,84
FWx Chris Creek,2018-09-29 14:00,14.6,39,0,35,76
FWx Chris Creek,2018-09-29 15:00,14.1,39,0,34,60
FWx Chris Creek,2018-09-29 16:00,13.8,41,0,26,68
FWx Chris Creek,2018-09-29 17:00,13.5,44,0,22,90
FWx Chris Creek,2018-09-29 18:00,13,47,0,23,60
FWx Chris Creek,2018-09-29 19:00,12.1,58,0,12,302
FWx Chris Creek,2018-09-29 20:00,12,56,0,22,53
FWx Chris Creek,2018-09-29 21:00,11.7,60,0,15,299
FWx Chris Creek,2018-09-29 22:00,11.3,69,0,22,33
FWx Chris Creek,2018-09-29 23:00,10.3,81,0,24,11
FWx Chris Creek,2018-09-30 0:00,9.4,93,0.25,18,266
FWx Chris Creek,2018-09-30 1:00,9.2,95,0.25,14,264
FWx Chris Creek,2018-09-30 2:00,8.7,97,1.02,15,286
FWx Chris Creek,2018-09-30 3:00,8.6,98,1.52,13,271
FWx Chris Creek,2018-09-30 4:00,8.4,98,1.52,11,60
FWx Chris Creek,2018-09-30 5:00,8.4,98,1.52,6,201
FWx Chris Creek,2018-09-30 6:00,8.4,99,0,6,117
FWx Chris Creek,2018-09-30 7:00,8.4,99,0.25,4,240
FWx Chris Creek,2018-09-30 8:00,8.6,99,1.27,5,168
FWx Chris Creek,2018-09-30 9:00,9,99,1.52,5,22
FWx Chris Creek,2018-09-30 10:00,10,99,0,15,209
FWx Chris Creek,2018-09-30 11:00,11.7,93,0.25,22,192
FWx Chris Creek,2018-09-30 12:00,11.8,93,0,24,238
FWx Chris Creek,2018-09-30 13:00,12.1,88,0,22,219
FWx Chris Creek,2018-09-30 14:00,12.2,92,0,17,229
FWx Chris Creek,2018-09-30 15:00,12.3,90,0.25,22,218
FWx Chris Creek,2018-09-30 16:00,12.3,92,0.51,20,186
FWx Chris Creek,2018-09-30 17:00,12.2,90,0.25,30,181
FWx Chris Creek,2018-09-30 18:00,11.5,94,0.25,28,152
FWx Chris Creek,2018-09-30 19:00,11.2,95,0.25,16,169
FWx Chris Creek,2018-09-30 20:00,10.8,97,0.76,17,177
FWx Chris Creek,2018-09-30 21:00,11.1,96,0.51,35,165
FWx Chris Creek,2018-09-30 22:00,11.6,91,0,28,182
FWx Chris Creek,2018-09-30 23:00,11.3,94,0,33,173
FWx Chris Creek,2018-10-01 0:00,11.2,94,0,17,180
FWx Chris Creek,2018-10-01 1:00,11.1,94,0.51,13,195
FWx Chris Creek,2018-10-01 2:00,11,97,3.3,20,167
FWx Chris Creek,2018-10-01 3:00,11.3,96,1.27,20,182
FWx Chris Creek,2018-10-01 4:00,10.9,97,1.27,10,147
FWx Chris Creek,2018-10-01 5:00,10.7,98,2.54,6,117
FWx Chris Creek,2018-10-01 6:00,10.3,98,2.29,8,114
FWx Chris Creek,2018-10-01 7:00,10.2,98,2.54,9,40
FWx Chris Creek,2018-10-01 8:00,10.3,98,0.76,4,126
FWx Chris Creek,2018-10-01 9:00,11.2,97,0.51,8,219
FWx Chris Creek,2018-10-01 10:00,12.3,88,0,20,215
FWx Chris Creek,2018-10-01 11:00,12.5,85,0,20,206
FWx Chris Creek,2018-10-01 12:00,12.4,87,0,18,222
FWx Chris Creek,2018-10-01 13:00,13.4,83,0,18,219
FWx Chris Creek,2018-10-01 14:00,13,80,0,25,216
FWx Chris Creek,2018-10-01 15:00,12.9,83,0,21,229
FWx Chris Creek,2018-10-01 16:00,13.5,79,0,16,217
FWx Chris Creek,2018-10-01 17:00,12.4,84,0,13,214
FWx Chris Creek,2018-10-01 18:00,11.6,87,0,9,292
FWx Chris Creek,2018-10-01 19:00,11.4,87,0,18,272
FWx Chris Creek,2018-10-01 20:00,11.1,92,0,15,198
FWx Chris Creek,2018-10-01 21:00,11.2,91,0,22,190
FWx Chris Creek,2018-10-01 22:00,11,93,0,20,174
FWx Chris Creek,2018-10-01 23:00,10.6,96,0.25,12,198
FWx Chris Creek,2018-10-02 0:00,10.3,93,0,23,222
FWx Chris Creek,2018-10-02 1:00,9.8,91,0,22,212
FWx Chris Creek,2018-10-02 2:00,9.8,90,0,32,213
FWx Chris Creek,2018-10-02 3:00,9.3,93,0,31,222
FWx Chris Creek,2018-10-02 4:00,8.6,96,0.25,17,220
FWx Chris Creek,2018-10-02 5:00,8,86,0,35,229
FWx Chris Creek,2018-10-02 6:00,8.3,83,0,33,210
FWx Chris Creek,2018-10-02 7:00,7.8,83,0,36,222
FWx Chris Creek,2018-10-02 8:00,7.8,83,0,41,224
FWx Chris Creek,2018-10-02 9:00,7.9,75,0,51,223
FWx Chris Creek,2018-10-02 10:00,8.9,68,0,35,223
FWx Chris Creek,2018-10-02 11:00,10,57,0,43,214
FWx Chris Creek,2018-10-02 12:00,10.1,65,0,38,268
FWx Chris Creek,2018-10-02 13:00,10.8,55,0,40,239
FWx Chris Creek,2018-10-02 14:00,10.2,48,0,32,280
FWx Chris Creek,2018-10-02 15:00,10.7,32,0,31,240
FWx Chris Creek,2018-10-02 16:00,9.4,52,0,29,260
FWx Chris Creek,2018-10-02 17:00,7.9,62,0,20,264
FWx Chris Creek,2018-10-02 18:00,6,75,0,15,254
FWx Chris Creek,2018-10-02 19:00,4.9,88,0,6,311
FWx Chris Creek,2018-10-02 20:00,2.9,91,0,8,47
FWx Chris Creek,2018-10-02 21:00,1.5,93,0,8,0
FWx Chris Creek,2018-10-02 22:00,0.7,93,0,10,356
FWx Chris Creek,2018-10-02 23:00,-0.2,94,0,8,276
FWx Chris Creek,2018-10-03 0:00,-0.3,95,0,12,217
FWx Chris Creek,2018-10-03 1:00,2.3,89,0,21,356
FWx Chris Creek,2018-10-03 2:00,1.5,85,0,15,84
FWx Chris Creek,2018-10-03 3:00,2.4,75,0,24,57
FWx Chris Creek,2018-10-03 4:00,1.9,75,0,16,39
FWx Chris Creek,2018-10-03 5:00,-0.4,91,0,10,251
FWx Chris Creek,2018-10-03 6:00,-1.2,93,0,10,63
FWx Chris Creek,2018-10-03 7:00,0,90,0,6,112
FWx Chris Creek,2018-10-03 8:00,2.5,75,0,12,256
FWx Chris Creek,2018-10-03 9:00,4.4,58,0,27,29
FWx Chris Creek,2018-10-03 10:00,5.4,52,0,20,313
FWx Chris Creek,2018-10-03 11:00,5.3,52,0,28,91
FWx Chris Creek,2018-10-03 12:00,6.6,50,0,22,90
FWx Chris Creek,2018-10-03 13:00,7.8,51,0,20,54
FWx Chris Creek,2018-10-03 14:00,6.3,57,0,16,66
FWx Chris Creek,2018-10-03 15:00,6.3,56,0,16,42
FWx Chris Creek,2018-10-03 16:00,5.7,54,0,17,308
FWx Chris Creek,2018-10-03 17:00,5,60,0,12,339
FWx Chris Creek,2018-10-03 18:00,4,77,0,10,24
FWx Chris Creek,2018-10-03 19:00,3,83,0,7,216
FWx Chris Creek,2018-10-03 20:00,0.8,87,0,9,43
FWx Chris Creek,2018-10-03 21:00,-0.3,91,0,7,294
FWx Chris Creek,2018-10-03 22:00,-0.9,93,0,7,331
FWx Chris Creek,2018-10-03 23:00,-1,94,0,8,279
FWx Chris Creek,2018-10-04 0:00,-1.4,95,0,5,233
FWx Chris Creek,2018-10-04 1:00,-1.5,94,0,7,70
FWx Chris Creek,2018-10-04 2:00,-1.5,94,0,7,44
FWx Chris Creek,2018-10-04 3:00,-1.6,96,0,4,46
FWx Chris Creek,2018-10-04 4:00,-1.8,95,0,5,115
FWx Chris Creek,2018-10-04 5:00,-1.8,96,0,4,321
FWx Chris Creek,2018-10-04 6:00,-1.9,95,0,4,306
FWx Chris Creek,2018-10-04 7:00,-1.9,96,0,4,300
FWx Chris Creek,2018-10-04 8:00,2.5,91,0.25,4,217
FWx Chris Creek,2018-10-04 9:00,6.7,73,0,6,171
FWx Chris Creek,2018-10-04 10:00,9.8,52,0,11,221
FWx Chris Creek,2018-10-04 11:00,10.9,45,0,14,252
FWx Chris Creek,2018-10-04 12:00,12.1,44,0,17,263
FWx Chris Creek,2018-10-04 13:00,12.7,47,0,20,166
FWx Chris Creek,2018-10-04 14:00,12.9,49,0,20,129
FWx Chris Creek,2018-10-04 15:00,11.6,57,0,16,122
FWx Chris Creek,2018-10-04 16:00,12.3,56,0,21,218
FWx Chris Creek,2018-10-04 17:00,10.9,54,0,16,281
FWx Chris Creek,2018-10-04 18:00,6.2,72,0,13,359
FWx Chris Creek,2018-10-04 19:00,3.5,85,0,9,38
FWx Chris Creek,2018-10-04 20:00,1.8,91,0,10,59
FWx Chris Creek,2018-10-04 21:00,1,94,0,5,42
FWx Chris Creek,2018-10-04 22:00,1.1,96,0,4,55
FWx Chris Creek,2018-10-04 23:00,1.3,95,0,7,321
FWx Chris Creek,2018-10-05 0:00,1.2,95,0,6,59
FWx Chris Creek,2018-10-05 1:00,1.1,95,0,9,42
FWx Chris Creek,2018-10-05 2:00,1.9,95,0,8,9
FWx Chris Creek,2018-10-05 3:00,2.6,92,0,6,269
FWx Chris Creek,2018-10-05 4:00,3.1,94,0,5,279
FWx Chris Creek,2018-10-05 5:00,3.9,97,0,11,51
FWx Chris Creek,2018-10-05 6:00,4.1,97,0.51,9,76
FWx Chris Creek,2018-10-05 7:00,3.8,97,0.51,8,193
FWx Chris Creek,2018-10-05 8:00,4.6,98,0.25,6,310
FWx Chris Creek,2018-10-05 9:00,4.7,98,0.76,5,201
FWx Chris Creek,2018-10-05 10:00,6.4,93,0.76,10,46
FWx Chris Creek,2018-10-05 11:00,6.1,93,1.02,20,75
FWx Chris Creek,2018-10-05 12:00,6,93,3.05,21,72
FWx Chris Creek,2018-10-05 13:00,6.2,92,2.79,28,73
FWx Chris Creek,2018-10-05 14:00,6.2,93,1.27,39,73
FWx Chris Creek,2018-10-05 15:00,6.1,94,0.76,35,68
FWx Chris Creek,2018-10-05 16:00,5.9,94,0.25,24,64
FWx Chris Creek,2018-10-05 17:00,6,94,0,24,45
FWx Chris Creek,2018-10-05 18:00,6,93,0.51,19,68
FWx Chris Creek,2018-10-05 19:00,6,90,0,17,16
