trip,site,sample_type,sample,dt_sampled,fillStage_cm,analyte,result
5,Tunnel,Rack,L7,NA,117,TOCeq_ppm,NA
5,Tunnel,Rack,L7,NA,117,DOCeq_ppm,NA
5,Tunnel,Rack,L7,NA,117,SAC254_Abs.m,NA
5,Tunnel,Rack,L7,NA,117,SAC436_Abs.m,NA
5,Tunnel,Rack,L8,NA,138,NPOC_ppm,5.687
5,Tunnel,Rack,L8,NA,138,Turbid.FTUeq,NA
5,Tunnel,Rack,L8,NA,138,NO3.Neq_ppm,NA
5,Tunnel,Rack,L8,NA,138,TOCeq_ppm,NA
5,Tunnel,Rack,L8,NA,138,DOCeq_ppm,NA
5,Tunnel,Rack,L8,NA,138,SAC254_Abs.m,NA
5,Tunnel,Rack,L8,NA,138,SAC436_Abs.m,NA
5,Tunnel,Rack,L9,NA,156,NPOC_ppm,6.951
5,Tunnel,Rack,L9,NA,156,Turbid.FTUeq,NA
5,Tunnel,Rack,L9,NA,156,NO3.Neq_ppm,NA
5,Tunnel,Rack,L9,NA,156,TOCeq_ppm,NA
5,Tunnel,Rack,L9,NA,156,DOCeq_ppm,NA
5,Tunnel,Rack,L9,NA,156,SAC254_Abs.m,NA
5,Tunnel,Rack,L9,NA,156,SAC436_Abs.m,NA
5,Tunnel,Grab,Grab,2019-01-07T20:10:00Z,58,NPOC_ppm,3.346
5,Tunnel,Grab,Grab,2019-01-07T20:10:00Z,58,Turbid.FTUeq,NA
5,Tunnel,Grab,Grab,2019-01-07T20:10:00Z,58,NO3.Neq_ppm,NA
5,Tunnel,Grab,Grab,2019-01-07T20:10:00Z,58,TOCeq_ppm,NA
5,Tunnel,Grab,Grab,2019-01-07T20:10:00Z,58,DOCeq_ppm,NA
5,Tunnel,Grab,Grab,2019-01-07T20:10:00Z,58,SAC254_Abs.m,NA
5,Tunnel,Grab,Grab,2019-01-07T20:10:00Z,58,SAC436_Abs.m,NA
5,Leech-head,Rack,L1,NA,124,NPOC_ppm,6.306
5,Leech-head,Rack,L1,NA,124,Turbid.FTUeq,NA
5,Leech-head,Rack,L1,NA,124,NO3.Neq_ppm,NA
5,Leech-head,Rack,L1,NA,124,TOCeq_ppm,NA
5,Leech-head,Rack,L1,NA,124,DOCeq_ppm,NA
5,Leech-head,Rack,L1,NA,124,SAC254_Abs.m,NA
5,Leech-head,Rack,L1,NA,124,SAC436_Abs.m,NA
5,Leech-head,Rack,L2,NA,139,NPOC_ppm,6.9
5,Leech-head,Rack,L2,NA,139,Turbid.FTUeq,NA
5,Leech-head,Rack,L2,NA,139,NO3.Neq_ppm,NA
5,Leech-head,Rack,L2,NA,139,TOCeq_ppm,NA
5,Leech-head,Rack,L2,NA,139,DOCeq_ppm,NA
5,Leech-head,Rack,L2,NA,139,SAC254_Abs.m,NA
5,Leech-head,Rack,L2,NA,139,SAC436_Abs.m,NA
5,Leech-head,Rack,L3,NA,155,NPOC_ppm,6.82
5,Leech-head,Rack,L3,NA,155,Turbid.FTUeq,NA
5,Leech-head,Rack,L3,NA,155,NO3.Neq_ppm,NA
5,Leech-head,Rack,L3,NA,155,TOCeq_ppm,NA
5,Leech-head,Rack,L3,NA,155,DOCeq_ppm,NA
5,Leech-head,Rack,L3,NA,155,SAC254_Abs.m,NA
5,Leech-head,Rack,L3,NA,155,SAC436_Abs.m,NA
5,Leech-head,Rack,L4,NA,171,NPOC_ppm,6.997
5,Leech-head,Rack,L4,NA,171,Turbid.FTUeq,NA
5,Leech-head,Rack,L4,NA,171,NO3.Neq_ppm,NA
5,Leech-head,Rack,L4,NA,171,TOCeq_ppm,NA
5,Leech-head,Rack,L4,NA,171,DOCeq_ppm,NA
5,Leech-head,Rack,L4,NA,171,SAC254_Abs.m,NA
5,Leech-head,Rack,L4,NA,171,SAC436_Abs.m,NA
5,Leech-head,Grab,Grab,2019-01-07T22:15:00Z,NA,NPOC_ppm,4.872
5,Leech-head,Grab,Grab,2019-01-07T22:15:00Z,NA,Turbid.FTUeq,NA
5,Leech-head,Grab,Grab,2019-01-07T22:15:00Z,NA,NO3.Neq_ppm,NA
5,Leech-head,Grab,Grab,2019-01-07T22:15:00Z,NA,TOCeq_ppm,NA
5,Leech-head,Grab,Grab,2019-01-07T22:15:00Z,NA,DOCeq_ppm,NA
5,Leech-head,Grab,Grab,2019-01-07T22:15:00Z,NA,SAC254_Abs.m,NA
5,Leech-head,Grab,Grab,2019-01-07T22:15:00Z,NA,SAC436_Abs.m,NA
5,Weeks-out,Rack,L1,NA,60,NPOC_ppm,8.591
5,Weeks-out,Rack,L1,NA,60,Turbid.FTUeq,NA
5,Weeks-out,Rack,L1,NA,60,NO3.Neq_ppm,NA
5,Weeks-out,Rack,L1,NA,60,TOCeq_ppm,NA
5,Weeks-out,Rack,L1,NA,60,DOCeq_ppm,NA
5,Weeks-out,Rack,L1,NA,60,SAC254_Abs.m,NA
5,Weeks-out,Rack,L1,NA,60,SAC436_Abs.m,NA
5,Weeks-out,Rack,L2,NA,75,NPOC_ppm,10.83
5,Weeks-out,Rack,L2,NA,75,Turbid.FTUeq,NA
5,Weeks-out,Rack,L2,NA,75,NO3.Neq_ppm,NA
5,Weeks-out,Rack,L2,NA,75,TOCeq_ppm,NA
5,Weeks-out,Rack,L2,NA,75,DOCeq_ppm,NA
5,Weeks-out,Rack,L2,NA,75,SAC254_Abs.m,NA
5,Weeks-out,Rack,L2,NA,75,SAC436_Abs.m,NA
5,Weeks-out,Rack,L3,NA,96,NPOC_ppm,9.818
5,Weeks-out,Rack,L3,NA,96,Turbid.FTUeq,NA
5,Weeks-out,Rack,L3,NA,96,NO3.Neq_ppm,NA
5,Weeks-out,Rack,L3,NA,96,TOCeq_ppm,NA
5,Weeks-out,Rack,L3,NA,96,DOCeq_ppm,NA
5,Weeks-out,Rack,L3,NA,96,SAC254_Abs.m,NA
5,Weeks-out,Rack,L3,NA,96,SAC436_Abs.m,NA
5,Weeks-out,Rack,L4,NA,108,NPOC_ppm,7.729
5,Weeks-out,Rack,L4,NA,108,Turbid.FTUeq,NA
5,Weeks-out,Rack,L4,NA,108,NO3.Neq_ppm,NA
5,Weeks-out,Rack,L4,NA,108,TOCeq_ppm,NA
5,Weeks-out,Rack,L4,NA,108,DOCeq_ppm,NA
5,Weeks-out,Rack,L4,NA,108,SAC254_Abs.m,NA
5,Weeks-out,Rack,L4,NA,108,SAC436_Abs.m,NA
5,Weeks-out,Grab,Grab,2019-01-07T22:50:00Z,NA,NPOC_ppm,6.426
5,Weeks-out,Grab,Grab,2019-01-07T22:50:00Z,NA,Turbid.FTUeq,NA
5,Weeks-out,Grab,Grab,2019-01-07T22:50:00Z,NA,NO3.Neq_ppm,NA
5,Weeks-out,Grab,Grab,2019-01-07T22:50:00Z,NA,TOCeq_ppm,NA
5,Weeks-out,Grab,Grab,2019-01-07T22:50:00Z,NA,DOCeq_ppm,NA
5,Weeks-out,Grab,Grab,2019-01-07T22:50:00Z,NA,SAC254_Abs.m,NA
5,Weeks-out,Grab,Grab,2019-01-07T22:50:00Z,NA,SAC436_Abs.m,NA
5,Chris-crk,Rack,L1,NA,48,NPOC_ppm,2.589
5,Chris-crk,Rack,L1,NA,48,Turbid.FTUeq,NA
5,Chris-crk,Rack,L1,NA,48,NO3.Neq_ppm,NA
5,Chris-crk,Rack,L1,NA,48,TOCeq_ppm,NA
5,Chris-crk,Rack,L1,NA,48,DOCeq_ppm,NA
5,Chris-crk,Rack,L1,NA,48,SAC254_Abs.m,NA
5,Chris-crk,Rack,L1,NA,48,SAC436_Abs.m,NA
5,Chris-crk,Rack,L2,NA,85,NPOC_ppm,3.501
5,Chris-crk,Rack,L2,NA,85,Turbid.FTUeq,NA
5,Chris-crk,Rack,L2,NA,85,NO3.Neq_ppm,NA
5,Chris-crk,Rack,L2,NA,85,TOCeq_ppm,NA
5,Chris-crk,Rack,L2,NA,85,DOCeq_ppm,NA
5,Chris-crk,Rack,L2,NA,85,SAC254_Abs.m,NA
5,Chris-crk,Rack,L2,NA,85,SAC436_Abs.m,NA
5,Chris-crk,Grab,Grab,2019-01-07T23:20:00Z,NA,NPOC_ppm,2.29
5,Chris-crk,Grab,Grab,2019-01-07T23:20:00Z,NA,Turbid.FTUeq,NA
5,Chris-crk,Grab,Grab,2019-01-07T23:20:00Z,NA,NO3.Neq_ppm,NA
5,Chris-crk,Grab,Grab,2019-01-07T23:20:00Z,NA,TOCeq_ppm,NA
5,Chris-crk,Grab,Grab,2019-01-07T23:20:00Z,NA,DOCeq_ppm,NA
5,Chris-crk,Grab,Grab,2019-01-07T23:20:00Z,NA,SAC254_Abs.m,NA
5,Chris-crk,Grab,Grab,2019-01-07T23:20:00Z,NA,SAC436_Abs.m,NA
5,Cragg-crk,Rack,L1,NA,45,NPOC_ppm,3.154
5,Cragg-crk,Rack,L1,NA,45,Turbid.FTUeq,NA
5,Cragg-crk,Rack,L1,NA,45,NO3.Neq_ppm,NA
5,Cragg-crk,Rack,L1,NA,45,TOCeq_ppm,NA
5,Cragg-crk,Rack,L1,NA,45,DOCeq_ppm,NA
5,Cragg-crk,Rack,L1,NA,45,SAC254_Abs.m,NA
5,Cragg-crk,Rack,L1,NA,45,SAC436_Abs.m,NA
5,Cragg-crk,Rack,L2,NA,65,NPOC_ppm,5.347
5,Cragg-crk,Rack,L2,NA,65,Turbid.FTUeq,NA
5,Cragg-crk,Rack,L2,NA,65,NO3.Neq_ppm,NA
5,Cragg-crk,Rack,L2,NA,65,TOCeq_ppm,NA
5,Cragg-crk,Rack,L2,NA,65,DOCeq_ppm,NA
5,Cragg-crk,Rack,L2,NA,65,SAC254_Abs.m,NA
5,Cragg-crk,Rack,L2,NA,65,SAC436_Abs.m,NA
5,Cragg-crk,Rack,L3,NA,88,NPOC_ppm,4.272
5,Cragg-crk,Rack,L3,NA,88,Turbid.FTUeq,NA
5,Cragg-crk,Rack,L3,NA,88,NO3.Neq_ppm,NA
5,Cragg-crk,Rack,L3,NA,88,TOCeq_ppm,NA
5,Cragg-crk,Rack,L3,NA,88,DOCeq_ppm,NA
5,Cragg-crk,Rack,L3,NA,88,SAC254_Abs.m,NA
5,Cragg-crk,Rack,L3,NA,88,SAC436_Abs.m,NA
5,Cragg-crk,Rack,L4,NA,102,NPOC_ppm,6.991
5,Cragg-crk,Rack,L4,NA,102,Turbid.FTUeq,NA
5,Cragg-crk,Rack,L4,NA,102,NO3.Neq_ppm,NA
5,Cragg-crk,Rack,L4,NA,102,TOCeq_ppm,NA
5,Cragg-crk,Rack,L4,NA,102,DOCeq_ppm,NA
5,Cragg-crk,Rack,L4,NA,102,SAC254_Abs.m,NA
5,Cragg-crk,Rack,L4,NA,102,SAC436_Abs.m,NA
5,Cragg-crk,Rack,L5,NA,122,NPOC_ppm,4.389
5,Cragg-crk,Rack,L5,NA,122,Turbid.FTUeq,NA
5,Cragg-crk,Rack,L5,NA,122,NO3.Neq_ppm,NA
5,Cragg-crk,Rack,L5,NA,122,TOCeq_ppm,NA
5,Cragg-crk,Rack,L5,NA,122,DOCeq_ppm,NA
5,Cragg-crk,Rack,L5,NA,122,SAC254_Abs.m,NA
5,Cragg-crk,Rack,L5,NA,122,SAC436_Abs.m,NA
5,Cragg-crk,Rack,L6,NA,148,NPOC_ppm,4.538
5,Cragg-crk,Rack,L6,NA,148,Turbid.FTUeq,NA
5,Cragg-crk,Rack,L6,NA,148,NO3.Neq_ppm,NA
5,Cragg-crk,Rack,L6,NA,148,TOCeq_ppm,NA
5,Cragg-crk,Rack,L6,NA,148,DOCeq_ppm,NA
5,Cragg-crk,Rack,L6,NA,148,SAC254_Abs.m,NA
5,Cragg-crk,Rack,L6,NA,148,SAC436_Abs.m,NA
5,Cragg-crk,Grab,Grab,2019-01-08T17:00:00Z,49,NPOC_ppm,4.456
5,Cragg-crk,Grab,Grab,2019-01-08T17:00:00Z,49,Turbid.FTUeq,NA
5,Cragg-crk,Grab,Grab,2019-01-08T17:00:00Z,49,NO3.Neq_ppm,NA
5,Cragg-crk,Grab,Grab,2019-01-08T17:00:00Z,49,TOCeq_ppm,NA
5,Cragg-crk,Grab,Grab,2019-01-08T17:00:00Z,49,DOCeq_ppm,NA
5,Cragg-crk,Grab,Grab,2019-01-08T17:00:00Z,49,SAC254_Abs.m,NA
5,Cragg-crk,Grab,Grab,2019-01-08T17:00:00Z,49,SAC436_Abs.m,NA
5,Tunnel,Rack,L1,NA,20,NPOC_ppm,4.452
5,Tunnel,Rack,L1,NA,20,Turbid.FTUeq,NA
5,Tunnel,Rack,L1,NA,20,NO3.Neq_ppm,NA
5,Tunnel,Rack,L1,NA,20,TOCeq_ppm,NA
5,Tunnel,Rack,L1,NA,20,DOCeq_ppm,NA
5,Tunnel,Rack,L1,NA,20,SAC254_Abs.m,NA
5,Tunnel,Rack,L1,NA,20,SAC436_Abs.m,NA
5,Tunnel,Rack,L2,NA,34,NPOC_ppm,4.169
5,Tunnel,Rack,L2,NA,34,Turbid.FTUeq,NA
5,Tunnel,Rack,L2,NA,34,NO3.Neq_ppm,NA
5,Tunnel,Rack,L2,NA,34,TOCeq_ppm,NA
5,Tunnel,Rack,L2,NA,34,DOCeq_ppm,NA
5,Tunnel,Rack,L2,NA,34,SAC254_Abs.m,NA
5,Tunnel,Rack,L2,NA,34,SAC436_Abs.m,NA
5,Tunnel,Rack,L3,NA,56,NPOC_ppm,4.667
5,Tunnel,Rack,L3,NA,56,Turbid.FTUeq,NA
5,Tunnel,Rack,L3,NA,56,NO3.Neq_ppm,NA
5,Tunnel,Rack,L3,NA,56,TOCeq_ppm,NA
5,Tunnel,Rack,L3,NA,56,DOCeq_ppm,NA
5,Tunnel,Rack,L3,NA,56,SAC254_Abs.m,NA
5,Tunnel,Rack,L3,NA,56,SAC436_Abs.m,NA
5,Tunnel,Rack,L4,NA,70,NPOC_ppm,5.916
5,Tunnel,Rack,L4,NA,70,Turbid.FTUeq,NA
5,Tunnel,Rack,L4,NA,70,NO3.Neq_ppm,NA
5,Tunnel,Rack,L4,NA,70,TOCeq_ppm,NA
5,Tunnel,Rack,L4,NA,70,DOCeq_ppm,NA
5,Tunnel,Rack,L4,NA,70,SAC254_Abs.m,NA
5,Tunnel,Rack,L4,NA,70,SAC436_Abs.m,NA
5,Tunnel,Rack,L5,NA,85,NPOC_ppm,5.509
5,Tunnel,Rack,L5,NA,85,Turbid.FTUeq,NA
5,Tunnel,Rack,L5,NA,85,NO3.Neq_ppm,NA
5,Tunnel,Rack,L5,NA,85,TOCeq_ppm,NA
5,Tunnel,Rack,L5,NA,85,DOCeq_ppm,NA
5,Tunnel,Rack,L5,NA,85,SAC254_Abs.m,NA
5,Tunnel,Rack,L5,NA,85,SAC436_Abs.m,NA
5,Tunnel,Rack,L6,NA,100,NPOC_ppm,4.883
5,Tunnel,Rack,L6,NA,100,Turbid.FTUeq,NA
5,Tunnel,Rack,L6,NA,100,NO3.Neq_ppm,NA
5,Tunnel,Rack,L6,NA,100,TOCeq_ppm,NA
5,Tunnel,Rack,L6,NA,100,DOCeq_ppm,NA
5,Tunnel,Rack,L6,NA,100,SAC254_Abs.m,NA
5,Tunnel,Rack,L6,NA,100,SAC436_Abs.m,NA
5,Tunnel,Rack,L7,NA,117,NPOC_ppm,5.206
5,Tunnel,Rack,L7,NA,117,Turbid.FTUeq,NA
5,Tunnel,Rack,L7,NA,117,NO3.Neq_ppm,NA
5,Tunnel,Rack,L7,NA,117,TOCeq_ppm,NA
5,Tunnel,Rack,L7,NA,117,DOCeq_ppm,NA
5,Tunnel,Rack,L7,NA,117,SAC254_Abs.m,NA
5,Tunnel,Rack,L7,NA,117,SAC436_Abs.m,NA
5,Tunnel,Rack,L8,NA,138,NPOC_ppm,5.379
5,Tunnel,Rack,L8,NA,138,Turbid.FTUeq,NA
5,Tunnel,Rack,L8,NA,138,NO3.Neq_ppm,NA
5,Tunnel,Rack,L8,NA,138,TOCeq_ppm,NA
5,Tunnel,Rack,L8,NA,138,DOCeq_ppm,NA
5,Tunnel,Rack,L8,NA,138,SAC254_Abs.m,NA
5,Tunnel,Rack,L8,NA,138,SAC436_Abs.m,NA
5,Tunnel,Rack,L9,NA,156,NPOC_ppm,5.553
5,Tunnel,Rack,L9,NA,156,Turbid.FTUeq,NA
5,Tunnel,Rack,L9,NA,156,NO3.Neq_ppm,NA
5,Tunnel,Rack,L9,NA,156,TOCeq_ppm,NA
5,Tunnel,Rack,L9,NA,156,DOCeq_ppm,NA
5,Tunnel,Rack,L9,NA,156,SAC254_Abs.m,NA
5,Tunnel,Rack,L9,NA,156,SAC436_Abs.m,NA
5,Tunnel,Grab,Grab,2019-01-07T20:10:00Z,58,NPOC_ppm,3.552
5,Tunnel,Grab,Grab,2019-01-07T20:10:00Z,58,Turbid.FTUeq,NA
5,Tunnel,Grab,Grab,2019-01-07T20:10:00Z,58,NO3.Neq_ppm,NA
5,Tunnel,Grab,Grab,2019-01-07T20:10:00Z,58,TOCeq_ppm,NA
5,Tunnel,Grab,Grab,2019-01-07T20:10:00Z,58,DOCeq_ppm,NA
5,Tunnel,Grab,Grab,2019-01-07T20:10:00Z,58,SAC254_Abs.m,NA
5,Tunnel,Grab,Grab,2019-01-07T20:10:00Z,58,SAC436_Abs.m,NA
5,Leech-head,Rack,L1,NA,124,NPOC_ppm,6.467
5,Leech-head,Rack,L1,NA,124,Turbid.FTUeq,NA
5,Leech-head,Rack,L1,NA,124,NO3.Neq_ppm,NA
5,Leech-head,Rack,L1,NA,124,TOCeq_ppm,NA
5,Leech-head,Rack,L1,NA,124,DOCeq_ppm,NA
5,Leech-head,Rack,L1,NA,124,SAC254_Abs.m,NA
5,Leech-head,Rack,L1,NA,124,SAC436_Abs.m,NA
5,Leech-head,Rack,L2,NA,139,NPOC_ppm,6.449
5,Leech-head,Rack,L2,NA,139,Turbid.FTUeq,NA
5,Leech-head,Rack,L2,NA,139,NO3.Neq_ppm,NA
5,Leech-head,Rack,L2,NA,139,TOCeq_ppm,NA
5,Leech-head,Rack,L2,NA,139,DOCeq_ppm,NA
5,Leech-head,Rack,L2,NA,139,SAC254_Abs.m,NA
5,Leech-head,Rack,L2,NA,139,SAC436_Abs.m,NA
5,Leech-head,Rack,L3,NA,155,NPOC_ppm,6.948
5,Leech-head,Rack,L3,NA,155,Turbid.FTUeq,NA
5,Leech-head,Rack,L3,NA,155,NO3.Neq_ppm,NA
5,Leech-head,Rack,L3,NA,155,TOCeq_ppm,NA
5,Leech-head,Rack,L3,NA,155,DOCeq_ppm,NA
5,Leech-head,Rack,L3,NA,155,SAC254_Abs.m,NA
5,Leech-head,Rack,L3,NA,155,SAC436_Abs.m,NA
5,Leech-head,Rack,L4,NA,171,NPOC_ppm,7.264
5,Leech-head,Rack,L4,NA,171,Turbid.FTUeq,NA
5,Leech-head,Rack,L4,NA,171,NO3.Neq_ppm,NA
5,Leech-head,Rack,L4,NA,171,TOCeq_ppm,NA
5,Leech-head,Rack,L4,NA,171,DOCeq_ppm,NA
5,Leech-head,Rack,L4,NA,171,SAC254_Abs.m,NA
5,Leech-head,Rack,L4,NA,171,SAC436_Abs.m,NA
5,Leech-head,Grab,Grab,2019-01-07T22:15:00Z,NA,NPOC_ppm,4.414
5,Leech-head,Grab,Grab,2019-01-07T22:15:00Z,NA,Turbid.FTUeq,NA
5,Leech-head,Grab,Grab,2019-01-07T22:15:00Z,NA,NO3.Neq_ppm,NA
5,Leech-head,Grab,Grab,2019-01-07T22:15:00Z,NA,TOCeq_ppm,NA
5,Leech-head,Grab,Grab,2019-01-07T22:15:00Z,NA,DOCeq_ppm,NA
5,Leech-head,Grab,Grab,2019-01-07T22:15:00Z,NA,SAC254_Abs.m,NA
5,Leech-head,Grab,Grab,2019-01-07T22:15:00Z,NA,SAC436_Abs.m,NA
5,Weeks-out,Rack,L1,NA,60,NPOC_ppm,8.391
5,Weeks-out,Rack,L1,NA,60,Turbid.FTUeq,NA
5,Weeks-out,Rack,L1,NA,60,NO3.Neq_ppm,NA
5,Weeks-out,Rack,L1,NA,60,TOCeq_ppm,NA
5,Weeks-out,Rack,L1,NA,60,DOCeq_ppm,NA
5,Weeks-out,Rack,L1,NA,60,SAC254_Abs.m,NA
5,Weeks-out,Rack,L1,NA,60,SAC436_Abs.m,NA
5,Weeks-out,Rack,L2,NA,75,NPOC_ppm,8.629
5,Weeks-out,Rack,L2,NA,75,Turbid.FTUeq,NA
5,Weeks-out,Rack,L2,NA,75,NO3.Neq_ppm,NA
5,Weeks-out,Rack,L2,NA,75,TOCeq_ppm,NA
5,Weeks-out,Rack,L2,NA,75,DOCeq_ppm,NA
5,Weeks-out,Rack,L2,NA,75,SAC254_Abs.m,NA
5,Weeks-out,Rack,L2,NA,75,SAC436_Abs.m,NA
5,Weeks-out,Rack,L3,NA,96,NPOC_ppm,8.24
5,Weeks-out,Rack,L3,NA,96,Turbid.FTUeq,NA
5,Weeks-out,Rack,L3,NA,96,NO3.Neq_ppm,NA
5,Weeks-out,Rack,L3,NA,96,TOCeq_ppm,NA
5,Weeks-out,Rack,L3,NA,96,DOCeq_ppm,NA
5,Weeks-out,Rack,L3,NA,96,SAC254_Abs.m,NA
5,Weeks-out,Rack,L3,NA,96,SAC436_Abs.m,NA
5,Weeks-out,Rack,L4,NA,108,NPOC_ppm,8.507
5,Weeks-out,Rack,L4,NA,108,Turbid.FTUeq,NA
5,Weeks-out,Rack,L4,NA,108,NO3.Neq_ppm,NA
5,Weeks-out,Rack,L4,NA,108,TOCeq_ppm,NA
5,Weeks-out,Rack,L4,NA,108,DOCeq_ppm,NA
5,Weeks-out,Rack,L4,NA,108,SAC254_Abs.m,NA
5,Weeks-out,Rack,L4,NA,108,SAC436_Abs.m,NA
5,Weeks-out,Grab,Grab,2019-01-07T22:50:00Z,NA,NPOC_ppm,5.074
5,Weeks-out,Grab,Grab,2019-01-07T22:50:00Z,NA,Turbid.FTUeq,NA
5,Weeks-out,Grab,Grab,2019-01-07T22:50:00Z,NA,NO3.Neq_ppm,NA
5,Weeks-out,Grab,Grab,2019-01-07T22:50:00Z,NA,TOCeq_ppm,NA
5,Weeks-out,Grab,Grab,2019-01-07T22:50:00Z,NA,DOCeq_ppm,NA
5,Weeks-out,Grab,Grab,2019-01-07T22:50:00Z,NA,SAC254_Abs.m,NA
5,Weeks-out,Grab,Grab,2019-01-07T22:50:00Z,NA,SAC436_Abs.m,NA
5,Chris-crk,Rack,L1,NA,48,NPOC_ppm,2.482
5,Chris-crk,Rack,L1,NA,48,Turbid.FTUeq,NA
5,Chris-crk,Rack,L1,NA,48,NO3.Neq_ppm,NA
5,Chris-crk,Rack,L1,NA,48,TOCeq_ppm,NA
5,Chris-crk,Rack,L1,NA,48,DOCeq_ppm,NA
5,Chris-crk,Rack,L1,NA,48,SAC254_Abs.m,NA
5,Chris-crk,Rack,L1,NA,48,SAC436_Abs.m,NA
5,Chris-crk,Rack,L2,NA,85,NPOC_ppm,3.332
5,Chris-crk,Rack,L2,NA,85,Turbid.FTUeq,NA
5,Chris-crk,Rack,L2,NA,85,NO3.Neq_ppm,NA
5,Chris-crk,Rack,L2,NA,85,TOCeq_ppm,NA
5,Chris-crk,Rack,L2,NA,85,DOCeq_ppm,NA
5,Chris-crk,Rack,L2,NA,85,SAC254_Abs.m,NA
5,Chris-crk,Rack,L2,NA,85,SAC436_Abs.m,NA
5,Chris-crk,Grab,Grab,2019-01-07T23:20:00Z,NA,NPOC_ppm,1.953
5,Chris-crk,Grab,Grab,2019-01-07T23:20:00Z,NA,Turbid.FTUeq,NA
5,Chris-crk,Grab,Grab,2019-01-07T23:20:00Z,NA,NO3.Neq_ppm,NA
5,Chris-crk,Grab,Grab,2019-01-07T23:20:00Z,NA,TOCeq_ppm,NA
5,Chris-crk,Grab,Grab,2019-01-07T23:20:00Z,NA,DOCeq_ppm,NA
5,Chris-crk,Grab,Grab,2019-01-07T23:20:00Z,NA,SAC254_Abs.m,NA
5,Chris-crk,Grab,Grab,2019-01-07T23:20:00Z,NA,SAC436_Abs.m,NA
5,Lab,QA-QC,RO,NA,NA,NPOC_ppm,0.466
5,Lab,QA-QC,RO,NA,NA,Turbid.FTUeq,NA
5,Lab,QA-QC,RO,NA,NA,NO3.Neq_ppm,NA
5,Lab,QA-QC,RO,NA,NA,TOCeq_ppm,NA
5,Lab,QA-QC,RO,NA,NA,DOCeq_ppm,NA
5,Lab,QA-QC,RO,NA,NA,SAC254_Abs.m,NA
5,Lab,QA-QC,RO,NA,NA,SAC436_Abs.m,NA
5,Lab,QA-QC,RO,NA,NA,NPOC_ppm,0.1733
5,Lab,QA-QC,RO,NA,NA,Turbid.FTUeq,NA
5,Lab,QA-QC,RO,NA,NA,NO3.Neq_ppm,NA
5,Lab,QA-QC,RO,NA,NA,TOCeq_ppm,NA
5,Lab,QA-QC,RO,NA,NA,DOCeq_ppm,NA
5,Lab,QA-QC,RO,NA,NA,SAC254_Abs.m,NA
5,Lab,QA-QC,RO,NA,NA,SAC436_Abs.m,NA
6,Weeks-out,Rack,L1,NA,92,NPOC_ppm,6.093
6,Weeks-out,Rack,L1,NA,92,Turbid.FTUeq,NA
6,Weeks-out,Rack,L1,NA,92,NO3.Neq_ppm,NA
6,Weeks-out,Rack,L1,NA,92,TOCeq_ppm,NA
6,Weeks-out,Rack,L1,NA,92,DOCeq_ppm,NA
6,Weeks-out,Rack,L1,NA,92,SAC254_Abs.m,NA
6,Weeks-out,Rack,L1,NA,92,SAC436_Abs.m,NA
6,Weeks-out,Rack,L2,NA,102,NPOC_ppm,5.897
6,Weeks-out,Rack,L2,NA,102,Turbid.FTUeq,NA
6,Weeks-out,Rack,L2,NA,102,NO3.Neq_ppm,NA
6,Weeks-out,Rack,L2,NA,102,TOCeq_ppm,NA
6,Weeks-out,Rack,L2,NA,102,DOCeq_ppm,NA
6,Weeks-out,Rack,L2,NA,102,SAC254_Abs.m,NA
6,Weeks-out,Rack,L2,NA,102,SAC436_Abs.m,NA
6,Leech-head,Rack,L1,NA,147,NPOC_ppm,3.95
6,Leech-head,Rack,L1,NA,147,Turbid.FTUeq,NA
6,Leech-head,Rack,L1,NA,147,NO3.Neq_ppm,NA
6,Leech-head,Rack,L1,NA,147,TOCeq_ppm,NA
6,Leech-head,Rack,L1,NA,147,DOCeq_ppm,NA
6,Leech-head,Rack,L1,NA,147,SAC254_Abs.m,NA
6,Leech-head,Rack,L1,NA,147,SAC436_Abs.m,NA
6,Chris-crk,Rack,L1,NA,38,NPOC_ppm,3.339
6,Chris-crk,Rack,L1,NA,38,Turbid.FTUeq,NA
6,Chris-crk,Rack,L1,NA,38,NO3.Neq_ppm,NA
6,Chris-crk,Rack,L1,NA,38,TOCeq_ppm,NA
6,Chris-crk,Rack,L1,NA,38,DOCeq_ppm,NA
6,Chris-crk,Rack,L1,NA,38,SAC254_Abs.m,NA
6,Chris-crk,Rack,L1,NA,38,SAC436_Abs.m,NA
6,Chris-crk,Grab,Grab,2019-02-05T18:30:00Z,25,NPOC_ppm,1.845
6,Chris-crk,Grab,Grab,2019-02-05T18:30:00Z,25,Turbid.FTUeq,NA
6,Chris-crk,Grab,Grab,2019-02-05T18:30:00Z,25,NO3.Neq_ppm,NA
6,Chris-crk,Grab,Grab,2019-02-05T18:30:00Z,25,TOCeq_ppm,NA
6,Chris-crk,Grab,Grab,2019-02-05T18:30:00Z,25,DOCeq_ppm,NA
6,Chris-crk,Grab,Grab,2019-02-05T18:30:00Z,25,SAC254_Abs.m,NA
6,Chris-crk,Grab,Grab,2019-02-05T18:30:00Z,25,SAC436_Abs.m,NA
6,Cragg-crk,Rack,L1,NA,51,NPOC_ppm,3.548
6,Cragg-crk,Rack,L1,NA,51,Turbid.FTUeq,NA
6,Cragg-crk,Rack,L1,NA,51,NO3.Neq_ppm,NA
