trip,NPOC_ppm,site,sample_type,sample,dt_sampled,fillStage_cm,analysis,Turbid.FTUeq,NO3.Neq_ppm,TOCeq_ppm,DOCeq_ppm,SAC254_Abs.m,SAC436_Abs.m,trip_end,three_seasons,two_seasons,SUVA
18,5.115,Leech-downstreamconf,Grab,Grab,2019-11-13T18:20:00Z,NA,DOC,0,0.147,6.91,5.81,14.171,0.275,2019-11-15T08:00:00Z,early wet [Oct-Dec],wet,0.360948415778703
18,3.689,Lazar,Grab,Grab,2019-11-14T19:00:00Z,NA,DOC,0,0.123,5.951,5.138,12.531,0.204,2019-11-15T08:00:00Z,early wet [Oct-Dec],wet,0.294389913015721
18,4.228,West-Leech,Grab,Grab,2019-11-13T18:10:00Z,20,DOC,0,0.205,7.816,6.535,15.94,0.309,2019-11-15T08:00:00Z,early wet [Oct-Dec],wet,0.26524466750313674
18,2.498,Survey-East,Grab,Grab,2019-11-14T19:30:00Z,NA,DOC,0,0,3.842,3.356,8.185,0.154,2019-11-15T08:00:00Z,early wet [Oct-Dec],wet,0.3051924251679902
18,10,Weeks-out,Grab,Grab,2019-11-14T18:00:00Z,43,DOC,0,0.751,18.829,15.2,37.073,0.601,2019-11-15T08:00:00Z,early wet [Oct-Dec],wet,0.26973808432012514
18,2.743,Chris-crk,Grab,Grab,2019-11-14T18:30:00Z,21,DOC,0,0,4.53,3.913,9.543,0.201,2019-11-15T08:00:00Z,early wet [Oct-Dec],wet,0.2874358168290894
18,6.188,Leech-head,Grab,Grab,2019-11-14T17:00:00Z,99,DOC,0,0.405,11.889,9.828,23.972,0.403,2019-11-15T08:00:00Z,early wet [Oct-Dec],wet,0.2581344902386117
18,3.576,Cragg-crk,Grab,Algae,2019-11-13T08:00:00Z,NA,DOC,0,0.391,11.856,9.841,24.003,0.414,2019-11-15T08:00:00Z,early wet [Oct-Dec],wet,0.14898137732783404
18,2.89,Cragg-crk,Grab,Grab,2019-11-13T23:30:00Z,17,DOC,0,0.0105,4.7620000000000005,4.0975,9.993500000000001,0.20400000000000001,2019-11-15T08:00:00Z,early wet [Oct-Dec],wet,0.2891879721819182
18,2.833,Cragg-crk,Grab,Grab,2019-11-13T23:30:00Z,17,DOC,0,0.0105,4.7620000000000005,4.0975,9.993500000000001,0.20400000000000001,2019-11-15T08:00:00Z,early wet [Oct-Dec],wet,0.28348426477210187
18,2.842,Cragg-crk,Grab,Grab,2019-11-14T21:00:00Z,NA,DOC,0,0,4.653,4.084,9.96,0.202,2019-11-15T08:00:00Z,early wet [Oct-Dec],wet,0.28534136546184735
18,3.019,Tunnel,Grab,Treatability,2019-11-12T19:30:00Z,0,DOC,0,0.014,5.2265,4.541,11.0755,0.2385,2019-11-15T08:00:00Z,early wet [Oct-Dec],wet,0.2725836305358675
18,3.426,Tunnel,Grab,Treatability,2019-11-12T19:30:00Z,0,DOC,0,0.014,5.2265,4.541,11.0755,0.2385,2019-11-15T08:00:00Z,early wet [Oct-Dec],wet,0.30933140715994767
18,5.464,Tunnel,QA-QC,HoldTime-B6,2019-10-23T08:00:00Z,NA,DOC,0,0.058,6.023,4.969,12.119,0.251,2019-11-15T08:00:00Z,early wet [Oct-Dec],wet,0.4508622823665319
18,5.443,Tunnel,QA-QC,HoldTime-B7,2019-10-23T08:00:00Z,NA,DOC,0,0.223,9.216,7.706,18.795,0.303,2019-11-15T08:00:00Z,early wet [Oct-Dec],wet,0.2895982974195264
18,5.482,Tunnel,QA-QC,HoldTime-B8,2019-10-23T08:00:00Z,NA,DOC,0,0.212,9.21,7.761,18.928,0.331,2019-11-15T08:00:00Z,early wet [Oct-Dec],wet,0.2896238377007608
18,5.542,Tunnel,QA-QC,HoldTime-B9,2019-10-23T08:00:00Z,NA,DOC,0,0.218,9.319,7.877,19.211,0.343,2019-11-15T08:00:00Z,early wet [Oct-Dec],wet,0.28848055801363803
18,5.537,Tunnel,QA-QC,HoldTime-B10,2019-10-23T08:00:00Z,NA,DOC,0,0.215,9.205,7.817,19.066,0.348,2019-11-15T08:00:00Z,early wet [Oct-Dec],wet,0.29041225217664957
18,3.47,Tunnel,QA-QC,HoldTime-C1,2019-11-12T08:00:00Z,NA,DOC,0,0.218,9.225,7.736,18.869,0.332,2019-11-15T08:00:00Z,early wet [Oct-Dec],wet,0.18389951772748955
18,3.436,Tunnel,QA-QC,HoldTime-C2,2019-11-12T08:00:00Z,NA,DOC,0,0.046,5.97,5.024,12.254,0.265,2019-11-15T08:00:00Z,early wet [Oct-Dec],wet,0.28039823731026603
18,3.221,Tunnel,QA-QC,HoldTime-C3,2019-11-12T08:00:00Z,NA,DOC,0,0.023,5.983,5.017,12.238,0.265,2019-11-15T08:00:00Z,early wet [Oct-Dec],wet,0.2631966007517568
18,3.349,Tunnel,QA-QC,HoldTime-C4,2019-11-12T08:00:00Z,NA,DOC,0,0.029,5.917,4.99,12.171,0.255,2019-11-15T08:00:00Z,early wet [Oct-Dec],wet,0.2751622709719826
18,3.078,Tunnel,QA-QC,HoldTime-C5,2019-11-12T08:00:00Z,NA,DOC,0,0.049,5.884,4.956,12.087,0.259,2019-11-15T08:00:00Z,early wet [Oct-Dec],wet,0.2546537602382725
18,3.7,Tunnel,Grab,R1,2019-11-13T22:00:00Z,NA,DOC,0,0.033,6.008,5.027,12.262,0.253,2019-11-15T08:00:00Z,early wet [Oct-Dec],wet,0.3017452291632686
18,3.58,Tunnel,Grab,R2,2019-11-13T22:00:00Z,NA,DOC,0,0.088,6.601,5.511,13.443,0.272,2019-11-15T08:00:00Z,early wet [Oct-Dec],wet,0.26630960351112104
18,3.7,Tunnel,Grab,R3,2019-11-13T22:00:00Z,NA,DOC,0,0.069,6.536,5.528,13.484,0.276,2019-11-15T08:00:00Z,early wet [Oct-Dec],wet,0.2743992880450905
18,4.628,Tunnel,Grab,R4,2019-11-13T22:00:00Z,NA,DOC,0,0.077,6.578,5.531,13.491,0.269,2019-11-15T08:00:00Z,early wet [Oct-Dec],wet,0.3430435104884738
18,3.628,Tunnel,Grab,R5,2019-11-13T22:00:00Z,NA,DOC,0,0.086,6.56,5.505,13.427,0.262,2019-11-15T08:00:00Z,early wet [Oct-Dec],wet,0.2702018321292917
18,7.569,Judge-crk,Grab,Treatability,2019-11-12T23:00:00Z,NA,DOC,0,0.32925,10.076,8.441,20.587500000000002,0.3695,2019-11-15T08:00:00Z,early wet [Oct-Dec],wet,0.3676502732240437
18,7.438,Judge-crk,Grab,Treatability,2019-11-12T23:00:00Z,NA,DOC,0,0.32925,10.076,8.441,20.587500000000002,0.3695,2019-11-15T08:00:00Z,early wet [Oct-Dec],wet,0.3612871888281724
18,2.39,Rithet,Grab,Treatability,2019-11-12T22:00:00Z,NA,DOC,0,0,4.0135000000000005,3.4139999999999997,8.327,0.20650000000000002,2019-11-15T08:00:00Z,early wet [Oct-Dec],wet,0.28701813378167407
18,2.283,Rithet,Grab,Treatability,2019-11-12T22:00:00Z,NA,DOC,0,0,4.0135000000000005,3.4139999999999997,8.327,0.20650000000000002,2019-11-15T08:00:00Z,early wet [Oct-Dec],wet,0.27416836795964933
18,2.528,Rithet,Grab,Grab,2019-11-14T08:00:00Z,NA,DOC,0,0.07,4.542,3.939,9.607,0.211,2019-11-15T08:00:00Z,early wet [Oct-Dec],wet,0.26314145935255545
18,3.102,Deception-res,Grab,Treatability,2019-11-12T18:00:00Z,NA,DOC,0,0,4.479,3.7969999999999997,9.261,0.20500000000000002,2019-11-15T08:00:00Z,early wet [Oct-Dec],wet,0.33495302883057987
18,3.124,Deception-res,Grab,Treatability,2019-11-12T18:00:00Z,NA,DOC,0,0,4.479,3.7969999999999997,9.261,0.20500000000000002,2019-11-15T08:00:00Z,early wet [Oct-Dec],wet,0.33732858222654144
18,2.164,Deception-crk,Grab,Grab,2019-11-12T18:30:00Z,NA,DOC,0,0,3.593,3.156,7.698,0.195,2019-11-15T08:00:00Z,early wet [Oct-Dec],wet,0.2811119771369187
18,0.65,Lab,QA-QC,RO,NA,NA,DOC,NA,NA,NA,NA,NA,NA,2019-11-15T08:00:00Z,early wet [Oct-Dec],wet,NA
18,6.128,Lab,QA-QC,Cal-Ver,NA,NA,DOC,NA,NA,NA,NA,NA,NA,2019-11-15T08:00:00Z,early wet [Oct-Dec],wet,NA
18,0.5701,Lab,QA-QC,RO,NA,NA,DOC,NA,NA,NA,NA,NA,NA,2019-11-15T08:00:00Z,early wet [Oct-Dec],wet,NA
18,0.6102,Lab,QA-QC,RO,NA,NA,DOC,NA,NA,NA,NA,NA,NA,2019-11-15T08:00:00Z,early wet [Oct-Dec],wet,NA
19,5.83,Rithet,Grab,Grab,2019-11-22T22:30:00Z,NA,DOC,0,0.022,4.225,3.704,9.035,0.179,2019-11-22T08:00:00Z,early wet [Oct-Dec],wet,0.6452684006640841
19,9.512,Jarvis,Grab,Grab,2019-11-22T22:00:00Z,NA,DOC,0,0.775,17.302,14.257,34.773,0.585,2019-11-22T08:00:00Z,early wet [Oct-Dec],wet,0.27354556696287347
19,4.894,Lazar,Grab,Grab,2019-11-22T21:30:00Z,NA,DOC,0,0.18,8.116,6.963,16.984,0.3,2019-11-22T08:00:00Z,early wet [Oct-Dec],wet,0.2881535562882713
19,9.016,Weeks-out,Grab,Grab,2019-11-22T20:30:00Z,NA,DOC,0,0.709,17.379,14.069,34.314,0.573,2019-11-22T08:00:00Z,early wet [Oct-Dec],wet,0.262749898000816
19,10.06,Weeks-out,Rack,L1,NA,49,DOC,0,0.791,19.438,15.792,38.516,0.641,2019-11-22T08:00:00Z,early wet [Oct-Dec],wet,0.2611901547408869
19,10.1,Weeks-out,Rack,L2,NA,63,DOC,0,0.766,19.096,15.286,37.283,0.595,2019-11-22T08:00:00Z,early wet [Oct-Dec],wet,0.27090094681222004
19,10.62,Weeks-out,Rack,L3,NA,79,DOC,0,0.77,20.276,16.324,39.816,0.642,2019-11-22T08:00:00Z,early wet [Oct-Dec],wet,0.26672694394213375
19,2.822,Chris-crk,Grab,Grab,2019-11-22T21:00:00Z,25,DOC,0,0,4.403,3.87,9.439,0.187,2019-11-22T08:00:00Z,early wet [Oct-Dec],wet,0.29897234876575907
19,5.634,Chris-crk,Rack,L1,NA,28,DOC,0,0.393,9.58,7.981,19.466,0.347,2019-11-22T08:00:00Z,early wet [Oct-Dec],wet,0.28942772012740164
19,6.746,Chris-crk,Rack,L2,NA,37,DOC,0,0.577,11.714,9.632,23.493,0.389,2019-11-22T08:00:00Z,early wet [Oct-Dec],wet,0.2871493636402333
19,6.761,Leech-head,Grab,Grab,2019-11-22T19:50:00Z,115,DOC,0,0.411,12.515,10.331,25.197,0.427,2019-11-22T08:00:00Z,early wet [Oct-Dec],wet,0.26832559431678377
19,7.262,Leech-head,Rack,L1,NA,105,DOC,0,0.524,13.799,11.194,27.303,0.458,2019-11-22T08:00:00Z,early wet [Oct-Dec],wet,0.2659780976449474
19,8.115,Leech-head,Rack,L2,NA,117,DOC,0,0.711,14.425,11.904,29.034,0.489,2019-11-22T08:00:00Z,early wet [Oct-Dec],wet,0.2794998966728663
19,4.02,Cragg-crk,Grab,Grab,2019-11-22T19:00:00Z,37,DOC,0,0.069,6.527,5.708,13.921,0.257,2019-11-22T08:00:00Z,early wet [Oct-Dec],wet,0.28877235830759285
19,3.528,Cragg-crk,Rack,L1,NA,24,DOC,0,0.084,5.752,4.975,12.135,0.228,2019-11-22T08:00:00Z,early wet [Oct-Dec],wet,0.2907292954264524
19,4.624,Cragg-crk,Rack,L2,NA,41,DOC,0,0.364,8.25,6.99,17.049,0.288,2019-11-22T08:00:00Z,early wet [Oct-Dec],wet,0.2712182532699865
19,6.778,Cragg-crk,Rack,L3,NA,60,DOC,0,0.635,11.603,9.773,23.835,0.394,2019-11-22T08:00:00Z,early wet [Oct-Dec],wet,0.28437172225718477
19,3.728,West-Leech,Grab,Grab,2019-11-22T16:45:00Z,28,DOC,0,0.06,6.559,5.691,13.879,0.28,2019-11-22T08:00:00Z,early wet [Oct-Dec],wet,0.26860724836083294
19,4.485,West-Leech,Rack,L1,NA,27,DOC,0,0.214,8.33,6.959,16.973,0.33,2019-11-22T08:00:00Z,early wet [Oct-Dec],wet,0.26424320980380606
19,6.391,West-Leech,Rack,L2,NA,47,DOC,0,0.572,12.252,9.935,24.232,0.447,2019-11-22T08:00:00Z,early wet [Oct-Dec],wet,0.26374215912842525
19,8.296,West-Leech,Rack,L3,NA,67,DOC,0,0.84,15.764,12.783,31.178,0.541,2019-11-22T08:00:00Z,early wet [Oct-Dec],wet,0.2660850599781897
19,9.479,West-Leech,Rack,L4,NA,84,DOC,1.279,0.721,16.016,12.68,30.927,0.514,2019-11-22T08:00:00Z,early wet [Oct-Dec],wet,0.3064959420571022
19,4.31,Tunnel,Grab,Grab,2019-11-22T18:00:00Z,23,DOC,0,0.136,7.503,6.382,15.565,0.286,2019-11-22T08:00:00Z,early wet [Oct-Dec],wet,0.27690330870542884
19,6.843,Tunnel,Rack,L1,NA,19,DOC,0,0.505,11.777,9.723,23.716,0.411,2019-11-22T08:00:00Z,early wet [Oct-Dec],wet,0.28853938269522683
19,5.372,Tunnel,Rack,L2,NA,35,DOC,0,0.372,9.951,8.104,19.766,0.379,2019-11-22T08:00:00Z,early wet [Oct-Dec],wet,0.2717798239400992
19,6.39,Tunnel,Rack,L3,NA,54,DOC,0,0.518,11.766,9.573,23.348,0.441,2019-11-22T08:00:00Z,early wet [Oct-Dec],wet,0.27368511221517905
19,9.024,Tunnel,Rack,L4,NA,70,DOC,0,0.669,13.811,11.165,27.232,0.482,2019-11-22T08:00:00Z,early wet [Oct-Dec],wet,0.3313748531139835
19,7.584,Tunnel,Rack,L5,NA,86,DOC,2.353,0.673,14.465,11.447,27.92,0.482,2019-11-22T08:00:00Z,early wet [Oct-Dec],wet,0.27163323782234955
19,0.6061,Lab,QA-QC,tap-water,NA,NA,DOC,NA,NA,NA,NA,NA,NA,2019-11-22T08:00:00Z,early wet [Oct-Dec],wet,NA
19,0.4427,Lab,QA-QC,RO,NA,NA,DOC,NA,NA,NA,NA,NA,NA,2019-11-22T08:00:00Z,early wet [Oct-Dec],wet,NA
2,16.81,Weeks-out,Rack,L1,NA,30,DOC,0,0.675,19.923,15.735,NaN,NaN,2018-11-07T08:00:00Z,early wet [Oct-Dec],wet,NaN
2,19.07,Weeks-out,Rack,L2,NA,35,DOC,0,0.634,17.601,13.985,NaN,NaN,2018-11-07T08:00:00Z,early wet [Oct-Dec],wet,NaN
2,11.74,Weeks-out,Rack,L3,NA,40,DOC,0,0.749,15.616,12.323,NaN,NaN,2018-11-07T08:00:00Z,early wet [Oct-Dec],wet,NaN
2,12.93,Weeks-out,Rack,L4,NA,45,DOC,0,0.709,16.803,13.264,NaN,NaN,2018-11-07T08:00:00Z,early wet [Oct-Dec],wet,NaN
2,12.32,Weeks-out,Rack,L5,NA,50,DOC,0,NaN,NaN,NaN,NaN,NaN,2018-11-07T08:00:00Z,early wet [Oct-Dec],wet,NaN
2,10.66,Weeks-out,Grab,Grab,2018-11-06T21:55:00Z,NA,DOC,0,0.538,16.339,13.075,NaN,NaN,2018-11-07T08:00:00Z,early wet [Oct-Dec],wet,NaN
2,8.305,Leech-head,Rack,L1,NA,80,DOC,0,0.56,12.67,10.007,NaN,NaN,2018-11-07T08:00:00Z,early wet [Oct-Dec],wet,NaN
2,9.335,Leech-head,Rack,L2,NA,90,DOC,0.344,0.867,13.91,11.038,NaN,NaN,2018-11-07T08:00:00Z,early wet [Oct-Dec],wet,NaN
2,9.306,Leech-head,Rack,L3,NA,100,DOC,0,0.641,13.868,11.084,NaN,NaN,2018-11-07T08:00:00Z,early wet [Oct-Dec],wet,NaN
2,9.406,Leech-head,Rack,L4,NA,110,DOC,0,0.621,13.978,11.256,NaN,NaN,2018-11-07T08:00:00Z,early wet [Oct-Dec],wet,NaN
2,10.3,Leech-head,Rack,L5,NA,120,DOC,0,0.778,15.382,12.267,NaN,NaN,2018-11-07T08:00:00Z,early wet [Oct-Dec],wet,NaN
2,8.702,Leech-head,Grab,Grab,2018-11-06T20:20:00Z,NA,DOC,0,0.496,13.972,11.229,NaN,NaN,2018-11-07T08:00:00Z,early wet [Oct-Dec],wet,NaN
2,5.411,Chris-crk,Rack,L1,NA,30,DOC,0,0.252,8.861,7.147,NaN,NaN,2018-11-07T08:00:00Z,early wet [Oct-Dec],wet,NaN
2,7.486,Chris-crk,Rack,L2,NA,35,DOC,0,0.344,10.014,8.04,NaN,NaN,2018-11-07T08:00:00Z,early wet [Oct-Dec],wet,NaN
2,9.157,Chris-crk,Rack,L3,NA,45,DOC,0,0.521,11.884,9.356,NaN,NaN,2018-11-07T08:00:00Z,early wet [Oct-Dec],wet,NaN
2,7.041,Chris-crk,Rack,L4,NA,55,DOC,0,0.403,10.784,8.635,NaN,NaN,2018-11-07T08:00:00Z,early wet [Oct-Dec],wet,NaN
2,3.827,Chris-crk,Grab,Grab,2018-11-06T17:05:00Z,NA,DOC,0,0.027,6.198,5.137,NaN,NaN,2018-11-07T08:00:00Z,early wet [Oct-Dec],wet,NaN
2,5.07,Cragg-crk,Rack,L1,NA,22,DOC,0,0.41,7.065,5.588,NaN,NaN,2018-11-07T08:00:00Z,early wet [Oct-Dec],wet,NaN
2,6.541,Cragg-crk,Rack,L2,NA,35,DOC,0,0.696,9.076,7.292,NaN,NaN,2018-11-07T08:00:00Z,early wet [Oct-Dec],wet,NaN
2,8.087,Cragg-crk,Rack,L3,NA,45,DOC,0,0.625,10.915,9.02,NaN,NaN,2018-11-07T08:00:00Z,early wet [Oct-Dec],wet,NaN
2,8.219,Cragg-crk,Rack,L4,NA,50,DOC,0,0.657,11.478,9.407,NaN,NaN,2018-11-07T08:00:00Z,early wet [Oct-Dec],wet,NaN
2,8.152,Cragg-crk,Rack,L5,NA,75,DOC,0,0.53,12.117,9.871,NaN,NaN,2018-11-07T08:00:00Z,early wet [Oct-Dec],wet,NaN
2,5.232,Cragg-crk,Grab,Grab,2018-11-06T16:30:00Z,NA,DOC,0,0.149,8.044,6.621,NaN,NaN,2018-11-07T08:00:00Z,early wet [Oct-Dec],wet,NaN
2,9.483,West-Leech,Rack,L1,NA,40,DOC,0.459,0.67,14.308,11.211,NaN,NaN,2018-11-07T08:00:00Z,early wet [Oct-Dec],wet,NaN
2,10.36,West-Leech,Rack,L2,NA,45,DOC,0.123,0.826,15.399,12.238,NaN,NaN,2018-11-07T08:00:00Z,early wet [Oct-Dec],wet,NaN
2,7.526,West-Leech,Rack,L3,NA,56,DOC,0,0.473,11.979,9.502,NaN,NaN,2018-11-07T08:00:00Z,early wet [Oct-Dec],wet,NaN
2,10.95,West-Leech,Rack,L4,NA,69,DOC,0,0.511,13.344,10.507,NaN,NaN,2018-11-07T08:00:00Z,early wet [Oct-Dec],wet,NaN
2,8.726,West-Leech,Rack,L5,NA,75,DOC,0.955,0.547,13.504,10.544,NaN,NaN,2018-11-07T08:00:00Z,early wet [Oct-Dec],wet,NaN
2,4.635,West-Leech,Grab,Grab,2018-11-07T17:00:00Z,NA,DOC,0,0.114,8.005,6.598,NaN,NaN,2018-11-07T08:00:00Z,early wet [Oct-Dec],wet,NaN
2,3.605,Weeks-Lk-NE,Grab,Grab,NA,NA,DOC,0,0.035,5.71,4.642,NaN,NaN,2018-11-07T08:00:00Z,early wet [Oct-Dec],wet,NaN
2,5.573,Leech-downstreamconf,Grab,Grab,NA,NA,DOC,0,0.1935,8.789,7.1545000000000005,NaN,NaN,2018-11-07T08:00:00Z,early wet [Oct-Dec],wet,NaN
2,3.609,West-Jordan,Grab,Grab,NA,NA,DOC,0,0.006,6.411,5.033,NaN,NaN,2018-11-07T08:00:00Z,early wet [Oct-Dec],wet,NaN
2,10.66,Jarvis,Grab,Grab,NA,NA,DOC,0,0.62,17.378,13.993,NaN,NaN,2018-11-07T08:00:00Z,early wet [Oct-Dec],wet,NaN
2,15.12,W.trib-to-Weeks,Grab,Grab,NA,NA,DOC,0,NaN,NaN,NaN,NaN,NaN,2018-11-07T08:00:00Z,early wet [Oct-Dec],wet,NaN
2,5.343,Boneyard,Grab,Grab,NA,NA,DOC,0,0.234,9.693,7.859,NaN,NaN,2018-11-07T08:00:00Z,early wet [Oct-Dec],wet,NaN
2,8.357,Weeks-Gate,Grab,Grab,NA,NA,DOC,0,0.538,13.802,11.227,NaN,NaN,2018-11-07T08:00:00Z,early wet [Oct-Dec],wet,NaN
2,6.225,Weeks-Lk-SE,Grab,Grab,NA,NA,DOC,0,0.346,9.889,7.81,NaN,NaN,2018-11-07T08:00:00Z,early wet [Oct-Dec],wet,NaN
2,5.325,Leech-downstreamconf,Grab,Grab,NA,NA,DOC,0,0.1935,8.789,7.1545000000000005,NaN,NaN,2018-11-07T08:00:00Z,early wet [Oct-Dec],wet,NaN
2,7.588,Lab,QA-QC,CAL-VER_5.7ppm,NA,NA,DOC,NA,NA,NA,NA,NA,NA,2018-11-07T08:00:00Z,early wet [Oct-Dec],wet,NA
2,14.41,Lab,QA-QC,CAL-VER_11.4ppm,NA,NA,DOC,NA,NA,NA,NA,NA,NA,2018-11-07T08:00:00Z,early wet [Oct-Dec],wet,NA
2,0.3997,Lab,QA-QC,RO_pH<2,NA,NA,DOC,NA,NA,NA,NA,NA,NA,2018-11-07T08:00:00Z,early wet [Oct-Dec],wet,NA
2,0.5614,Lab,QA-QC,RO,NA,NA,DOC,NA,NA,NA,NA,NA,NA,2018-11-07T08:00:00Z,early wet [Oct-Dec],wet,NA
20,4.261,Tunnel,QA-QC,HoldTime-C6,2019-11-12T08:00:00Z,NA,DOC,0,0.008,5.574,4.539,11.07,0.225,2019-12-16T08:00:00Z,early wet [Oct-Dec],wet,0.3849141824751581
20,1.927,Tunnel,QA-QC,HoldTime-C7,2019-11-12T08:00:00Z,NA,DOC,0,0,3.946,3.187,7.773,0.196,2019-12-16T08:00:00Z,early wet [Oct-Dec],wet,0.2479094300784768
20,1.786,Tunnel,QA-QC,HoldTime-C8,2019-11-12T08:00:00Z,NA,DOC,0,0,3.686,2.987,7.285,0.198,2019-12-16T08:00:00Z,early wet [Oct-Dec],wet,0.24516129032258063
20,3.13,Tunnel,QA-QC,HoldTime-C9,2019-11-12T08:00:00Z,NA,DOC,0,0,5.761,4.676,11.404,0.264,2019-12-16T08:00:00Z,early wet [Oct-Dec],wet,0.2744650999649246
20,1.698,Tunnel,QA-QC,HoldTime-C10,2019-11-12T08:00:00Z,NA,DOC,0,0,3.536,2.872,7.005,0.188,2019-12-16T08:00:00Z,early wet [Oct-Dec],wet,0.2423982869379015
20,5.329,Tunnel,Grab,Grab,2019-12-13T18:25:00Z,NA,DOC,0,0.271,9.38,7.797,19.016,0.339,2019-12-16T08:00:00Z,early wet [Oct-Dec],wet,0.2802376945729912
20,5.118,Tunnel,Grab,Grab,2019-12-13T22:45:00Z,NA,DOC,0,0.243,9.065,7.551,18.416,0.321,2019-12-16T08:00:00Z,early wet [Oct-Dec],wet,0.27791051259774113
20,3.996,Tunnel,Grab,Grab,2019-12-16T19:00:00Z,36,DOC,0,0.103,7.059,5.911,14.418,0.275,2019-12-16T08:00:00Z,early wet [Oct-Dec],wet,0.27715355805243447
20,3.752,Tunnel,Rack,L1,NA,33,DOC,0,0.106,7.266,5.962,14.542,0.294,2019-12-16T08:00:00Z,early wet [Oct-Dec],wet,0.2580112776784486
20,5.286,Tunnel,Rack,L2,NA,53,DOC,0,0.409,10.085,8.36,20.39,0.388,2019-12-16T08:00:00Z,early wet [Oct-Dec],wet,0.2592447278077489
20,5.648,Tunnel,Rack,L3,NA,69,DOC,0,0.41,10.608,8.713,21.251,0.37,2019-12-16T08:00:00Z,early wet [Oct-Dec],wet,0.2657757282010258
20,3.668,Tunnel,Grab,Grab,2019-12-18T18:30:00Z,34,DOC,0,0.079,6.656,5.615,13.696,0.271,2019-12-16T08:00:00Z,early wet [Oct-Dec],wet,0.2678154205607477
20,3.722,Cragg-crk,Grab,Grab,2019-12-16T20:00:00Z,43,DOC,0,0.046,6.425,5.571,13.589,0.26,2019-12-16T08:00:00Z,early wet [Oct-Dec],wet,0.2738980057399367
20,4.297,Cragg-crk,Rack,L1,NA,43,DOC,0,0.14,7.492,6.398,15.606,0.291,2019-12-16T08:00:00Z,early wet [Oct-Dec],wet,0.2753428168653082
20,5.346,Cragg-crk,Rack,L2,NA,59,DOC,0,0.369,9.676,8.148,19.873,0.362,2019-12-16T08:00:00Z,early wet [Oct-Dec],wet,0.2690082020832285
20,6.365,Cragg-crk,Rack,L3,NA,75,DOC,0,0.42,10.587,8.791,21.442,0.368,2019-12-16T08:00:00Z,early wet [Oct-Dec],wet,0.296847309019681
20,2.615,Chris-crk,Grab,Grab,2019-12-17T19:45:00Z,26,DOC,0,0,4.447,3.781,9.223,0.174,2019-12-16T08:00:00Z,early wet [Oct-Dec],wet,0.28353030467309986
20,3.7,Cragg-crk,Grab,Grab,2019-12-17T22:00:00Z,NA,DOC,0,0.008,6.173,5.362,13.078,0.255,2019-12-16T08:00:00Z,early wet [Oct-Dec],wet,0.282917877351277
21,4.464,Cragg-crk,Grab,Grab,2019-12-19T20:00:00Z,63,DOC,0,0.158,7.91,6.786,16.552,0.321,2019-12-19T08:00:00Z,early wet [Oct-Dec],wet,0.26969550507491546
21,3.763,Cragg-crk,Rack,L1,NA,45,DOC,0,0.066,6.469,5.517,13.457,0.247,2019-12-19T08:00:00Z,early wet [Oct-Dec],wet,0.279631418592554
21,4.395,Cragg-crk,Rack,L2,NA,63,DOC,0,0.205,8.443,7.033,17.153,0.308,2019-12-19T08:00:00Z,early wet [Oct-Dec],wet,0.256223401154317
20,2.573,Chris-crk,Grab,Grab,2019-12-16T21:35:00Z,27,DOC,0,0,4.528,3.888,9.482,0.191,2019-12-16T08:00:00Z,early wet [Oct-Dec],wet,0.27135625395486185
20,4.785,Chris-crk,Rack,L1,NA,26,DOC,0,0.31,8.761,7.266,17.721,0.316,2019-12-16T08:00:00Z,early wet [Oct-Dec],wet,0.27001862197392923
20,4.565,Chris-crk,Rack,L2,NA,36,DOC,0,0.187,8.031,6.76,16.489,0.305,2019-12-16T08:00:00Z,early wet [Oct-Dec],wet,0.2768512341561041
20,6.056,Leech-head,Grab,Grab,2019-12-16T21:00:00Z,124,DOC,0,0.388,11.668,9.477,23.114,0.406,2019-12-16T08:00:00Z,early wet [Oct-Dec],wet,0.26200571082460844
20,6.67,Leech-head,Rack,L1,NA,122,DOC,0,0.584,12.747,10.458,25.508,0.435,2019-12-16T08:00:00Z,early wet [Oct-Dec],wet,0.26148659244158695
20,7.693,Leech-head,Rack,L2,NA,139,DOC,0,0.58,12.561,10.306,25.138,0.427,2019-12-16T08:00:00Z,early wet [Oct-Dec],wet,0.3060307104781605
20,5.715,Leech-head,Grab,Grab,2019-12-17T20:00:00Z,NA,DOC,0,0.395,11.212,9.119,22.242,0.368,2019-12-16T08:00:00Z,early wet [Oct-Dec],wet,0.2569463177771783
20,7.704,Weeks-out,Grab,Grab,2019-12-16T21:20:00Z,79,DOC,0,0.504,15.284,12.322,30.053,0.503,2019-12-16T08:00:00Z,early wet [Oct-Dec],wet,0.25634712008784477
20,0.6636,Weeks-out,Rack,L1,NA,72,DOC,0,0.777,18.983,15.242,37.176,0.605,2019-12-16T08:00:00Z,early wet [Oct-Dec],wet,0.017850225952227242
20,9.025,Weeks-out,Rack,L2,NA,79,DOC,0.002,0.722,18.191,14.524,35.425,0.583,2019-12-16T08:00:00Z,early wet [Oct-Dec],wet,0.2547635850388144
20,8.482,Weeks-out,Rack,L3,NA,97,DOC,0.045,0.843,17.202,13.818,33.702,0.562,2019-12-16T08:00:00Z,early wet [Oct-Dec],wet,0.25167645837042313
