trip,NPOC_ppm,site,sample_type,sample,dt_sampled,fillStage_cm,analysis,Turbid.FTUeq,NO3.Neq_ppm,TOCeq_ppm,DOCeq_ppm,SAC254_Abs.m,SAC436_Abs.m,pseudo254,Abs_250,Abs_365,sample_slope1,sample_slope2,SlopeRatio,E2E3,trip_end,three_seasons,two_seasons,SUVA
22,5.33204,Lab,QA-QC,CalVer-1_5.55ppm,NA,NA,DOC,0,1.274,5.433,5.34,13.024,0.109,12.9857,17.9896,0.7114,-0.8630892346343548,-0.9664319384682581,0.8930677891319528,25.28760191172336,2019-12-19,late wet [Jan-May],wet,0.4094011056511057
22,0.9922,Lab,QA-QC,RO,NA,NA,DOC,0,0,1.13225,1.097,2.6755,0.10625,2.7305,2.7843,0.729525,-0.9991172901310956,-0.9422428992018217,1.0603606468963072,3.8165929885884653,2019-12-19,late wet [Jan-May],wet,0.37084657073444216
22,6.536,Lab,QA-QC,CalVer-2_5.77ppm,NA,NA,DOC,0,1.267,5.576,5.466,13.331,0.099,13.32975,18.4872,0.7243,-0.863207214633663,-0.9761932205889358,0.8842585631898688,25.524230291315753,2019-12-19,late wet [Jan-May],wet,0.4902858000150026
22,0.9408,Lab,QA-QC,RO,NA,NA,DOC,0,0,1.13225,1.097,2.6755,0.10625,2.7305,2.7843,0.729525,-0.9991172901310956,-0.9422428992018217,1.0603606468963072,3.8165929885884653,2019-12-19,late wet [Jan-May],wet,0.35163520837226686
3,11.42,Jarvis,Grab,Grab,2019-11-23T16:25:00Z,NA,DOC,0,0.607,15.914,12.917,NaN,NaN,38.01325,39.6567,9.2598,-0.9996751924832876,-0.9996226437642755,1.0000525685560846,4.282673491868075,2018-11-23,early wet [Oct-Dec],wet,NaN
3,7.605,Chris-crk,Rack,L1,NA,22,DOC,0,0.455,10.349,8.244,NaN,NaN,24.82145,25.9184,6.2589,-0.9990074090784241,-0.9998095551349825,0.9991977011497454,4.141047148860023,2018-11-23,early wet [Oct-Dec],wet,NaN
3,4.338,Chris-crk,Grab,Grab,2019-11-23T16:55:00Z,NA,DOC,0,0.205,7.425,6.044,NaN,NaN,17.84105,18.4992,4.4175,-0.9991940522635798,-0.9994162796198575,0.9997776428493218,4.1877079796264844,2018-11-23,early wet [Oct-Dec],wet,NaN
3,10.49,Weeks-out,Grab,Grab,2019-11-23T17:15:00Z,NA,DOC,0.42,0.965,17.871,14.057,NaN,NaN,42.6319,44.7732,10.7305,NA,NA,NA,4.172517590047063,2018-11-23,early wet [Oct-Dec],wet,NaN
3,7.675,Leech-head,Grab,Grab,2019-11-23T18:00:00Z,NA,DOC,0,0.577,13.674,11.014,NaN,NaN,32.7488,34.1711,7.8799,-0.9996535504548864,-0.9997731480184647,0.9998803752993213,4.336489041739108,2018-11-23,early wet [Oct-Dec],wet,NaN
3,5.267,Cragg-crk,Rack,L1,NA,45,DOC,0,0.3,9.253,7.389,NaN,NaN,22.21335,23.0728,5.647,-0.9991502853455442,-0.9997241232567566,0.9994260037365678,4.085850894280148,2018-11-23,early wet [Oct-Dec],wet,NaN
3,5.177,Cragg-crk,Grab,Grab,2019-11-23T19:15:00Z,NA,DOC,0,0.261,8.648,7.071,NaN,NaN,20.72645,21.5326,4.884,-0.9995645981905263,-0.9994972249160422,1.0000674071651272,4.408804258804258,2018-11-23,early wet [Oct-Dec],wet,NaN
3,6.224,West-Leech,Rack,L1,NA,40,DOC,0,0.25,8.912,7.045,NaN,NaN,21.3919,22.1683,5.5495,-0.9994682127570426,-0.9997948589993856,0.9996732867353709,3.994648166501486,2018-11-23,early wet [Oct-Dec],wet,NaN
3,6.74,West-Leech,Rack,L2,NA,48,DOC,0,0.424,11.27,8.923,NaN,NaN,27.012050000000002,28.0945,6.8973,-0.9994875294514528,-0.9997499455366802,0.999737518280047,4.073260551230192,2018-11-23,early wet [Oct-Dec],wet,NaN
3,6.124,West-Leech,Grab,Grab,2019-11-23T20:15:00Z,NA,DOC,0,0.388,11.026,8.913,NaN,NaN,26.44025,27.4877,6.4665,-0.9995647728952013,-0.9996625646403219,0.9999021752453482,4.250784814041599,2018-11-23,early wet [Oct-Dec],wet,NaN
3,5.362,Boneyard,Grab,Grab,2019-11-23T21:20:00Z,NA,DOC,0,0.28,9.588,7.731,NaN,NaN,22.988799999999998,23.902,5.654,-0.9995044604332596,-0.9995795906599687,0.9999248381745575,4.227449593208348,2018-11-23,early wet [Oct-Dec],wet,NaN
3,5.653,Tunnel,Grab,Grab,2019-11-23T21:45:00Z,NA,DOC,0,0.311,9.729,7.87,NaN,NaN,23.34055,24.2436,5.697,-0.9993310412711323,-0.9996100992336193,0.9997208331901598,4.2555028962611905,2018-11-23,early wet [Oct-Dec],wet,NaN
3,6.877,Lab,QA-QC,CAL-VER_5.7ppm,NA,NA,QA-QC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-23,early wet [Oct-Dec],wet,NA
3,9.604,Jarvis,Grab,Grab,2019-11-23T16:25:00Z,NA,NA,0,0.607,15.914,12.917,NaN,NaN,38.01325,39.6567,9.2598,-0.9996751924832876,-0.9996226437642755,1.0000525685560846,4.282673491868075,2018-11-23,early wet [Oct-Dec],wet,NaN
3,8.781,Chris-crk,Rack,L1,NA,22,NA,0,0.455,10.349,8.244,NaN,NaN,24.82145,25.9184,6.2589,-0.9990074090784241,-0.9998095551349825,0.9991977011497454,4.141047148860023,2018-11-23,early wet [Oct-Dec],wet,NaN
3,4.16,Chris-crk,Grab,Grab,2019-11-23T16:55:00Z,NA,NA,0,0.205,7.425,6.044,NaN,NaN,17.84105,18.4992,4.4175,-0.9991940522635798,-0.9994162796198575,0.9997776428493218,4.1877079796264844,2018-11-23,early wet [Oct-Dec],wet,NaN
3,10.7,Weeks-out,Grab,Grab,2019-11-23T17:15:00Z,NA,NA,0.42,0.965,17.871,14.057,NaN,NaN,42.6319,44.7732,10.7305,NA,NA,NA,4.172517590047063,2018-11-23,early wet [Oct-Dec],wet,NaN
3,7.612,Leech-head,Grab,Grab,2019-11-23T18:00:00Z,NA,NA,0,0.577,13.674,11.014,NaN,NaN,32.7488,34.1711,7.8799,-0.9996535504548864,-0.9997731480184647,0.9998803752993213,4.336489041739108,2018-11-23,early wet [Oct-Dec],wet,NaN
3,6.273,Cragg-crk,Rack,L1,NA,45,NA,0,0.3,9.253,7.389,NaN,NaN,22.21335,23.0728,5.647,-0.9991502853455442,-0.9997241232567566,0.9994260037365678,4.085850894280148,2018-11-23,early wet [Oct-Dec],wet,NaN
3,5.072,Cragg-crk,Grab,Grab,2019-11-23T19:15:00Z,NA,NA,0,0.261,8.648,7.071,NaN,NaN,20.72645,21.5326,4.884,-0.9995645981905263,-0.9994972249160422,1.0000674071651272,4.408804258804258,2018-11-23,early wet [Oct-Dec],wet,NaN
3,5.925,West-Leech,Rack,L1,NA,40,NA,0,0.25,8.912,7.045,NaN,NaN,21.3919,22.1683,5.5495,-0.9994682127570426,-0.9997948589993856,0.9996732867353709,3.994648166501486,2018-11-23,early wet [Oct-Dec],wet,NaN
3,6.894,West-Leech,Rack,L2,NA,48,NA,0,0.424,11.27,8.923,NaN,NaN,27.012050000000002,28.0945,6.8973,-0.9994875294514528,-0.9997499455366802,0.999737518280047,4.073260551230192,2018-11-23,early wet [Oct-Dec],wet,NaN
3,6.218,West-Leech,Grab,Grab,2019-11-23T20:15:00Z,NA,NA,0,0.388,11.026,8.913,NaN,NaN,26.44025,27.4877,6.4665,-0.9995647728952013,-0.9996625646403219,0.9999021752453482,4.250784814041599,2018-11-23,early wet [Oct-Dec],wet,NaN
3,5.281,Boneyard,Grab,Grab,2019-11-23T21:20:00Z,NA,NA,0,0.28,9.588,7.731,NaN,NaN,22.988799999999998,23.902,5.654,-0.9995044604332596,-0.9995795906599687,0.9999248381745575,4.227449593208348,2018-11-23,early wet [Oct-Dec],wet,NaN
3,5.441,Tunnel,Grab,Grab,2019-11-23T21:45:00Z,NA,NA,0,0.311,9.729,7.87,NaN,NaN,23.34055,24.2436,5.697,-0.9993310412711323,-0.9996100992336193,0.9997208331901598,4.2555028962611905,2018-11-23,early wet [Oct-Dec],wet,NaN
4,6.487,Weeks-out,Rack,L1,NA,65,NA,0,0.697,17.656,14.038,NaN,NaN,42.0874,44.2193,10.3091,-0.9998105799849812,-0.9997016109941336,1.0001090015157015,4.289346305691088,2018-12-07,early wet [Oct-Dec],wet,NaN
4,5.799,Weeks-out,Rack,L2,NA,72,NA,0,0.542,16.402,13.115,NaN,NaN,39.243449999999996,40.9319,9.5804,-0.9998270404902075,-0.9997334956436316,1.0000935697833309,4.2724625276606405,2018-12-07,early wet [Oct-Dec],wet,NaN
4,5.967,Weeks-out,Rack,L3,NA,79,NA,0.394,0.592,15.475,12.099,NaN,NaN,37.004949999999994,38.7134,9.3987,NA,NA,NA,4.119016459723153,2018-12-07,early wet [Oct-Dec],wet,NaN
4,3.815,Weeks-out,Rack,L4,NA,86,NA,0,0.375,10.855,8.287,NaN,NaN,26.008,27.0233,7.009,-0.9994559783039101,-0.9997398328544266,0.9997160715806371,3.855514338707376,2018-12-07,early wet [Oct-Dec],wet,NaN
4,4.958,Weeks-out,Rack,L5,NA,90,NA,0,0.463,12.184,9.39,NaN,NaN,29.18695,30.3458,7.767,-0.9995704503429217,-0.9996994252888015,0.9998709862758574,3.907016866228917,2018-12-07,early wet [Oct-Dec],wet,NaN
4,7.753,Weeks-out,Rack,L6,NA,95,NA,0,0.734,15.811,12.485,NaN,NaN,37.8477,39.5353,9.3412,-0.9996817070531755,-0.999817334177964,0.9998643480962449,4.232357727058622,2018-12-07,early wet [Oct-Dec],wet,NaN
4,6.055,Weeks-out,Rack,L7,NA,105,NA,0,0.643,15.681,12.377,NaN,NaN,37.66765,39.1658,9.3913,-0.9993985749683063,-0.9998036763031309,0.9995948191185668,4.170434338164045,2018-12-07,early wet [Oct-Dec],wet,NaN
4,3.334,Weeks-out,Grab,Grab,2018-12-07T20:15:00Z,50,NA,1.94,0.601,16.413,12.67,NaN,NaN,39.22185,40.863,10.3269,NA,NA,NA,3.9569473898265692,2018-12-07,early wet [Oct-Dec],wet,NaN
4,6.539,Chris-crk,Rack,L1,NA,20,NA,0,0.193,7.512,6.005,NaN,NaN,18.027299999999997,18.7897,4.4913,-0.9991543134858514,-0.9994986105542357,0.9996555302181026,4.183577138022399,2018-12-07,early wet [Oct-Dec],wet,NaN
4,7.932,Chris-crk,Rack,L2,NA,27,NA,0,0.182,8.11,6.456,NaN,NaN,19.4606,20.2062,4.9171,-0.9989208023351008,-0.999549695351346,0.9993708236627253,4.109373411156983,2018-12-07,early wet [Oct-Dec],wet,NaN
4,7.827,Chris-crk,Rack,L3,NA,34,NA,0,0.25,8.744,7.059,NaN,NaN,20.9817,21.8208,5.1128,-0.9989158381817445,-0.9995898846085263,0.9993256770229865,4.267876701611641,2018-12-07,early wet [Oct-Dec],wet,NaN
4,7.308,Chris-crk,Rack,L4,NA,41,NA,0,0.336,9.649,7.704,NaN,NaN,23.13575,24.0976,5.6357,-0.9984245723031517,-0.9996269705350151,0.9987971530707901,4.275884096030662,2018-12-07,early wet [Oct-Dec],wet,NaN
4,7.404,Chris-crk,Rack,L5,NA,48,NA,0,0.32,9.713,7.791,NaN,NaN,23.31915,24.247,5.625,-0.9988941469639483,-0.9996476021728528,0.9992462791815169,4.310577777777778,2018-12-07,early wet [Oct-Dec],wet,NaN
4,7.409,Chris-crk,Rack,L6,NA,56,NA,0,0.243,8.628,6.837,NaN,NaN,20.7134,21.5035,5.2138,-0.9987101476740919,-0.999555937351937,0.9991538345716942,4.1243430894932676,2018-12-07,early wet [Oct-Dec],wet,NaN
4,3.095,Chris-crk,Rack,L7,NA,66,NA,0,0.166,7.944,6.17,NaN,NaN,19.0762,19.7611,5.0372,-0.9991252070119352,-0.9996805630318293,0.999444466522176,3.923032637179385,2018-12-07,early wet [Oct-Dec],wet,NaN
4,3.64,Leech-head,Rack,L1,NA,122,NA,0,0.519,12.683,10.326,NaN,NaN,30.41185,31.6055,7.232,-0.9994755178700225,-0.9996155024602764,0.9998599615653125,4.37022953539823,2018-12-07,early wet [Oct-Dec],wet,NaN
4,4.658,Leech-head,Rack,L2,NA,129,NA,0,0.504,12.41,9.938,NaN,NaN,29.79155,31.1722,7.2385,-0.9994003035345811,-0.9997593649722509,0.9996408521387746,4.306444705394764,2018-12-07,early wet [Oct-Dec],wet,NaN
4,7.177,Leech-head,Rack,L3,NA,133,NA,0,0.391,11.675,9.329,NaN,NaN,27.97335,29.1756,6.8624,-0.9994830398665343,-0.9997375954462495,0.9997453776062092,4.251515504779669,2018-12-07,early wet [Oct-Dec],wet,NaN
4,29.75,Leech-head,Rack,L4,NA,140,NA,0,NaN,NaN,NaN,NaN,NaN,27.085250000000002,28.2123,6.7908,-0.999350511290544,-0.9997412614906805,0.9996091486715734,4.154488425516876,2018-12-07,early wet [Oct-Dec],wet,NaN
4,0.1889,Leech-head,Rack,L5,NA,150,NA,0,0.542,12.953,10.24,NaN,NaN,31.04335,32.3586,7.7254,-0.9993204518148991,-0.9998599028032663,0.9994604734254722,4.188598648613665,2018-12-07,early wet [Oct-Dec],wet,NaN
4,6.601,Leech-head,Rack,L6,NA,162,NA,0,0.537,13.349,10.567,NaN,NaN,31.98585,33.3939,7.8739,-0.9991044391888473,-0.9998563925140488,0.9992479386731621,4.241087643988367,2018-12-07,early wet [Oct-Dec],wet,NaN
4,0.1949,Leech-head,Rack,L7,NA,171,NA,0,0.622,12.883,10.109,NaN,NaN,30.8824,32.1944,7.7603,-0.9994083218001596,-0.9999193110838683,0.9994889694817927,4.148602502480575,2018-12-07,early wet [Oct-Dec],wet,NaN
4,6.487,Leech-head,Grab,Grab,2018-12-07T18:30:00Z,109,NA,0,0.339,11.32,9.147,NaN,NaN,27.138599999999997,28.1891,6.5111,-0.9995931036085426,-0.9995168376690668,1.0000763028061175,4.3293913470842105,2018-12-07,early wet [Oct-Dec],wet,NaN
4,5.799,Cragg-crk,Rack,L1,NA,53,NA,0,0.323,9.673,7.892,NaN,NaN,23.187849999999997,24.0947,5.4297,-0.9993262628813806,-0.9996048201128177,0.9997213326448289,4.437574819971637,2018-12-07,early wet [Oct-Dec],wet,NaN
4,5.967,Cragg-crk,Rack,L2,NA,62,NA,0,0.127,8.379,6.658,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NaN,2018-12-07,early wet [Oct-Dec],wet,NaN
4,3.815,Cragg-crk,Rack,L3,NA,73,NA,6.115,0,7.234,5,NaN,NaN,20.18235,20.8852,5.2653,NA,NA,NA,3.966573604542951,2018-12-07,early wet [Oct-Dec],wet,NaN
4,4.958,Cragg-crk,Rack,L4,NA,84,NA,8.211,0.065,8.705,6.065,NaN,NaN,20.0384,20.7398,5.0179,NA,NA,NA,4.1331632754738035,2018-12-07,early wet [Oct-Dec],wet,NaN
4,7.753,Cragg-crk,Rack,L5,NA,96,NA,0.816,0.276,9.822,7.709,NaN,NaN,17.34525,17.8742,6.0023,NA,NA,NA,2.9778918081402126,2018-12-07,early wet [Oct-Dec],wet,NaN
4,6.055,Cragg-crk,Rack,L6,NA,110,NA,5.52,0.207,10.247,7.642,NaN,NaN,20.8722,21.5479,7.1072,NA,NA,NA,3.031840950022512,2018-12-07,early wet [Oct-Dec],wet,NaN
4,3.334,Cragg-crk,Grab,Grab,2018-12-07T16:45:00Z,29,NA,0,0.01,6.101,4.983,NaN,NaN,23.56885,24.4974,6.155,-0.9992238379939475,-0.9998797698862548,0.9993439892354439,3.9800812347684804,2018-12-07,early wet [Oct-Dec],wet,NaN
4,6.539,West-Leech,Rack,L1,NA,50,NA,0,0.226,8.799,7.074,NaN,NaN,24.592799999999997,25.4588,7.3021,-0.9995176102507126,-0.9998555557510816,0.999662005678295,3.4865038824447763,2018-12-07,early wet [Oct-Dec],wet,NaN
4,7.932,West-Leech,Rack,L2,NA,60,NA,0,0.568,13.408,10.717,NaN,NaN,14.6549,15.1219,3.6521,-0.9997914223982547,-0.9990288087947835,1.0007633549671018,4.140604036034063,2018-12-07,early wet [Oct-Dec],wet,NaN
4,7.827,West-Leech,Rack,L3,NA,71,NA,0,0.432,11.811,9.378,NaN,NaN,21.1264,21.9281,5.2713,-0.9996052241990832,-0.99958023702168175,1.000024997670498,4.159903629085805,2018-12-07,early wet [Oct-Dec],wet,NaN
4,7.308,West-Leech,Rack,L4,NA,80,NA,0,0.456,12.411,9.858,NaN,NaN,32.0875,33.4752,7.8252,-0.9991140465088639,-0.9997760472635866,0.9993378509551868,4.277871492102439,2018-12-07,early wet [Oct-Dec],wet,NaN
4,7.404,West-Leech,Rack,L5,NA,90,NA,0,0.478,12.706,10.077,NaN,NaN,28.2905,29.4323,7.0909,-0.9995001423826824,-0.999756161478956,0.9997439184611827,4.150714295787559,2018-12-07,early wet [Oct-Dec],wet,NaN
4,7.409,West-Leech,Rack,L6,NA,105,NA,0,0.422,12.543,9.839,NaN,NaN,29.72085,30.9529,7.444,-0.9996242866294918,-0.999773340876901,0.9998509119604265,4.158100483610962,2018-12-07,early wet [Oct-Dec],wet,NaN
4,3.095,West-Leech,Grab,Grab,2018-12-06T21:30:00Z,25,NA,0,0.026,6.273,5.187,NaN,NaN,30.453200000000002,31.681,7.5546,-0.9995655631777592,-0.9997828848205613,0.9997826311631239,4.19360389696344,2018-12-07,early wet [Oct-Dec],wet,NaN
4,3.64,Tunnel,Grab,Grab,2018-12-06T18:00:00Z,16,NA,0,0.041,6.557,5.383,NaN,NaN,30.096400000000003,31.232,7.5544,-0.999570129675609,-0.999845492356737,0.9997245947666584,4.134279360372763,2018-12-07,early wet [Oct-Dec],wet,NaN
4,4.658,5S-above,Grab,Grab,2018-12-06T16:00:00Z,NA,NA,0,0.444,6.66,5.72,NaN,NaN,15.07825,15.5574,3.733,-0.9995510732128241,-0.9985536072212889,1.0009989108089157,4.167532815429949,2018-12-07,early wet [Oct-Dec],wet,NaN
4,7.177,5S-below,Grab,Grab,2018-12-06T16:00:00Z,NA,NA,0,0.482,6.666,5.748,NaN,NaN,15.73775,16.2746,3.7903,-0.9996395171456001,-0.9986984037185477,1.0009423399732575,4.293749835105401,2018-12-07,early wet [Oct-Dec],wet,NaN
4,29.75,NA,Grab,Grab,NA,NA,NA,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,2018-12-07,early wet [Oct-Dec],wet,NaN
4,0.1889,Lab,QA-QC,RO_pH<2,NA,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-07,early wet [Oct-Dec],wet,NA
4,6.601,Lab,QA-QC,CAL-VER_5.7ppm,NA,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-07,early wet [Oct-Dec],wet,NA
4,0.1949,Lab,QA-QC,RO_pH<2,NA,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-07,early wet [Oct-Dec],wet,NA
4,0,Lab,QA-QC,RO,NA,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-07,early wet [Oct-Dec],wet,NA
4,10.49,Weeks-out,Rack,L1,NA,65,DOC,0,0.697,17.656,14.038,NaN,NaN,42.0874,44.2193,10.3091,-0.9998105799849812,-0.9997016109941336,1.0001090015157015,4.289346305691088,2018-12-07,early wet [Oct-Dec],wet,NaN
4,9.184,Weeks-out,Rack,L2,NA,72,DOC,0,0.542,16.402,13.115,NaN,NaN,39.243449999999996,40.9319,9.5804,-0.9998270404902075,-0.9997334956436316,1.0000935697833309,4.2724625276606405,2018-12-07,early wet [Oct-Dec],wet,NaN
4,8.504,Weeks-out,Rack,L3,NA,79,DOC,0.394,0.592,15.475,12.099,NaN,NaN,37.004949999999994,38.7134,9.3987,NA,NA,NA,4.119016459723153,2018-12-07,early wet [Oct-Dec],wet,NaN
4,6.244,Weeks-out,Rack,L4,NA,86,DOC,0,0.375,10.855,8.287,NaN,NaN,26.008,27.0233,7.009,-0.9994559783039101,-0.9997398328544266,0.9997160715806371,3.855514338707376,2018-12-07,early wet [Oct-Dec],wet,NaN
4,6.083,Weeks-out,Rack,L5,NA,90,DOC,0,0.463,12.184,9.39,NaN,NaN,29.18695,30.3458,7.767,-0.9995704503429217,-0.9996994252888015,0.9998709862758574,3.907016866228917,2018-12-07,early wet [Oct-Dec],wet,NaN
4,9.166,Weeks-out,Rack,L6,NA,95,DOC,0,0.734,15.811,12.485,NaN,NaN,37.8477,39.5353,9.3412,-0.9996817070531755,-0.999817334177964,0.9998643480962449,4.232357727058622,2018-12-07,early wet [Oct-Dec],wet,NaN
4,8.447,Weeks-out,Rack,L7,NA,105,DOC,0,0.643,15.681,12.377,NaN,NaN,37.66765,39.1658,9.3913,-0.9993985749683063,-0.9998036763031309,0.9995948191185668,4.170434338164045,2018-12-07,early wet [Oct-Dec],wet,NaN
4,8.753,Weeks-out,Grab,Grab,2018-12-07T20:15:00Z,50,DOC,1.94,0.601,16.413,12.67,NaN,NaN,39.22185,40.863,10.3269,NA,NA,NA,3.9569473898265692,2018-12-07,early wet [Oct-Dec],wet,NaN
4,4.542,Chris-crk,Rack,L1,NA,20,DOC,0,0.193,7.512,6.005,NaN,NaN,18.027299999999997,18.7897,4.4913,-0.9991543134858514,-0.9994986105542357,0.9996555302181026,4.183577138022399,2018-12-07,early wet [Oct-Dec],wet,NaN
4,4.739,Chris-crk,Rack,L2,NA,27,DOC,0,0.182,8.11,6.456,NaN,NaN,19.4606,20.2062,4.9171,-0.9989208023351008,-0.999549695351346,0.9993708236627253,4.109373411156983,2018-12-07,early wet [Oct-Dec],wet,NaN
4,5.496,Chris-crk,Rack,L3,NA,34,DOC,0,0.25,8.744,7.059,NaN,NaN,20.9817,21.8208,5.1128,-0.9989158381817445,-0.9995898846085263,0.9993256770229865,4.267876701611641,2018-12-07,early wet [Oct-Dec],wet,NaN
4,6.675,Chris-crk,Rack,L4,NA,41,DOC,0,0.336,9.649,7.704,NaN,NaN,23.13575,24.0976,5.6357,-0.9984245723031517,-0.9996269705350151,0.9987971530707901,4.275884096030662,2018-12-07,early wet [Oct-Dec],wet,NaN
4,5.566,Chris-crk,Rack,L5,NA,48,DOC,0,0.32,9.713,7.791,NaN,NaN,23.31915,24.247,5.625,-0.9988941469639483,-0.9996476021728528,0.9992462791815169,4.310577777777778,2018-12-07,early wet [Oct-Dec],wet,NaN
4,4.489,Chris-crk,Rack,L6,NA,56,DOC,0,0.243,8.628,6.837,NaN,NaN,20.7134,21.5035,5.2138,-0.9987101476740919,-0.999555937351937,0.9991538345716942,4.1243430894932676,2018-12-07,early wet [Oct-Dec],wet,NaN
4,3.968,Chris-crk,Rack,L7,NA,66,DOC,0,0.166,7.944,6.17,NaN,NaN,19.0762,19.7611,5.0372,-0.9991252070119352,-0.9996805630318293,0.999444466522176,3.923032637179385,2018-12-07,early wet [Oct-Dec],wet,NaN
4,6.858,Leech-head,Rack,L1,NA,122,DOC,0,0.519,12.683,10.326,NaN,NaN,30.41185,31.6055,7.232,-0.9994755178700225,-0.9996155024602764,0.9998599615653125,4.37022953539823,2018-12-07,early wet [Oct-Dec],wet,NaN
4,7.422,Leech-head,Rack,L2,NA,129,DOC,0,0.504,12.41,9.938,NaN,NaN,29.79155,31.1722,7.2385,-0.9994003035345811,-0.9997593649722509,0.9996408521387746,4.306444705394764,2018-12-07,early wet [Oct-Dec],wet,NaN
4,6.149,Leech-head,Rack,L3,NA,133,DOC,0,0.391,11.675,9.329,NaN,NaN,27.97335,29.1756,6.8624,-0.9994830398665343,-0.9997375954462495,0.9997453776062092,4.251515504779669,2018-12-07,early wet [Oct-Dec],wet,NaN
4,6.05,Leech-head,Rack,L4,NA,140,DOC,0,NaN,NaN,NaN,NaN,NaN,27.085250000000002,28.2123,6.7908,-0.999350511290544,-0.9997412614906805,0.9996091486715734,4.154488425516876,2018-12-07,early wet [Oct-Dec],wet,NaN
4,7.105,Leech-head,Rack,L5,NA,150,DOC,0,0.542,12.953,10.24,NaN,NaN,31.04335,32.3586,7.7254,-0.9993204518148991,-0.9998599028032663,0.9994604734254722,4.188598648613665,2018-12-07,early wet [Oct-Dec],wet,NaN
4,7.385,Leech-head,Rack,L6,NA,162,DOC,0,0.537,13.349,10.567,NaN,NaN,31.98585,33.3939,7.8739,-0.9991044391888473,-0.9998563925140488,0.9992479386731621,4.241087643988367,2018-12-07,early wet [Oct-Dec],wet,NaN
4,6.939,Leech-head,Rack,L7,NA,171,DOC,0,0.622,12.883,10.109,NaN,NaN,30.8824,32.1944,7.7603,-0.9994083218001596,-0.9999193110838683,0.9994889694817927,4.148602502480575,2018-12-07,early wet [Oct-Dec],wet,NaN
4,5.832,Leech-head,Grab,Grab,2018-12-07T18:30:00Z,109,DOC,0,0.339,11.32,9.147,NaN,NaN,27.138599999999997,28.1891,6.5111,-0.9995931036085426,-0.9995168376690668,1.0000763028061175,4.3293913470842105,2018-12-07,early wet [Oct-Dec],wet,NaN
4,6.745,Cragg-crk,Rack,L1,NA,53,DOC,0,0.323,9.673,7.892,NaN,NaN,23.187849999999997,24.0947,5.4297,-0.9993262628813806,-0.9996048201128177,0.9997213326448289,4.437574819971637,2018-12-07,early wet [Oct-Dec],wet,NaN
4,4.449,Cragg-crk,Rack,L2,NA,62,DOC,0,0.127,8.379,6.658,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NaN,2018-12-07,early wet [Oct-Dec],wet,NaN
4,3.004,Cragg-crk,Rack,L3,NA,73,DOC,6.115,0,7.234,5,NaN,NaN,20.18235,20.8852,5.2653,NA,NA,NA,3.966573604542951,2018-12-07,early wet [Oct-Dec],wet,NaN
4,3.889,Cragg-crk,Rack,L4,NA,84,DOC,8.211,0.065,8.705,6.065,NaN,NaN,20.0384,20.7398,5.0179,NA,NA,NA,4.1331632754738035,2018-12-07,early wet [Oct-Dec],wet,NaN
4,6.066,Cragg-crk,Rack,L5,NA,96,DOC,0.816,0.276,9.822,7.709,NaN,NaN,17.34525,17.8742,6.0023,NA,NA,NA,2.9778918081402126,2018-12-07,early wet [Oct-Dec],wet,NaN
4,5.325,Cragg-crk,Rack,L6,NA,110,DOC,5.52,0.207,10.247,7.642,NaN,NaN,20.8722,21.5479,7.1072,NA,NA,NA,3.031840950022512,2018-12-07,early wet [Oct-Dec],wet,NaN
4,3.065,Cragg-crk,Grab,Grab,2018-12-07T16:45:00Z,29,DOC,0,0.01,6.101,4.983,NaN,NaN,23.56885,24.4974,6.155,-0.9992238379939475,-0.9998797698862548,0.9993439892354439,3.9800812347684804,2018-12-07,early wet [Oct-Dec],wet,NaN
4,5.493,West-Leech,Rack,L1,NA,50,DOC,0,0.226,8.799,7.074,NaN,NaN,24.592799999999997,25.4588,7.3021,-0.9995176102507126,-0.9998555557510816,0.999662005678295,3.4865038824447763,2018-12-07,early wet [Oct-Dec],wet,NaN
4,7.425,West-Leech,Rack,L2,NA,60,DOC,0,0.568,13.408,10.717,NaN,NaN,14.6549,15.1219,3.6521,-0.9997914223982547,-0.9990288087947835,1.0007633549671018,4.140604036034063,2018-12-07,early wet [Oct-Dec],wet,NaN
4,6.721,West-Leech,Rack,L3,NA,71,DOC,0,0.432,11.811,9.378,NaN,NaN,21.1264,21.9281,5.2713,-0.9996052241990832,-0.99958023702168175,1.000024997670498,4.159903629085805,2018-12-07,early wet [Oct-Dec],wet,NaN
4,6.466,West-Leech,Rack,L4,NA,80,DOC,0,0.456,12.411,9.858,NaN,NaN,32.0875,33.4752,7.8252,-0.9991140465088639,-0.9997760472635866,0.9993378509551868,4.277871492102439,2018-12-07,early wet [Oct-Dec],wet,NaN
